"","Provinces","Year","Dengue","Population_density","Humidity"
"772","Ang Thong",2016,376.765201626039,291.627597658751,74.9080005267787
"773","Bangkok",2016,461.431923140635,3624.98366520328,72.1652490740972
"774","Bungkan",2016,86.095463978654,97.9214751636534,73.0527354038194
"775","Buri Ram",2016,116.191415438155,153.822986500382,69.8838560916166
"776","Chachoengsao",2016,331.488261624449,131.638759110447,67.3321668114229
"777","Chai Nat",2016,183.094201209935,133.791491108802,69.3673961301098
"778","Chaiyaphum",2016,265.419315954416,89.072893729809,66.6714275343262
"779","Chanthaburi",2016,411.106061232079,84.0116756074471,66.6117578115951
"780","Chiang Mai",2016,303.152160261603,86.3260098183439,71.3945020247197
"781","Chiang Rai",2016,146.037874723986,109.822184930105,77.0596361380599
"782","Chon Buri",2016,217.389985091524,339.914966765987,79.4049948028112
"783","Chumphon",2016,114.459302921175,84.4738432699707,81.2227752240202
"784","Kalasin",2016,142.606005489062,141.826403326104,82.8714639307037
"785","Kamphaeng Phet",2016,99.9257068133157,84.756647989135,75.8073743147551
"786","Kanchanaburi",2016,138.287583944179,45.4296194844899,76.751290369104
"787","Khon Kaen",2016,127.098442461314,165.511160169065,76.7311181764794
"788","Krabi",2016,361.641530612902,98.9550414228529,75.0866427547884
"789","Lampang",2016,187.888095079121,59.7456781619155,72.0294204471979
"790","Lamphun",2016,176.108808149774,90.1042237679549,70.6169003733882
"791","Loei",2016,149.734057933639,56.0019893892239,71.9341897066965
"792","Lop Buri",2016,298.948530411807,122.153414821526,73.3780100252153
"793","Mae Hong Son",2016,253.729828478636,21.7552531653206,74.2505786075269
"794","Maha Sarakham",2016,119.669864782394,182.07515453968,71.5715535052188
"795","Mukdahan",2016,110.451707423156,80.5271174216502,74.6940742508682
"796","Nakhon Nayok",2016,175.338096749472,121.752120640905,72.8393777608871
"797","Nakhon Pathom",2016,338.339550589608,417.376161436905,75.4994907257774
"798","Nakhon Phanom",2016,120.941924162299,130.041025507068,72.0226025934733
"799","Nakhon Ratchasima",2016,277.415174610051,128.400489041554,70.5220500592635
"800","Nakhon Sawan",2016,340.473812772222,111.115950245044,71.4702085641779
"801","Nakhon Si Thammarat",2016,140.051156949934,156.342136013651,74.2989999396341
"802","Nan",2016,110.644362763484,41.8334194555264,74.0154025597232
"803","Narathiwat",2016,111.817303442783,176.448073146044,68.8684844570177
"804","Nong Bua Lam Phu",2016,42.0962771227292,132.345845622513,69.9566897452252
"805","Nong Khai",2016,111.076306347684,171.933637619799,71.1100005326675
"806","Nonthaburi",2016,160.901178621762,1947.48217508191,72.5262073873552
"807","P.Nakhon S.Ayutthaya",2016,193.503800967519,316.947243256775,74.8951646656544
"808","Pathum Thani",2016,130.918788960712,728.362309418451,73.8302668016314
"809","Pattani",2016,81.6022574722417,361.253811156303,74.8148524687333
"810","Phangnga",2016,256.044340855263,63.6743432764431,71.4833791366511
"811","Phatthalung",2016,103.107940648014,152.935356768764,72.8220617142705
"812","Phayao",2016,66.3622628279506,75.4025925797711,73.7246444784565
"813","Phetchabun",2016,79.3791944117047,78.559387377238,74.2127920054038
"814","Phetchaburi",2016,617.702620607009,77.2114610150008,75.9408238626111
"815","Phichit",2016,162.838879668508,119.947128820862,73.7700999783293
"816","Phitsanulok",2016,144.38198159072,80.0453667366442,75.1230730075872
"817","Phrae",2016,297.014294924524,68.7930348371318,75.7525842107326
"818","Phuket",2016,211.330672883966,725.864310521993,69.006832526671
"819","Prachin Buri",2016,478.106713913565,101.804314749698,73.2320552904069
"820","Prachuap Khiri Khan",2016,251.327997864824,84.7308727593669,72.8833099784709
"821","Ranong",2016,140.097486703955,57.3533714670358,76.2109040114587
"822","Ratchaburi",2016,514.242552795224,167.387541754371,69.80375359182
"823","Rayong",2016,633.226843448444,197.134853603604,73.7824642810981
"824","Roi Et",2016,154.971551596276,157.598655043244,70.8749655594141
"825","Sa Kaeo",2016,234.339921683956,77.6937148391038,75.1084703050249
"826","Sakon Nakhon",2016,73.4762192732835,119.298058957101,74.1455138547342
"827","Samut Prakan",2016,238.490421343385,1288.28135270473,76.0606443462464
"828","Samut Sakhon",2016,270.333866816114,638.185263433015,68.2632838203167
"829","Samut Songkhram",2016,347.29915648558,465.720518253833,70.2562336584954
"830","Saraburi",2016,247.943568231351,178.96477156628,73.9024400357847
"831","Satun",2016,47.857133861441,128.122205248375,73.8107632580506
"832","Si Sa Ket",2016,230.082681500414,166.328618991726,76.554768487158
"833","Sing Buri",2016,53.184416965829,256.040891063348,79.267774308575
"834","Songkhla",2016,153.304549046168,191.704257394181,80.7350439116719
"835","Sukhothai",2016,96.9626693722917,90.9979727390097,81.0607281848902
"836","Suphan Buri",2016,146.60009168398,158.373597053233,81.7069358321565
"837","Surat Thani",2016,50.7178044233919,81.5200346834019,80.7993651258918
"838","Surin",2016,215.396322784933,171.782050739187,81.4005885394674
"839","Tak",2016,342.89873648066,38.5188323027553,83.3993280174367
"840","Trang",2016,79.7900524245579,130.48937889208,83.108244274008
"841","Trat",2016,399.673984579645,81.3894998226321,79.4674887506089
"842","Ubon Ratchathani",2016,266.993743843819,118.322181538725,80.9088817670247
"843","Udon Thani",2016,23.6891327053813,134.590140986993,81.0716074297505
"844","Uthai Thani",2016,475.32690077778,49.0768093766558,80.9154533749445
"845","Uttaradit",2016,66.128761209698,58.4539927578831,79.3213324543728
"846","Yala",2016,33.8899323924569,115.520900103913,79.0405729719475
"847","Yasothon",2016,198.957050100497,129.711336619198,81.9096580057958
"848","Amnat Charoen",2017,1213.94208517695,119.606876777779,75.9543823799441
"849","Ang Thong",2017,49.433295280365,290.370849219102,75.7519989789627
"850","Bangkok",2017,137.107198259895,3622.2865910602,74.8223961375481
"851","Bungkan",2017,182.25571587965,98.2482478065357,75.2350569947718
"852","Buri Ram",2017,46.6736394445648,154.211250052674,72.2536228132097
"853","Chachoengsao",2017,55.7833689492301,132.664735563446,69.7847707835628
"854","Chai Nat",2017,41.5501543724714,133.504417053414,71.6658466598674
"855","Chaiyaphum",2017,61.0871404547832,89.1634379475121,69.2730011672126
"856","Chanthaburi",2017,134.154350474031,84.326128116125,70.580748179194
"857","Chiang Mai",2017,271.51885690733,86.8769606611251,73.4953254609868
"858","Chiang Rai",2017,103.680059645158,110.25640652389,77.2886537073469
"859","Chon Buri",2017,54.4686490516027,345.891588356635,79.127325305864
"860","Chumphon",2017,48.4646325909938,84.8143320827664,81.8619087007311
"861","Kalasin",2017,78.904265191353,141.937678446858,83.0278598454586
"862","Kamphaeng Phet",2017,24.8240033025525,84.7091312333793,76.9352559481266
"863","Kanchanaburi",2017,22.1852093349054,45.5767722957296,77.9774279610808
"864","Khon Kaen",2017,43.3576424074289,165.893027102448,78.0045699132571
"865","Krabi",2017,118.568913657564,99.77016093407,76.5566065562307
"866","Lampang",2017,100.194629407124,59.5619373636155,75.1975939896853
"867","Lamphun",2017,130.814598022261,90.0862472652413,74.0101946020699
"868","Loei",2017,106.597513348066,56.1652334451271,74.7093560293246
"869","Lop Buri",2017,58.3673259181299,122.145672577601,75.5971920990699
"870","Mae Hong Son",2017,404.531903915611,22.0079094670332,75.4412519287933
"871","Maha Sarakham",2017,63.858153907496,181.997296512282,73.8049619004533
"872","Mukdahan",2017,94.9307547137538,80.8285117158967,77.0844158746599
"873","Nakhon Nayok",2017,30.4617069352438,122.215834118756,75.000468509125
"874","Nakhon Pathom",2017,82.2826749987932,420.366485313331,74.9581608910994
"875","Nakhon Phanom",2017,45.4021291648794,130.250542931299,74.2422605691646
"876","Nakhon Ratchasima",2017,61.7226414107772,128.780649756192,73.5135975281398
"877","Nakhon Sawan",2017,57.9161089386052,110.999151148762,73.1217875858188
"878","Nakhon Si Thammarat",2017,154.801146979548,156.648899844325,76.6893299397251
"879","Nan",2017,43.9731742796527,41.8266203350188,74.5197712041083
"880","Narathiwat",2017,223.174197696923,177.91340720333,72.1205426059288
"881","Nong Bua Lam Phu",2017,43.1943491627919,132.580875367898,72.5768854857991
"882","Nong Khai",2017,35.0651291661397,172.436853509658,73.744665668538
"883","Nonthaburi",2017,49.2789096837937,1976.10328087764,74.2180700250534
"884","P.Nakhon S.Ayutthaya",2017,65.7367678644274,318.328743976469,76.292249815685
"885","Pathum Thani",2017,35.6916700247539,739.987914980182,76.1401853549884
"886","Pattani",2017,330.799271903476,365.807099315796,77.2343431421228
"887","Phangnga",2017,145.05160921302,64.1327580771033,74.924724618919
"888","Phatthalung",2017,280.076287445914,153.266502612227,76.2123629398892
"889","Phayao",2017,42.3391322573884,75.0740354929772,77.2329383305562
"890","Phetchabun",2017,90.422181163854,78.567912515661,77.4870494974806
"891","Phetchaburi",2017,100.1295672454,77.4882420277269,78.4262597003954
"892","Phichit",2017,60.9004406977345,119.590917086312,75.9711024354964
"893","Phitsanulok",2017,66.2146046537427,80.0092161007351,76.8625531950019
"894","Phrae",2017,26.3649444548713,68.449536123799,77.2744100855947
"895","Phuket",2017,124.621595604166,740.316444274207,73.0831809478724
"896","Prachin Buri",2017,64.1993338037182,102.374410009151,77.6003878985925
"897","Prachuap Khiri Khan",2017,58.8258002606718,85.4289357719211,76.8737550683998
"898","Ranong",2017,67.7524566830708,57.7308678323067,78.6415606881679
"899","Ratchaburi",2017,45.1983104550346,167.751443193465,74.7741878636678
"900","Rayong",2017,123.587669915471,200.23536036036,77.0216166395331
"901","Roi Et",2017,90.678952925696,157.590100258463,74.3244047973184
"902","Sa Kaeo",2017,43.7770714918728,78.0996834251129,76.8450750298665
"903","Sakon Nakhon",2017,31.7537095292447,119.664817915577,75.6872091472493
"904","Samut Prakan",2017,73.926238550588,1305.42420415659,78.0097417937061
"905","Samut Sakhon",2017,75.1145629018497,651.650088783477,71.5378561147054
"906","Samut Songkhram",2017,35.5849862301575,465.319757047518,73.185678547186
"907","Saraburi",2017,37.2250950096567,179.516989581394,75.4375600780191
"908","Satun",2017,108.852048795746,128.964488173952,74.2623659077451
"909","Si Sa Ket",2017,34.3742760852183,166.519795981347,78.2987312306158
"910","Sing Buri",2017,2.85594607973801,255.432972067338,80.7571165828458
"911","Songkhla",2017,387.156568812622,192.62258332523,83.3072534153629
"912","Sukhothai",2017,51.892231015536,90.8597090519659,84.0490943109366
"913","Suphan Buri",2017,41.6665199535682,159.014880156954,83.8032336579033
"914","Surat Thani",2017,52.6673607033409,82.0372759690924,80.728682987062
"915","Surin",2017,160.967090854435,171.980596884118,84.3319230105586
"916","Tak",2017,109.42668179497,39.2686502119567,84.8459382589456
"917","Trang",2017,120.981787420382,130.771635046047,84.2291023148299
"918","Trat",2017,101.89463050133,81.4647037956722,82.7855474811969
"919","Ubon Ratchathani",2017,64.3976652102311,118.745685097032,83.1680878997373
"920","Udon Thani",2017,10.9911489667057,134.957480208097,83.4116287805701
"921","Uthai Thani",2017,51.827290857181,49.0237652531572,83.4796258085477
"922","Uttaradit",2017,53.8184873067129,58.3130235634155,82.3093173881951
"923","Yala",2017,161.200087237694,116.630370013523,83.4223630150833
"924","Yasothon",2017,405.529133969181,129.645737858703,85.2985908534939
"925","Amnat Charoen",2018,36.1839411971338,119.769470791282,77.2235285946989
"926","Ang Thong",2018,95.0719270759151,290.012515851346,77.2540400660257
"927","Bangkok",2018,162.384562157104,3618.61038529722,75.5728498541012
"928","Bungkan",2018,49.771194036892,98.4591288013738,76.5589155600016
"929","Buri Ram",2018,39.1886384299464,154.496538516122,73.2568793219025
"930","Chachoengsao",2018,61.8174036970164,133.621566062418,70.279153237365
"931","Chai Nat",2018,59.4035879767138,132.913668045216,72.6835854676885
"932","Chaiyaphum",2018,33.8960130034239,89.1181267097851,69.5031398321494
"933","Chanthaburi",2018,65.610927201694,84.6475228778795,70.0470353877797
"934","Chiang Mai",2018,125.074982622175,87.7175610533158,75.0349166745725
"935","Chiang Rai",2018,140.001393048687,110.643018729756,79.0913731813169
"936","Chon Buri",2018,48.4550081572443,351.924134769654,80.59121884148
"937","Chumphon",2018,65.7581860134687,85.0328373668333,82.08102327701
"938","Kalasin",2018,61.3997519652995,141.84281388725,83.4413458644105
"939","Kamphaeng Phet",2018,68.5621325433803,84.5550793553057,78.0150386911659
"940","Kanchanaburi",2018,14.6671727401078,45.8422324770104,78.8314371656775
"941","Khon Kaen",2018,21.9835593985254,165.891649184718,79.3871788841626
"942","Krabi",2018,111.031836162605,100.61310239838,76.7687567450528
"943","Lampang",2018,45.6330270042523,59.2696115776968,75.2382183379449
"944","Lamphun",2018,68.7268293283738,90.0944587541352,72.9500335700845
"945","Loei",2018,56.6296344121486,56.2621295147704,73.6195444266673
"946","Lop Buri",2018,26.3597339248458,122.381165830316,74.6933961008733
"947","Mae Hong Son",2018,180.842705774934,22.2821724562206,75.1181918368548
"948","Maha Sarakham",2018,46.7266914283519,181.992572117415,72.8943991767036
"949","Mukdahan",2018,79.1979153064874,81.1741473744363,77.3270438903017
"950","Nakhon Nayok",2018,13.4567250944854,122.569745523091,74.0607365566673
"951","Nakhon Pathom",2018,116.678098212426,422.931135386867,75.0320833847739
"952","Nakhon Phanom",2018,20.729396510227,130.388044409712,74.5704994190121
"953","Nakhon Ratchasima",2018,65.7118856892814,129.130752840202,73.0401966292099
"954","Nakhon Sawan",2018,53.3852649149783,110.856408274627,73.1540340703616
"955","Nakhon Si Thammarat",2018,191.100803430843,156.94570642279,76.9540628399765
"956","Nan",2018,77.6635789130857,41.7526145233398,74.4696047171241
"957","Narathiwat",2018,135.456102004551,179.306569424614,71.3096217071978
"958","Nong Bua Lam Phu",2018,26.3611635622328,132.7042206367,71.6816054230216
"959","Nong Khai",2018,31.4114264809817,172.508552687662,72.8072865497389
"960","Nonthaburi",2018,83.447337909564,2002.71411193583,73.259668371347
"961","P.Nakhon S.Ayutthaya",2018,59.698498117907,319.732539583203,74.6827346532032
"962","Pathum Thani",2018,33.2434045434398,751.114128725122,74.3748219784907
"963","Pattani",2018,127.562921525129,370.074872858383,77.8350164213958
"964","Phangnga",2018,176.334625708321,64.312335841588,75.2858010311303
"965","Phatthalung",2018,190.269767867074,153.321109554667,77.1380535642608
"966","Phayao",2018,17.2553475795166,74.7774214562884,77.2632225625309
"967","Phetchabun",2018,52.3860277113037,78.5054737703593,77.9394964652662
"968","Phetchaburi",2018,211.854782425551,77.796508286242,78.8445219709182
"969","Phichit",2018,102.897062149826,119.040488296988,78.0597311857398
"970","Phitsanulok",2018,70.7124655810246,80.1500279127289,79.0425886609216
"971","Phrae",2018,11.6830303983464,68.0711675499855,76.8550871312958
"972","Phuket",2018,189.41471584136,755.40573886718,73.2836944872945
"973","Prachin Buri",2018,97.6324139614352,103.234487424517,78.5022069170932
"974","Prachuap Khiri Khan",2018,72.3376729863433,86.1884032024524,77.5700599696148
"975","Ranong",2018,95.378072424792,58.1762832223332,79.2862504088802
"976","Ratchaburi",2018,73.95382808368,168.098602472221,74.9685087083887
"977","Rayong",2018,90.8316696989974,203.636261261261,78.0935309666002
"978","Roi Et",2018,47.2763324581857,157.505395840133,75.1074531638846
"979","Sa Kaeo",2018,84.7379505470739,78.3990522488936,78.0014399140896
"980","Sakon Nakhon",2018,25.5145875749166,119.957350607406,77.8785161962858
"981","Samut Prakan",2018,63.6209038389637,1321.20164287735,79.5062235736774
"982","Samut Sakhon",2018,137.378798679503,662.539104278458,71.9194847470864
"983","Samut Songkhram",2018,77.4029753703732,465.053382832542,73.9711457047134
"984","Saraburi",2018,35.3475219526715,180.351328091316,76.5240371900793
"985","Satun",2018,22.7008402420594,129.720445167503,76.1144232301188
"986","Si Sa Ket",2018,43.2447551308171,166.630656010831,79.7082553107335
"987","Sing Buri",2018,6.2088959150241,254.568511255012,81.3651580218947
"988","Songkhla",2018,210.452399366758,193.758386148345,82.2844990973725
"989","Sukhothai",2018,36.500200081372,90.5470997069174,82.8888199378971
"990","Suphan Buri",2018,71.7551135828071,158.402152441728,83.4099126917806
"991","Surat Thani",2018,93.7469734396112,82.496494387102,80.3266690838865
"992","Surin",2018,90.8533562445944,172.063929643026,83.0402478075064
"993","Tak",2018,197.349528621792,39.9030880770907,84.7446588086017
"994","Trang",2018,54.7335161930352,130.780582647469,83.9810027799056
"995","Trat",2018,43.4945240394234,81.5587087619723,81.3767946797236
"996","Ubon Ratchathani",2018,41.5033384047781,119.05785066228,82.0043109148977
"997","Udon Thani",2018,15.3151324853498,135.26216119585,82.3009708958287
"998","Uthai Thani",2018,36.1226713777915,48.9481365168524,82.2737336286568
"999","Uttaradit",2018,53.1397465541509,58.0975511928673,80.2549196237114
"1000","Yala",2018,54.1021855028686,117.743157715925,81.2295823533656
"1001","Yasothon",2018,39.7231260986507,129.450383308215,83.8953091791421
"1002","Amnat Charoen",2019,53.377303547741,119.711582261183,73.6005177569597
"1003","Ang Thong",2019,92.614444992741,288.787779902765,73.7663584531449
"1004","Bangkok",2019,159.223078910548,3611.99104757521,71.6573221968247
"1005","Bungkan",2019,50.225069619492,98.4941982179162,72.6900268942609
"1006","Buri Ram",2019,95.0651951719163,154.583432829098,68.9132180347447
"1007","Chachoengsao",2019,221.909616962893,134.575406466081,65.4470655733264
"1008","Chai Nat",2019,50.2126382761144,132.244773349162,68.5082509831186
"1009","Chaiyaphum",2019,81.2409823828402,89.0070007036154,65.3317930369809
"1010","Chanthaburi",2019,77.7388050541382,84.837172609656,66.4944763271699
"1011","Chiang Mai",2019,86.496925115807,88.4890314878005,71.1835655433544
"1012","Chiang Rai",2019,224.44666272306,111.171688443823,75.2994880230382
"1013","Chon Buri",2019,176.345904931076,357.162732065093,77.9192350495107
"1014","Chumphon",2019,56.1309905652997,85.0895855022992,79.5638984548277
"1015","Kalasin",2019,66.5027485769022,141.565273870673,81.7642864676995
"1016","Kamphaeng Phet",2019,124.540721647354,84.329694254655,74.4224541802337
"1017","Kanchanaburi",2019,67.3348036068228,45.9640813691915,76.0162912981149
"1018","Khon Kaen",2019,77.0992061555119,165.613952831671,76.3776593464231
"1019","Krabi",2019,201.787560908589,101.250458743654,73.5096520075823
"1020","Lampang",2019,44.0190920960673,58.905241527399,70.5985230714988
"1021","Lamphun",2019,63.1981731778066,89.8991584777409,68.1889249054509
"1022","Loei",2019,75.2780153977759,56.2776223822743,69.7210162324817
"1023","Lop Buri",2019,162.794021885869,121.868726060538,72.584025062718
"1024","Mae Hong Son",2019,204.126164047048,22.406134911368,73.1919876315335
"1025","Maha Sarakham",2019,69.5984584460846,181.920383363856,70.3294494222234
"1026","Mukdahan",2019,69.0877584420144,81.3796853793812,72.4998303622961
"1027","Nakhon Nayok",2019,246.978918585164,122.879830348728,71.3312356123418
"1028","Nakhon Pathom",2019,353.575426888254,424.304083286331,72.4658474459793
"1029","Nakhon Phanom",2019,21.6926979041517,130.451534538267,69.5188186086457
"1030","Nakhon Ratchasima",2019,138.546664366364,129.254008643716,67.5034042048499
"1031","Nakhon Sawan",2019,277.010662457413,110.431617984227,69.1198525956476
"1032","Nakhon Si Thammarat",2019,254.301257357098,157.095970410667,72.1468228399265
"1033","Nan",2019,91.1700928638492,41.6861923460731,71.3087551196416
"1034","Narathiwat",2019,97.1510606173114,180.545779958574,66.7015618582303
"1035","Nong Bua Lam Phu",2019,65.7201918951597,132.876022975388,68.449434524812
"1036","Nong Khai",2019,36.1853378542669,172.577278167039,68.9399197306876
"1037","Nonthaburi",2019,188.08475193755,2033.39370049638,69.6645529092064
"1038","P.Nakhon S.Ayutthaya",2019,160.694865079713,320.806996683147,72.1515891305909
"1039","Pathum Thani",2019,168.785944359077,762.590965333557,71.6547646033015
"1040","Pattani",2019,92.1247159028222,373.696373242848,72.2838128076703
"1041","Phangnga",2019,221.736089408753,64.4437225103964,69.6219254049914
"1042","Phatthalung",2019,120.60244062759,153.268838738107,70.0385638334912
"1043","Phayao",2019,36.6249184936785,74.3275437210664,71.5312502334147
"1044","Phetchabun",2019,87.3594766895293,78.340575491048,71.0899612172871
"1045","Phetchaburi",2019,190.440465713503,77.9406014774291,73.4688216075673
"1046","Phichit",2019,237.73519469114,118.364480525657,71.0640838528165
"1047","Phitsanulok",2019,147.819062071293,79.9980288195458,70.8757642307253
"1048","Phrae",2019,90.7802574446603,67.5566841699092,73.6389680479652
"1049","Phuket",2019,222.765265902031,767.137969261593,68.7895377615762
"1050","Prachin Buri",2019,108.757176356432,103.872826131235,74.0856857580402
"1051","Prachuap Khiri Khan",2019,83.5565116329433,87.0208963474579,72.769616748559
"1052","Ranong",2019,111.702952888245,58.6317045401139,75.3790973763645
"1053","Ratchaburi",2019,203.871029812129,168.018355565768,69.2128299699006
"1054","Rayong",2019,223.748661114688,206.856137387387,73.1151532754925
"1055","Roi Et",2019,106.879270861186,157.264777456913,70.5229045476919
"1056","Sa Kaeo",2019,74.5184115217472,78.7063430889025,73.2747396928335
"1057","Sakon Nakhon",2019,25.1432733073809,120.072698017565,74.9502942782606
"1058","Samut Prakan",2019,113.839576168789,1339.39419893795,76.2512999474623
"1059","Samut Sakhon",2019,247.647096047053,670.264241179255,67.9870349677952
"1060","Samut Songkhram",2019,120.5349059776,463.887095729133,70.5146276495617
"1061","Saraburi",2019,89.4860127788503,180.599336891015,73.9484948384736
"1062","Satun",2019,33.9940541308956,130.532070285444,73.4239345201426
"1063","Si Sa Ket",2019,142.240363809435,166.613461394013,76.1847687549844
"1064","Sing Buri",2019,26.3857305968932,253.436566084442,79.0084583378325
"1065","Songkhla",2019,151.953246869011,194.210110538581,79.819718218364
"1066","Sukhothai",2019,114.439933318993,90.2158429567083,81.0283268658054
"1067","Suphan Buri",2019,180.188908870493,157.956837690425,81.2562427046287
"1068","Surat Thani",2019,108.894111478357,82.8462605774408,79.587701755248
"1069","Surin",2019,166.877739683612,171.937638046808,80.1576090496274
"1070","Tak",2019,182.236110693789,40.5701346710023,83.1407117278325
"1071","Trang",2019,98.886131686475,130.790343667203,82.3133119588672
"1072","Trat",2019,210.473216848294,81.5743171337354,79.9502104825312
"1073","Ubon Ratchathani",2019,110.321561795515,119.286369828865,81.0202925538639
"1074","Udon Thani",2019,26.7860631798145,135.260456209908,80.7850517785677
"1075","Uthai Thani",2019,188.973215100816,48.8270413889775,80.1961850720082
"1076","Uttaradit",2019,60.4719015323227,57.8041311500841,79.87220431084
"1077","Yala",2019,93.9719948539146,118.628787205175,80.4320723355827
"1078","Yasothon",2019,76.6798374834124,129.106770753237,83.5376706389054
"1079","Amnat Charoen",2020,145.934953946756,119.002052354007,74.0644917469221
"1080","Ang Thong",2020,99.7888525728169,285.617510626082,74.4279051440281
"1081","Bangkok",2020,250.07954229449,3562.24274687217,72.5092007917907
"1082","Bungkan",2020,206.851450803475,98.0183224927806,73.3464154744699
"1083","Buri Ram",2020,243.678155104023,153.172683799151,70.3055449191573
"1084","Chachoengsao",2020,157.898096065313,134.688469444964,67.4346309747816
"1085","Chai Nat",2020,104.50357699929,130.570917009279,69.1497825282065
"1086","Chaiyaphum",2020,238.949475697914,88.0340220876241,66.8419240445714
"1087","Chanthaburi",2020,365.412587595391,84.499684443042,66.6833451334159
"1088","Chiang Mai",2020,218.172240062319,88.7434695191842,71.5111357903135
"1089","Chiang Rai",2020,422.385342070352,110.890998563241,76.9481668855229
"1090","Chon Buri",2020,239.136886242449,359.130185652074,79.3839930760314
"1091","Chumphon",2020,116.062591318283,84.7407758485261,80.8770897394016
"1092","Kalasin",2020,135.901962289252,140.666579719483,82.4368894847536
"1093","Kamphaeng Phet",2020,68.1960124237171,82.9647202610749,75.7054256319424
"1094","Kanchanaburi",2020,100.22691193485,45.7819239478138,76.6021537017635
"1095","Khon Kaen",2020,197.656100674772,164.847738712994,76.3801566025192
"1096","Krabi",2020,123.28107666869,101.469423885933,74.989564959138
"1097","Lampang",2020,120.719267343792,58.1591086808073,71.9461294107113
"1098","Lamphun",2020,82.5848048933984,89.2191584244772,70.3137764941251
"1099","Loei",2020,274.761403772451,55.9087695932256,71.1324905125179
"1100","Lop Buri",2020,170.272220188228,119.831870721301,73.0584528379252
"1101","Mae Hong Son",2020,145.141961489937,22.4385449425802,74.230430129238
"1102","Maha Sarakham",2020,141.559885074345,180.218656332966,71.8548496429627
"1103","Mukdahan",2020,223.988418715857,80.8582363825311,73.7008432597504
"1104","Nakhon Nayok",2020,136.111442204544,122.564090480679,72.7093632170648
"1105","Nakhon Pathom",2020,250.236497384138,424.626451637599,75.8776593127395
"1106","Nakhon Phanom",2020,144.589870900905,130.100524827543,71.4624724533799
"1107","Nakhon Ratchasima",2020,368.182220387535,128.486953524462,69.7940633783127
"1108","Nakhon Sawan",2020,133.710401150429,108.391645186643,71.8059392141434
"1109","Nakhon Si Thammarat",2020,279.095981804593,155.968889923281,74.0453020019977
"1110","Nan",2020,94.1838830190025,41.5554400286191,74.0045097555433
"1111","Narathiwat",2020,259.562994372406,179.743398958312,69.1238052227347
"1112","Nong Bua Lam Phu",2020,91.4676035880425,132.018306925526,70.5505517911611
"1113","Nong Khai",2020,142.433349116314,170.966194333188,72.1214329742372
"1114","Nonthaburi",2020,115.136538619693,2051.64525962433,72.9992087795094
"1115","P.Nakhon S.Ayutthaya",2020,82.8970757720782,320.376744477126,74.6834947207438
"1116","Pathum Thani",2020,52.532616124283,770.984942222595,74.1160563553013
"1117","Pattani",2020,174.101086065715,374.165874715774,71.8039312202363
"1118","Phangnga",2020,265.072009365132,64.309698517944,68.707827046733
"1119","Phatthalung",2020,170.911739571803,152.74671460397,69.7720137192403
"1120","Phayao",2020,87.5135870728096,73.5407690879394,72.5688231612429
"1121","Phetchabun",2020,230.665824795812,77.5108742876773,70.9862238434515
"1122","Phetchaburi",2020,199.919949066038,77.4590057280658,73.1165324532056
"1123","Phichit",2020,59.9274858635006,117.481455030034,69.4717133160063
"1124","Phitsanulok",2020,80.9906283954556,78.5403538176458,71.0326739322962
"1125","Phrae",2020,95.5756259288899,66.8874275494533,72.5219401229429
"1126","Phuket",2020,138.248514371331,763.250551530843,68.315095723589
"1127","Prachin Buri",2020,296.756942897077,103.660746495122,72.8495464328503
"1128","Prachuap Khiri Khan",2020,102.419199604851,86.4809771939909,71.1065427206249
"1129","Ranong",2020,98.2651822278929,58.9355208919223,73.5916117047959
"1130","Ratchaburi",2020,231.907264702127,167.289398055831,67.745997488587
"1131","Rayong",2020,366.137845841807,208.762387387387,73.0716865242026
"1132","Roi Et",2020,292.382800468182,156.473038149882,69.6592328559262
"1133","Sa Kaeo",2020,267.771983776797,77.9588939086366,73.7163939985625
"1134","Sakon Nakhon",2020,80.0393395969784,119.400809763804,75.0557355081415
"1135","Samut Prakan",2020,96.3388998275223,1345.97128549974,75.3476315965354
"1136","Samut Sakhon",2020,212.555804428189,671.979155083929,68.5919347815678
"1137","Samut Songkhram",2020,133.817924312165,460.880186797918,71.1832202056645
"1138","Saraburi",2020,142.429344483309,180.016921637607,74.3444974188711
"1139","Satun",2020,52.1447216582639,130.738607094781,74.155737713893
"1140","Si Sa Ket",2020,177.364285812228,164.998185515436,76.4547175011292
"1141","Sing Buri",2020,94.7070879755996,250.338610880777,79.1347273791777
"1142","Songkhla",2020,216.364309618657,193.214829165004,81.680057642946
"1143","Sukhothai",2020,117.030089320494,89.1259551867985,81.2344967432279
"1144","Suphan Buri",2020,82.2772433069251,156.518616620207,81.02207421782
"1145","Surat Thani",2020,50.2938019679206,82.8242305046849,80.129025256995
"1146","Surin",2020,274.774510038666,169.646910361032,80.9765801624262
"1147","Tak",2020,199.473342633138,40.8532515778663,82.3774077934518
"1148","Trang",2020,109.433102186477,130.263655310737,83.1282417721746
"1149","Trat",2020,275.667728497917,81.0698829372118,81.6496209386945
"1150","Ubon Ratchathani",2020,404.993418856944,118.559211424688,81.5905695489969
"1151","Udon Thani",2020,102.93478947157,133.669448578562,81.552972748459
"1152","Uthai Thani",2020,211.43530509286,48.4184381967613,83.0531725692937
"1153","Uttaradit",2020,131.032100636219,57.2481639559758,81.4441177540998
