"","Province","Year","Season","Dengue","Humidity"
"949","Mukdahan",2009,"intermon",1.27965220054183,67.3200731307245
"950","Nakhon Nayok",2009,"intermon",1.45190223394887,66.2762430754575
"951","Nakhon Pathom",2009,"intermon",9.30988768274815,64.9982747349595
"952","Nakhon Phanom",2009,"intermon",NA,67.4817588526915
"953","Nakhon Ratchasima",2009,"intermon",0.736109345078725,65.2565435715006
"954","Nakhon Sawan",2009,"intermon",3.10564862220707,64.2543818790438
"955","Nakhon Si Thammarat",2009,"intermon",9.27383981654405,69.805475578085
"956","Nan",2009,"intermon",0.350203830508954,65.4637035699118
"957","Narathiwat",2009,"intermon",5.67206958062494,63.2856400015078
"958","Nong Bua Lam Phu",2009,"intermon",NA,63.8685959941936
"959","Nong Khai",2009,"intermon",0.475345147236903,64.1844959497537
"960","Nonthaburi",2009,"intermon",6.60551871512094,63.976910209361
"961","P.Nakhon S.Ayutthaya",2009,"intermon",5.004913432497,65.7828423638694
"962","Pathum Thani",2009,"intermon",4.08931223659164,66.5791979250701
"963","Pattani",2009,"intermon",14.3988480422407,68.0286109059283
"964","Phangnga",2009,"intermon",3.82445607125431,66.1503106308192
"965","Phatthalung",2009,"intermon",10.3484654435332,68.9455588783132
"966","Phayao",2009,"intermon",NA,69.4771816489137
"967","Phetchabun",2009,"intermon",1.13830649098964,69.8803150836964
"968","Phetchaburi",2009,"intermon",4.39101023259039,70.0542565990108
"969","Phichit",2009,"intermon",5.42558470167713,68.7699923039043
"970","Phitsanulok",2009,"intermon",3.8125834430733,69.5188373684311
"971","Phrae",2009,"intermon",2.02315017043797,68.4197506406198
"972","Phuket",2009,"intermon",8.00014036996216,66.0450136408183
"973","Prachin Buri",2009,"intermon",3.36658180611447,70.9633243241124
"974","Prachuap Khiri Khan",2009,"intermon",2.56191776986463,71.7426296445511
"975","Ranong",2009,"intermon",4.92121985474096,70.4361208413455
"976","Ratchaburi",2009,"intermon",8.99441275389388,69.1929923997102
"977","Rayong",2009,"intermon",7.85630567316008,70.3273044734944
"978","Roi Et",2009,"intermon",0.916626540387225,67.816381004979
"979","Sa Kaeo",2009,"intermon",1.53307108051635,66.5465413882802
"980","Sakon Nakhon",2009,"intermon",NA,67.3471767098458
"981","Samut Prakan",2009,"intermon",11.54621484265,69.7379772389303
"982","Samut Sakhon",2009,"intermon",10.8674849085693,63.8168302128233
"983","Samut Songkhram",2009,"intermon",0.859581550641347,61.837429004504
"984","Saraburi",2009,"intermon",3.24895401608727,65.7778704220087
"985","Satun",2009,"intermon",4.85137300313657,66.908779865738
"986","Si Sa Ket",2009,"intermon",1.51718744822694,68.9065307077271
"987","Sing Buri",2009,"intermon",1.24042819715604,68.6972654003418
"988","Songkhla",2009,"intermon",14.9511732195968,79.8762419376853
"989","Sukhothai",2009,"intermon",1.49461709004296,75.6847236822971
"990","Suphan Buri",2009,"intermon",4.02115379208319,73.6199927638419
"991","Surat Thani",2009,"intermon",5.37431821638043,76.3332188123868
"992","Surin",2009,"intermon",0.579315721094988,76.7128336075766
"993","Tak",2009,"intermon",4.78142702694261,72.9465758343492
"994","Trang",2009,"intermon",6.28207610133085,74.9712185208458
"995","Trat",2009,"intermon",2.41914512318448,78.6866816328697
"996","Ubon Ratchathani",2009,"intermon",0.515631763225555,77.9216701739067
"997","Udon Thani",2009,"intermon",0.323915333165792,77.4144815547492
"998","Uthai Thani",2009,"intermon",NA,81.2393072385808
"999","Uttaradit",2009,"intermon",4.17719630107295,79.5153379693386
"1000","Yala",2009,"intermon",8.39309361731899,81.1386753319347
"1001","Yasothon",2009,"intermon",NA,83.679292315412
"1002","Amnat Charoen",2009,"premon",5.46393756421246,74.4638066144567
"1003","Ang Thong",2009,"premon",5.146740592577,75.6401921620206
"1004","Bangkok",2009,"premon",5.82898381226299,72.096091833444
"1005","Bungkan",2009,"premon",NA,72.9390044102181
"1006","Buri Ram",2009,"premon",4.05466721157961,70.3954115654681
"1007","Chachoengsao",2009,"premon",5.63854270379993,68.8071310297395
"1008","Chai Nat",2009,"premon",6.07084778891762,70.9883963762803
"1009","Chaiyaphum",2009,"premon",2.0991825310169,68.3789310839119
"1010","Chanthaburi",2009,"premon",6.15345552152803,67.8553069211124
"1011","Chiang Mai",2009,"premon",4.85630518078358,73.5367398801057
"1012","Chiang Rai",2009,"premon",4.50669243827083,78.1641108866441
"1013","Chon Buri",2009,"premon",9.5470132156493,80.7583282995703
"1014","Chumphon",2009,"premon",21.4981780974385,84.1577199952215
"1015","Kalasin",2009,"premon",NA,85.3842816374382
"1016","Kamphaeng Phet",2009,"premon",2.70483509904052,76.9871041339377
"1017","Kanchanaburi",2009,"premon",6.66844491864497,77.6360899822701
"1018","Khon Kaen",2009,"premon",1.67835765349005,76.245912731714
"1019","Krabi",2009,"premon",23.8038012128383,76.819118230285
"1020","Lampang",2009,"premon",3.06232219391762,73.698280350041
"1021","Lamphun",2009,"premon",1.23591061894404,70.393823396759
"1022","Loei",2009,"premon",3.52526816073941,71.1978398223902
"1023","Lop Buri",2009,"premon",3.48391797004889,72.6485053479489
"1024","Mae Hong Son",2009,"premon",14.6932408345761,74.2822818701242
"1025","Maha Sarakham",2009,"premon",1.66505298234016,69.831892069682
"1026","Mukdahan",2009,"premon",6.6750104297038,76.4713090871294
"1027","Nakhon Nayok",2009,"premon",1.05512778916437,71.3059201413935
"1028","Nakhon Pathom",2009,"premon",4.76607854032451,73.6839189749053
"1029","Nakhon Phanom",2009,"premon",1.65862942237993,69.9639475869181
"1030","Nakhon Ratchasima",2009,"premon",4.95722649374208,70.4704775046592
"1031","Nakhon Sawan",2009,"premon",6.86232042689222,67.6839482605021
"1032","Nakhon Si Thammarat",2009,"premon",8.88853276376666,73.7634647659391
"1033","Nan",2009,"premon",NA,70.4548132192521
"1034","Narathiwat",2009,"premon",3.30094786944163,69.1537273012358
"1035","Nong Bua Lam Phu",2009,"premon",2.85031724693823,69.5487788842159
"1036","Nong Khai",2009,"premon",2.33678044961847,69.0253735535824
"1037","Nonthaburi",2009,"premon",6.26280357578855,69.459042105461
"1038","P.Nakhon S.Ayutthaya",2009,"premon",3.11129750482464,72.9407841410614
"1039","Pathum Thani",2009,"premon",3.14515499019422,72.3026065181419
"1040","Pattani",2009,"premon",9.66538930916376,68.609029613152
"1041","Phangnga",2009,"premon",22.9147571035747,65.8215358836106
"1042","Phatthalung",2009,"premon",17.7940366426316,67.1986151442016
"1043","Phayao",2009,"premon",10.3501787633524,71.154680173191
"1044","Phetchabun",2009,"premon",6.49243514174425,69.0392678621365
"1045","Phetchaburi",2009,"premon",9.69758616305306,71.2492156493885
"1046","Phichit",2009,"premon",8.62448509411545,66.2041331947527
"1047","Phitsanulok",2009,"premon",6.19832441245377,67.5565654792061
"1048","Phrae",2009,"premon",13.4561459861619,67.8441971453004
"1049","Phuket",2009,"premon",8.69396378094689,69.0140982043374
"1050","Prachin Buri",2009,"premon",9.21615527721338,75.2530781367638
"1051","Prachuap Khiri Khan",2009,"premon",12.0465993890279,71.3311869106243
"1052","Ranong",2009,"premon",10.0138919992644,75.6747350610057
"1053","Ratchaburi",2009,"premon",10.646644618578,66.9878788460626
"1054","Rayong",2009,"premon",12.1859977032853,72.7610495469032
"1055","Roi Et",2009,"premon",3.76674291775979,69.4013976487567
"1056","Sa Kaeo",2009,"premon",7.53537952582246,76.0265879140376
"1057","Sakon Nakhon",2009,"premon",2.04825875741937,73.0907135744775
"1058","Samut Prakan",2009,"premon",10.1812945431636,77.9005470154454
"1059","Samut Sakhon",2009,"premon",3.65937705204651,69.4735255519823
"1060","Samut Songkhram",2009,"premon",2.23302088218067,69.9438494045143
"1061","Saraburi",2009,"premon",3.5094311913925,72.8121310243073
"1062","Satun",2009,"premon",7.40334429252632,71.7737447465315
"1063","Si Sa Ket",2009,"premon",6.90776843966822,76.177997931161
"1064","Sing Buri",2009,"premon",NA,79.2237605771505
"1065","Songkhla",2009,"premon",16.2856488062472,81.2431549558165
"1066","Sukhothai",2009,"premon",2.93574485386084,82.4067344375215
"1067","Suphan Buri",2009,"premon",3.86199286713562,83.320275221298
"1068","Surat Thani",2009,"premon",7.33052574197416,81.3080557087362
"1069","Surin",2009,"premon",4.99362769683035,81.0110292723685
"1070","Tak",2009,"premon",10.5893781562054,83.8392235665619
"1071","Trang",2009,"premon",5.29985112236393,82.2073191305867
"1072","Trat",2009,"premon",11.014495377684,83.0067902945843
"1073","Ubon Ratchathani",2009,"premon",3.38281061555387,82.9502027607216
"1074","Udon Thani",2009,"premon",1.81254879316617,82.3327461119621
"1075","Uthai Thani",2009,"premon",1.3213033743039,82.5715874984182
"1076","Uttaradit",2009,"premon",2.08955697069,82.1979674009058
"1077","Yala",2009,"premon",4.92428905576757,83.3830604337703
"1078","Yasothon",2009,"premon",4.51238154225784,83.5819423186808
"1079","Amnat Charoen",2009,"mon",10.7487296345163,75.7636571530775
"1080","Ang Thong",2009,"mon",3.5968698459487,75.4120481370941
"1081","Bangkok",2009,"mon",13.8650302013858,74.5099064102057
"1082","Bungkan",2009,"mon",NA,77.2036737923575
"1083","Buri Ram",2009,"mon",15.011922652396,75.940540436326
"1084","Chachoengsao",2009,"mon",12.983486489013,74.278116313411
"1085","Chai Nat",2009,"mon",2.53781341995736,79.1480560127748
"1086","Chaiyaphum",2009,"mon",5.10012657183684,74.1913139145632
"1087","Chanthaburi",2009,"mon",14.5253936916069,73.734401811464
"1088","Chiang Mai",2009,"mon",16.7633965445458,79.91645715133
"1089","Chiang Rai",2009,"mon",15.3770015139148,79.8457990841504
"1090","Chon Buri",2009,"mon",16.3337494007793,82.9572703371745
"1091","Chumphon",2009,"mon",13.4193532586068,87.2416896331004
"1092","Kalasin",2009,"mon",NA,88.4683055412479
"1093","Kamphaeng Phet",2009,"mon",7.97697130903475,81.2129683867745
"1094","Kanchanaburi",2009,"mon",12.6224135960066,84.6825914621704
"1095","Khon Kaen",2009,"mon",8.51436495000852,82.8402222831732
"1096","Krabi",2009,"mon",20.8572141695016,83.1702775639414
"1097","Lampang",2009,"mon",10.5650115690158,78.1245080050179
"1098","Lamphun",2009,"mon",7.23007712082262,76.4701439757133
"1099","Loei",2009,"mon",7.81167376527483,80.1088659459015
"1100","Lop Buri",2009,"mon",5.09357627266641,83.0241002821743
"1101","Mae Hong Son",2009,"mon",42.9468324393801,85.6672471029075
"1102","Maha Sarakham",2009,"mon",6.11109871178039,82.8804902772646
"1103","Mukdahan",2009,"mon",21.0557314289921,82.7785043068736
"1104","Nakhon Nayok",2009,"mon",2.27511929538566,84.3068272536451
"1105","Nakhon Pathom",2009,"mon",15.7513083466822,85.5786507623846
"1106","Nakhon Phanom",2009,"mon",6.43311268823074,79.254626474017
"1107","Nakhon Ratchasima",2009,"mon",9.34321009074436,77.3383506330032
"1108","Nakhon Sawan",2009,"mon",11.2715941853479,80.6254569806818
"1109","Nakhon Si Thammarat",2009,"mon",7.5202241486548,81.1585353597005
"1110","Nan",2009,"mon",4.88073171090114,82.6247398044382
"1111","Narathiwat",2009,"mon",3.76443712508241,76.8332406001003
"1112","Nong Bua Lam Phu",2009,"mon",3.23146432065671,80.3703079925393
"1113","Nong Khai",2009,"mon",6.02451209667261,80.9312106742736
"1114","Nonthaburi",2009,"mon",13.7736296032741,82.5504826158055
"1115","P.Nakhon S.Ayutthaya",2009,"mon",6.93648861520836,85.086377592426
"1116","Pathum Thani",2009,"mon",6.23958167409498,84.563477937726
"1117","Pattani",2009,"mon",6.82936060397492,82.5347185952143
"1118","Phangnga",2009,"mon",38.4217263503903,78.2758984105287
"1119","Phatthalung",2009,"mon",8.58627687259339,81.8264966426294
"1120","Phayao",2009,"mon",18.1984931236428,83.6744935124009
"1121","Phetchabun",2009,"mon",10.0900473981232,84.0783232021118
"1122","Phetchaburi",2009,"mon",16.3781455198229,84.0428068205527
"1123","Phichit",2009,"mon",11.3083283576689,80.3203950830408
"1124","Phitsanulok",2009,"mon",11.9749273854526,80.187554991835
"1125","Phrae",2009,"mon",25.1760150708835,85.7622788863144
"1126","Phuket",2009,"mon",7.10007042110663,78.0775729957634
"1127","Prachin Buri",2009,"mon",17.3070822938367,81.3442792178533
"1128","Prachuap Khiri Khan",2009,"mon",15.2710288450585,81.6025551344998
"1129","Ranong",2009,"mon",10.3780335265104,86.1701251723365
"1130","Ratchaburi",2009,"mon",24.8487918243304,79.3304125870599
"1131","Rayong",2009,"mon",17.6803394625177,83.6403645712021
"1132","Roi Et",2009,"mon",10.5176115592178,80.6948482969957
"1133","Sa Kaeo",2009,"mon",8.59217055688292,84.2072589030851
"1134","Sakon Nakhon",2009,"mon",4.47500011131841,79.8747871790318
"1135","Samut Prakan",2009,"mon",19.8282117484264,85.85752685203
"1136","Samut Sakhon",2009,"mon",11.3339039250885,74.8832208041487
"1137","Samut Songkhram",2009,"mon",8.24500018035938,74.0909385265427
"1138","Saraburi",2009,"mon",7.53177924921929,74.5611437753915
"1139","Satun",2009,"mon",4.20644562075359,74.7218562405759
"1140","Si Sa Ket",2009,"mon",14.664664561289,80.5044664882205
"1141","Sing Buri",2009,"mon",NA,82.2974628408048
"1142","Songkhla",2009,"mon",8.82446354999142,78.9368894794505
"1143","Sukhothai",2009,"mon",8.64106032457152,84.4308676697892
"1144","Suphan Buri",2009,"mon",5.79298930070343,85.6126546717401
"1145","Surat Thani",2009,"mon",5.34795173448569,81.9691765991958
"1146","Surin",2009,"mon",13.2801548169329,81.4726970745967
"1147","Tak",2009,"mon",26.4417406654949,87.908483509654
"1148","Trang",2009,"mon",5.90210693172346,85.4400149805014
"1149","Trat",2009,"mon",8.939847275723,79.6075257197465
"1150","Ubon Ratchathani",2009,"mon",5.97047688804956,82.4414095815694
"1151","Udon Thani",2009,"mon",5.56711415043896,82.8490059637254
"1152","Uthai Thani",2009,"mon",3.50653587796035,78.2689885345067
"1153","Uttaradit",2009,"mon",2.64797305768474,77.3059182954066
"1154","Yala",2009,"mon",4.71911034511059,79.3264323994265
"1155","Yasothon",2009,"mon",7.55669374713727,80.8890301067129
"1156","Amnat Charoen",2009,"postmon",1.7466685656089,75.4352850200445
"1157","Ang Thong",2009,"postmon",5.26371196968102,75.6146071276327
"1158","Bangkok",2009,"postmon",17.0835413234027,74.3679497374879
"1159","Bungkan",2009,"postmon",NA,75.2470354467335
"1160","Buri Ram",2009,"postmon",4.66608528316702,74.7547179696506
"1161","Chachoengsao",2009,"postmon",13.5028259485735,75.2103982170818
"1162","Chai Nat",2009,"postmon",2.08996399290606,75.771514831333
"1163","Chaiyaphum",2009,"postmon",3.50356521021835,75.6704370373099
"1164","Chanthaburi",2009,"postmon",9.23018328229204,76.1063344919726
"1165","Chiang Mai",2009,"postmon",8.44265607788945,75.4590139471967
"1166","Chiang Rai",2009,"postmon",4.79879287408468,78.0309137023322
"1167","Chon Buri",2009,"postmon",12.7631158108415,79.3027137440568
"1168","Chumphon",2009,"postmon",3.77578760888555,81.0608440390278
"1169","Kalasin",2009,"postmon",NA,80.9859407316379
"1170","Kamphaeng Phet",2009,"postmon",2.95698074386633,77.6392660058063
"1171","Kanchanaburi",2009,"postmon",7.79969896734367,78.1307111636177
"1172","Khon Kaen",2009,"postmon",4.07331745116686,77.464456881929
"1173","Krabi",2009,"postmon",11.208586007987,79.353832122769
"1174","Lampang",2009,"postmon",3.34668068335282,75.2005333301186
"1175","Lamphun",2009,"postmon",2.34823017599367,74.7462580626812
"1176","Loei",2009,"postmon",5.04754304833143,76.37318098273
"1177","Lop Buri",2009,"postmon",4.2997721782249,77.8440856869963
"1178","Mae Hong Son",2009,"postmon",13.1827207487785,77.4984468842284
"1179","Maha Sarakham",2009,"postmon",2.39129949591407,73.0198184932675
"1180","Mukdahan",2009,"postmon",13.3991018184495,75.3611697770951
"1181","Nakhon Nayok",2009,"postmon",2.96754690702478,74.4020938613198
"1182","Nakhon Pathom",2009,"postmon",16.3906603459941,69.6914907178012
"1183","Nakhon Phanom",2009,"postmon",3.69637414130385,73.8421721363241
"1184","Nakhon Ratchasima",2009,"postmon",5.69306480140692,72.2372472086432
"1185","Nakhon Sawan",2009,"postmon",8.61671456317915,71.1146844126586
"1186","Nakhon Si Thammarat",2009,"postmon",4.86023220087734,76.453092257851
"1187","Nan",2009,"postmon",NA,73.2051204953875
"1188","Narathiwat",2009,"postmon",9.29239434479802,71.8283514938557
"1189","Nong Bua Lam Phu",2009,"postmon",1.39201539966751,72.2876101763743
"1190","Nong Khai",2009,"postmon",3.94331700873116,70.7216516762556
"1191","Nonthaburi",2009,"postmon",16.110835285543,69.3486768215481
"1192","P.Nakhon S.Ayutthaya",2009,"postmon",7.41596939506148,71.607597057056
"1193","Pathum Thani",2009,"postmon",6.34103828668189,73.1678788005442
"1194","Pattani",2009,"postmon",7.63057050723454,77.5822638830387
"1195","Phangnga",2009,"postmon",10.8647555232466,76.0094884663283
"1196","Phatthalung",2009,"postmon",10.2054033685681,79.262496161224
"1197","Phayao",2009,"postmon",6.47742975587287,80.3308394184819
"1198","Phetchabun",2009,"postmon",2.96175520641426,80.6587935112733
"1199","Phetchaburi",2009,"postmon",8.18907275991147,80.0280149403908
"1200","Phichit",2009,"postmon",6.78499701460131,74.4372403092165
"1201","Phitsanulok",2009,"postmon",5.17834697749302,76.2618665318976
"1202","Phrae",2009,"postmon",0.759621144380106,80.1624652314486
"1203","Phuket",2009,"postmon",8.11436619555043,77.6127211347002
"1204","Prachin Buri",2009,"postmon",5.25106521608669,80.9804419831857
"1205","Prachuap Khiri Khan",2009,"postmon",3.43720906480416,80.1758382338886
"1206","Ranong",2009,"postmon",4.36969832695175,80.5822187411506
"1207","Ratchaburi",2009,"postmon",15.6720197836904,79.3731101184421
"1208","Rayong",2009,"postmon",13.090635087372,78.9015701315197
"1209","Roi Et",2009,"postmon",1.7561166305772,77.4102953629761
"1210","Sa Kaeo",2009,"postmon",6.43264105862893,76.0983394172678
"1211","Sakon Nakhon",2009,"postmon",4.05199015054702,77.0886070769646
"1212","Samut Prakan",2009,"postmon",17.5078890970148,81.0674931502142
"1213","Samut Sakhon",2009,"postmon",15.6540018337545,76.3874064320532
"1214","Samut Songkhram",2009,"postmon",5.9260938796333,73.8403880843517
"1215","Saraburi",2009,"postmon",2.42960620942558,74.4719330532099
"1216","Satun",2009,"postmon",5.3842503945646,74.2368519914627
"1217","Si Sa Ket",2009,"postmon",1.65235657028608,77.734525415952
"1218","Sing Buri",2009,"postmon",1.86340322648269,79.1772099507291
"1219","Songkhla",2009,"postmon",10.7588449127244,83.4058381331903
"1220","Sukhothai",2009,"postmon",4.73596575481324,84.6206052074694
"1221","Suphan Buri",2009,"postmon",8.68948395105515,83.5686464736711
"1222","Surat Thani",2009,"postmon",4.94810487583256,81.6717921970608
"1223","Surin",2009,"postmon",2.2796996007269,84.183987666399
"1224","Tak",2009,"postmon",15.0280396588064,84.3706352815342
"1225","Trang",2009,"postmon",6.66496429024554,83.771904808795
"1226","Trat",2009,"postmon",5.88445643465311,84.6048969835338
"1227","Ubon Ratchathani",2009,"postmon",1.84767645034328,85.2254418949339
"1228","Udon Thani",2009,"postmon",3.23669427351102,84.4110478739585
"1229","Uthai Thani",2009,"postmon",1.2196646532036,82.8482794326459
"1230","Uttaradit",2009,"postmon",0.540402664833621,84.4127627326447
"1231","Yala",2009,"postmon",12.9262587713899,85.8355049327268
"1232","Yasothon",2009,"postmon",1.01992185544184,85.6706883209085
"1233","Amnat Charoen",2010,"intermon",0.268668189602121,72.6509899825023
"1234","Ang Thong",2010,"intermon",4.34104181626397,73.0961640375493
"1235","Bangkok",2010,"intermon",12.8494438088045,70.3310041570498
"1236","Bungkan",2010,"intermon",NA,71.5735967056979
"1237","Buri Ram",2010,"intermon",4.25675517573504,68.6498427111243
"1238","Chachoengsao",2010,"intermon",6.88375504753218,67.3623103349709
"1239","Chai Nat",2010,"intermon",1.99795855525618,68.0023423043231
"1240","Chaiyaphum",2010,"intermon",2.01048467759365,67.7204950279327
"1241","Chanthaburi",2010,"intermon",8.2662792386512,68.7167993476477
"1242","Chiang Mai",2010,"intermon",2.3924991460099,69.7582282439522
"1243","Chiang Rai",2010,"intermon",1.11252976189245,73.5210717372244
"1244","Chon Buri",2010,"intermon",9.45896062009233,75.220570646951
"1245","Chumphon",2010,"intermon",2.84754207671018,75.5146995817124
"1246","Kalasin",2010,"intermon",NA,76.522178084762
"1247","Kamphaeng Phet",2010,"intermon",3.30471738750425,72.71365682261
"1248","Kanchanaburi",2010,"intermon",4.33005811971988,74.07178727657
"1249","Khon Kaen",2010,"intermon",1.9058823655717,74.2534467311468
"1250","Krabi",2010,"intermon",10.7559086785306,71.1419069010866
"1251","Lampang",2010,"intermon",1.49353280905962,70.1164637840233
"1252","Lamphun",2010,"intermon",0.989720604655129,66.8380317089164
"1253","Loei",2010,"intermon",3.57466669547305,67.8738947094713
"1254","Lop Buri",2010,"intermon",4.84948054807453,68.0478125416573
"1255","Mae Hong Son",2010,"intermon",1.37099551254114,67.2212044644866
"1256","Maha Sarakham",2010,"intermon",0.531975732919547,67.8066207290054
"1257","Mukdahan",2010,"intermon",5.38585782010522,71.2067433200154
"1258","Nakhon Nayok",2010,"intermon",1.97095456739397,68.6824022668781
"1259","Nakhon Pathom",2010,"intermon",8.83282345044944,72.5642288392963
"1260","Nakhon Phanom",2010,"intermon",1.46638858318673,71.303858533745
"1261","Nakhon Ratchasima",2010,"intermon",3.14706043946713,68.8407931851719
"1262","Nakhon Sawan",2010,"intermon",3.76076223367977,70.1986609344922
"1263","Nakhon Si Thammarat",2010,"intermon",7.47283235395123,73.4762444800661
"1264","Nan",2010,"intermon",0.349727011393051,71.6978975250608
"1265","Narathiwat",2010,"intermon",8.58866655587896,66.528353836977
"1266","Nong Bua Lam Phu",2010,"intermon",1.52546635278586,66.8274819715968
"1267","Nong Khai",2010,"intermon",3.24167217701131,68.2572248539954
"1268","Nonthaburi",2010,"intermon",11.5091907284591,70.1773211515054
"1269","P.Nakhon S.Ayutthaya",2010,"intermon",5.68168087430166,71.5037766340588
"1270","Pathum Thani",2010,"intermon",5.38233984834684,70.2857691400869
"1271","Pattani",2010,"intermon",16.0096737767857,66.8621078529769
"1272","Phangnga",2010,"intermon",8.53004092395739,66.530347583727
"1273","Phatthalung",2010,"intermon",13.3196922388318,67.6915736321977
"1274","Phayao",2010,"intermon",1.64494316873914,71.7947493847506
"1275","Phetchabun",2010,"intermon",2.38562566058053,69.5444436439554
"1276","Phetchaburi",2010,"intermon",5.80246947229004,67.8466716464256
"1277","Phichit",2010,"intermon",4.05895833058504,65.5415432635261
"1278","Phitsanulok",2010,"intermon",3.17332557862738,67.3448500524755
"1279","Phrae",2010,"intermon",0.870669220176462,65.3959410452471
"1280","Phuket",2010,"intermon",8.5094006111856,69.8057724795858
"1281","Prachin Buri",2010,"intermon",5.75643394300892,73.6180488572218
"1282","Prachuap Khiri Khan",2010,"intermon",2.93214313165495,73.0228920957668
"1283","Ranong",2010,"intermon",3.26659801223808,70.0083390187777
"1284","Ratchaburi",2010,"intermon",11.3663957214029,70.1993659210205
"1285","Rayong",2010,"intermon",8.87305196833603,73.072425755507
"1286","Roi Et",2010,"intermon",1.14910215410276,69.8996507578584
"1287","Sa Kaeo",2010,"intermon",3.97220024630369,72.7807073021011
"1288","Sakon Nakhon",2010,"intermon",NA,70.3668075186669
"1289","Samut Prakan",2010,"intermon",10.6857524833313,72.467609204923
"1290","Samut Sakhon",2010,"intermon",19.0351080752136,68.7924361866918
"1291","Samut Songkhram",2010,"intermon",3.7784964332844,68.2494286434902
"1292","Saraburi",2010,"intermon",2.90297148852795,71.5857180482509
"1293","Satun",2010,"intermon",11.420782669549,71.0983940589534
"1294","Si Sa Ket",2010,"intermon",1.62966552354128,71.6771161578293
"1295","Sing Buri",2010,"intermon",1.712023761437,75.4095594528192
"1296","Songkhla",2010,"intermon",13.4389010023811,78.9857494881291
"1297","Sukhothai",2010,"intermon",1.93948162884826,74.9857406654919
"1298","Suphan Buri",2010,"intermon",8.32079367204514,76.4219721182069
"1299","Surat Thani",2010,"intermon",4.15916505508728,77.0288374218352
"1300","Surin",2010,"intermon",2.43878935260934,76.4603676369881
"1301","Tak",2010,"intermon",5.41818106517691,76.6582952650627
"1302","Trang",2010,"intermon",3.7318053978429,80.4459381008505
"1303","Trat",2010,"intermon",5.71279300972632,77.1968532474128
"1304","Ubon Ratchathani",2010,"intermon",0.330596502277183,76.7595822444167
"1305","Udon Thani",2010,"intermon",1.83121054447792,76.0209794895623
"1306","Uthai Thani",2010,"intermon",1.93083360492458,81.4055020797019
"1307","Uttaradit",2010,"intermon",0.505362292146648,78.1154890757934
"1308","Yala",2010,"intermon",13.0892454652347,78.0504154011354
"1309","Yasothon",2010,"intermon",0.989710293347604,83.0905125066054
"1310","Amnat Charoen",2010,"premon",4.47738606619547,70.0942559955805
"1311","Ang Thong",2010,"premon",5.98463006185291,71.7687290572119
"1312","Bangkok",2010,"premon",7.75351846738315,67.5145423894234
"1313","Bungkan",2010,"premon",NA,68.7976105441355
"1314","Buri Ram",2010,"premon",8.7444451927466,66.0910319933672
"1315","Chachoengsao",2010,"premon",8.24293095073377,63.013628108364
"1316","Chai Nat",2010,"premon",3.50081218842772,63.5114561570894
"1317","Chaiyaphum",2010,"premon",5.41056905881821,60.5551598988924
"1318","Chanthaburi",2010,"premon",38.2441239161209,58.2194403039977
"1319","Chiang Mai",2010,"premon",5.00158754843643,67.9041731654734
"1320","Chiang Rai",2010,"premon",1.9744335878406,75.677913812652
"1321","Chon Buri",2010,"premon",12.7740061673798,79.4880122836293
"1322","Chumphon",2010,"premon",8.12707494382159,79.7601103556647
"1323","Kalasin",2010,"premon",3.53145113778941,81.4794528964628
"1324","Kamphaeng Phet",2010,"premon",4.54539819754301,73.2626145293747
"1325","Kanchanaburi",2010,"premon",3.61578580561694,73.9604025172672
"1326","Khon Kaen",2010,"premon",2.96327166330892,72.7111568378994
"1327","Krabi",2010,"premon",21.8397600822453,70.5459174183557
"1328","Lampang",2010,"premon",3.38818675685404,66.732832979947
"1329","Lamphun",2010,"premon",5.52870968167835,62.6422248533435
"1330","Loei",2010,"premon",12.3749173227506,63.9703877777676
"1331","Lop Buri",2010,"premon",5.55462243776508,66.0181761925374
"1332","Mae Hong Son",2010,"premon",8.33169431150156,66.5035696343592
"1333","Maha Sarakham",2010,"premon",2.55390875735313,63.9221430506434
"1334","Mukdahan",2010,"premon",18.5956742546805,67.0076478203231
"1335","Nakhon Nayok",2010,"premon",2.3637774739886,65.4559667161017
"1336","Nakhon Pathom",2010,"premon",7.23580089539187,71.3408931107955
"1337","Nakhon Phanom",2010,"premon",13.6688007022642,62.0292582670559
"1338","Nakhon Ratchasima",2010,"premon",9.36052527245124,60.4116748928802
"1339","Nakhon Sawan",2010,"premon",2.14615101811538,62.6327581686941
"1340","Nakhon Si Thammarat",2010,"premon",15.3334936578966,65.9958407369692
"1341","Nan",2010,"premon",2.65764745047684,66.513267204875
"1342","Narathiwat",2010,"premon",13.6478219681765,58.9277659179256
"1343","Nong Bua Lam Phu",2010,"premon",3.0510999546978,61.6122489629302
"1344","Nong Khai",2010,"premon",17.0631729656579,62.0147972447653
"1345","Nonthaburi",2010,"premon",5.58214497483729,65.1642663661872
"1346","P.Nakhon S.Ayutthaya",2010,"premon",3.04702705379145,68.6959871351588
"1347","Pathum Thani",2010,"premon",4.88014946446954,66.3347357229334
"1348","Pattani",2010,"premon",26.3256391126652,57.4956616095935
"1349","Phangnga",2010,"premon",11.3756271304784,54.2509965558424
"1350","Phatthalung",2010,"premon",12.9794826339088,56.8159530501419
"1351","Phayao",2010,"premon",1.57597285489538,61.8516154159734
"1352","Phetchabun",2010,"premon",8.17515419249158,59.261621980148
"1353","Phetchaburi",2010,"premon",11.5860186792368,61.7037009203622
