"","Year","Provinces","intermon","intermonH","premon","premonH","mon","monH","postmon","postmonH"
"X43.7",2013,"Phrae",1.17452829842415,75.4022815087053,16.5168041965896,63.4519054930571,38.0987616801334,84.0439751089553,6.16627356672679,80.9515580768286
"X67.7",2013,"Phuket",6.36839467809594,77.7269295201157,66.8668266536986,79.8118367495237,79.1565793785878,82.2096412498634,23.258026662156,82.6777787108522
"X16.7",2013,"Prachin Buri",5.99317939786683,68.877643497188,13.1437846589084,73.3792303026337,37.032091697718,85.3987965703186,5.42441906558123,78.341963873345
"X63.7",2013,"Prachuap Khiri Khan",6.68714000285471,74.4367955286081,6.85574559089862,75.9248185593987,8.99816608805443,83.2861034721312,3.33265410668683,83.8398605769037
"X69.7",2013,"Ranong",6.61044385259097,78.8323454177774,16.7524050995074,80.2549885727058,20.893449056689,87.9846431740988,8.47031718514419,86.9916176828997
"X56.7",2013,"Ratchaburi",12.6729971120114,73.4209502850424,6.99314086178155,70.2262268029656,17.2582121547039,82.1158700264947,16.7014956335844,82.7896369537177
"X12.7",2013,"Rayong",27.7871446683608,75.1560071263925,20.8088359952332,80.0685865362912,33.3262652488979,83.9703042347576,17.3489345233417,79.7574280849451
"X34.7",2013,"Roi Et",9.11924497158465,64.6542167291702,20.841008582521,64.8061644020321,57.268187092129,79.6837762940605,4.39495596636292,72.4150218279856
"X18.7",2013,"Sa Kaeo",3.56460854523642,66.6006940963779,8.63234133847169,71.9758346703581,18.0192579687678,84.9454519385534,4.79909885600349,80.3890149788088
"X36.7",2013,"Sakon Nakhon",1.64042307034825,65.9663642753589,8.19713644748402,67.4297202865467,10.0122166608555,83.1764796550344,0.219566154843322,72.5138949257145
"X2.7",2013,"Samut Prakan",13.2566904949113,71.953524236604,12.1017071862474,73.2783800210227,11.8705064485189,78.3128164021049,12.3263021886122,76.6998427683913
"X60.7",2013,"Samut Sakhon",26.901662216553,72.799297008639,9.46316291492993,71.4986176944419,16.4978651480484,77.9415068699124,19.3650155014129,78.5630751881984
"X61.7",2013,"Samut Songkhram",12.5325550170733,73.2408341892864,11.8441312329741,70.4349082587547,11.5866501192138,78.3822282590019,15.4488668256183,79.9598444274417
"X10.7",2013,"Saraburi",4.48201767232803,67.2146995212721,6.89335817047117,68.0609098600305,21.5877877056168,80.2994667219079,12.3133268083225,75.7748308347619
"X72.7",2013,"Satun",7.5859914366856,79.4331894457707,10.8739801645809,79.6237673864306,14.2321210977603,83.5038881427695,5.11716713627336,85.9110656375936
"X22.7",2013,"Si Sa Ket",7.21640143061656,66.3375146275664,25.0475528131405,68.5414811972946,54.019449731882,82.1747576735038,6.07420218084333,78.162324747908
"X8.7",2013,"Sing Buri",2.66821440455838,65.1987979369893,2.82808095853091,62.1213673774511,7.42371251614363,74.6664170196861,0.707020239632727,74.401040176632
"X71.7",2013,"Songkhla",42.3826916835563,81.1715704637785,44.5537712638404,79.2229577369816,41.4435707338099,79.6091753648059,6.77940459700721,85.6071010362984
"X52.7",2013,"Sukhothai",4.31524438322767,73.3558234942401,14.0534917947526,59.5217117719297,12.9054211067955,80.593222618103,3.56870165654151,81.1128766462538
"X58.7",2013,"Suphan Buri",9.93660987526449,69.9489499953697,4.78964995903279,64.2043753613001,6.09502586999869,77.4601547609526,7.24336407738975,77.6192839892157
"X68.7",2013,"Surat Thani",15.766640272983,79.5364453746259,15.1889485979062,78.0192950025676,14.8765176932025,84.2356810669799,3.98950232160195,86.9897713650079
"X21.7",2013,"Surin",15.1740669386808,65.7357663788504,21.7489822530221,66.5217627984566,46.7076160720188,81.0513690987182,5.42526925144219,77.1469496423071
"X51.7",2013,"Tak",7.07545378952428,74.1464460339035,19.0280967146261,69.2784848064756,41.8401899350018,87.2745811527472,6.48685115271345,83.2508274753465
"X73.7",2013,"Trang",11.8625389298236,79.2158022316553,14.1422933894433,79.572128611739,21.8005279093724,83.5928193953729,8.84545656645991,85.9086746831094
"X14.7",2013,"Trat",9.50193101385219,75.1298552515707,38.7131224135629,83.1761604109215,40.1593022738397,88.9019027182726,6.67467627820051,83.0051793457693
"X23.7",2013,"Ubon Ratchathani",4.46747987298675,64.2175028530619,15.630627138708,69.7695636767555,25.9938232821173,84.1595413979725,2.73761851042111,77.2738102449324
"X30.7",2013,"Udon Thani",1.80630407385775,65.4760882956512,3.7147891061156,64.5944646174164,16.1434120868624,81.8509072235879,0.891549385467745,73.1663443260167
"X49.7",2013,"Uthai Thani",9.29301297561226,74.8308484807361,12.9222835694174,66.9969457658309,15.6733165949379,82.5853563340683,5.60302139142707,82.1932628951259
"X42.7",2013,"Uttaradit",4.48623376624682,73.4559535674107,8.0364900086881,64.4259544066441,16.6702867072111,83.7880493605578,2.60642919200695,78.8243572270428
"X76.7",2013,"Yala",8.96018493774131,83.5704400402005,10.6138241478174,79.4241868444755,8.98593700858157,79.2391191514872,4.10227559087419,85.9293442871611
"X24.7",2013,"Yasothon",4.56570462602607,64.9969159627462,10.1195026881472,67.0763951046689,27.8594845347466,80.908209245699,3.42458779995224,73.515972783544
"X26.8",2014,"Amnat Charoen",0.177361412528963,67.2407721902385,0.885625065314849,69.2692795341665,5.51301603158493,83.8555801575834,4.3838440733085,74.0698048439893
"X6.8",2014,"Ang Thong",1.76455726739295,61.8815922392687,3.76683746920316,67.1054521261106,4.76740367196025,72.1615154425619,6.35653822928033,73.6469272287418
"X1.8",2014,"Bangkok",9.04429028944658,68.558579669146,3.44661581240626,72.8016588327343,6.58748344790551,76.0132528699209,12.5868771009947,77.5899856096209
"X27.8",2014,"Bungkan",0.63473200994893,68.0361669135816,3.40744931815354,75.3395934411251,6.29981908821411,87.7019556565718,1.18864511098379,69.6340426080877
"X20.8",2014,"Buri Ram",0.757620250295591,65.8799855127211,1.78797442060689,67.1129120842394,4.57511101743527,77.6026770779102,2.27177926382993,76.4370920379167
"X15.8",2014,"Chachoengsao",1.47725795338493,65.8783466652395,1.18894415101303,73.9343718782139,4.99356543425472,81.186636847344,7.4190115023213,79.3667297639709
"X9.8",2014,"Chai Nat",0.702972479861405,64.5445713219422,0.804048383611484,64.6013886917248,2.2613860789073,71.3571918516124,1.95986793505299,74.1383646990029
"X25.8",2014,"Chaiyaphum",0.468771590511453,67.7085493044589,2.02064217765486,72.0827454180572,8.80736427434347,82.1925518719318,6.72083159089551,79.2180066030534
"X13.8",2014,"Chanthaburi",2.70745978591877,71.3425898933559,8.72506686602503,81.8714504553166,32.5306899519243,87.2924105637557,17.4187485994385,83.2247591618892
"X39.8",2014,"Chiang Mai",1.23922126294806,70.5504795029199,0.50147298044294,63.9103864390256,8.54914994543588,84.3156636482646,3.5585294189124,81.4623661883661
"X46.8",2014,"Chiang Rai",1.59961323003768,72.8310893939995,0.808586668753342,64.8849665252233,3.40388904104229,81.7541996532481,2.62138581321648,80.7181298190829
"X11.8",2014,"Chon Buri",3.35266939415932,66.6396183018112,3.36760732873827,75.7624460394495,3.12706394811411,79.8138792837414,4.57032423185908,80.0699988072462
"X70.8",2014,"Chumphon",4.96035862588691,76.6838733677846,5.07416852829343,78.2751823194099,12.8995907716031,85.4611222895412,9.98359132514877,86.6640938251728
"X35.8",2014,"Kalasin",1.54555527888588,64.8962247411708,2.33454425128628,68.3020180350927,4.74521494554929,82.0897853908559,2.38529521327077,73.8236264742966
"X50.8",2014,"Kamphaeng Phet",1.55281226162302,71.279626297054,3.3326120282642,66.4339099065894,20.7146946277381,79.3011210340554,3.42391646739473,81.6316714750909
"X57.8",2014,"Kanchanaburi",1.52053976107909,70.4209322612462,3.21186440037515,73.0013227309773,3.51415752041045,84.6629438749974,4.02427716047004,83.1502122900885
"X29.8",2014,"Khon Kaen",0.537877695364574,65.3301903451177,0.797175846980798,66.5466923021071,3.83756744941919,78.0701572748536,2.224676782272,75.748675029371
"X65.8",2014,"Krabi",5.29002881514782,73.1335932278258,13.777651783196,77.117004928705,30.2964070625253,86.1583300202949,16.1220166154152,86.4646364325258
"X41.8",2014,"Lampang",0.708613676491795,69.2036029028656,1.1962422044883,62.8180455145212,3.15675026184413,82.9006854279706,1.5949896059844,81.9314258515243
"X40.8",2014,"Lamphun",0.246257578744683,67.1742288118103,0.328096099347499,59.4989396390275,1.35339640980843,80.2326379704202,0.738216223531872,80.7546866521508
"X31.8",2014,"Loei",0.68081382200859,69.9898991224501,1.04359242080568,71.0445456566169,2.26981351525236,81.3889017352723,1.25231090496682,77.1644112115157
"X7.8",2014,"Lop Buri",3.33963240405974,62.0978380809865,5.97548732076284,66.6342291263265,8.89732487098879,77.3134145233609,10.8086020654975,75.3999690878282
"X47.8",2014,"Mae Hong Son",4.74736943867837,71.1262565179272,9.49723119182946,61.6823470877949,40.5458716266565,86.6126503525737,11.1409827442615,83.6821020707029
"X33.8",2014,"Maha Sarakham",1.93763093752628,62.5816463770643,1.45138482846705,65.1847508967608,5.28718758941567,77.442815181115,3.31745103649611,74.0545846954265
"X38.8",2014,"Mukdahan",0.479942264441275,68.0413952749133,2.39394122203996,71.1166578537024,3.66273006972114,85.0286510647207,1.14909178657918,73.8689587565436
"X17.8",2014,"Nakhon Nayok",1.03192512328616,68.536177804237,2.8360346563435,74.1146990579904,4.83414998240369,83.436380258532,3.09385598873836,79.2633915727714
"X59.8",2014,"Nakhon Pathom",5.87402303050077,66.9183588812289,3.44696455853279,69.9292599146742,7.08851582601502,73.4514786022688,14.343820259701,77.4544691968817
"X37.8",2014,"Nakhon Phanom",0.0465940451878369,67.8556346131041,1.39782135563511,72.7147760638345,3.80906319410567,86.6135445118579,0.629019610035798,72.4841013218575
"X19.8",2014,"Nakhon Ratchasima",0.939562933627478,67.5388222400087,1.22995708844558,70.3920151982155,4.53625926176707,78.3990226645327,4.08929031983195,76.9940607279034
"X48.8",2014,"Nakhon Sawan",1.80301387457722,64.9420242606897,2.98523614150766,64.803005964795,9.02567489658956,75.3295441521208,4.99094167408311,77.1754033035909
"X64.8",2014,"Nakhon Si Thammarat",4.81210156990504,77.420306196443,6.74168400395913,76.9062293924058,27.9382685036682,80.7845599463981,25.1846985243441,86.3346582215813
"X44.8",2014,"Nan",0.13921076183709,70.8033198347687,9.10636653194805,69.4510860340386,16.9962337180252,85.4727839110926,0.312814117509666,80.7072282057191
"X77.8",2014,"Narathiwat",7.94382750232141,83.0280568923504,2.76684519203183,79.3582033970357,17.5269001202939,84.324903213351,20.4320875719273,88.3581363927508
"X28.8",2014,"Nong Bua Lam Phu",0.981803846470655,68.5384051351207,1.11094991445686,68.151836454688,2.54864980375396,79.4530487770178,0.490124962260378,76.4749164131289
"X32.8",2014,"Nong Khai",0.641543811026855,67.9522515648887,1.73216828977251,70.9433762544678,10.296778166981,84.4436382821628,0.866084144886254,72.3515543767384
"X3.8",2014,"Nonthaburi",4.00015201091911,67.4819424870997,1.92676451838008,71.097985725655,2.63882966647706,74.6900551172226,4.43993562931061,77.0236895238552
"X5.8",2014,"P.Nakhon S.Ayutthaya",3.47333115905866,63.773580567402,2.55661668893397,69.629961318914,4.17511999604137,75.1156786910977,5.38126577267554,74.2316514259712
"X4.8",2014,"Pathum Thani",1.84148127058841,66.6530584108712,1.37080317185577,71.7413734335317,2.99292025855176,77.2898585229817,4.84350454055704,75.9833245985579
"X75.8",2014,"Pattani",9.78996087134512,78.958166575509,6.29181837873769,76.6712345481305,30.8347129706076,78.4002830579443,22.765816118486,87.1941516654005
"X66.8",2014,"Phangnga",5.45388915541429,72.1072073480976,7.19495292986057,77.8016414239039,6.72160076342237,86.4379754351146,0.757363466301113,85.0671659868154
"X74.8",2014,"Phatthalung",11.6262187646097,79.7770885485722,6.0580205322258,77.5040025615394,13.1044549407621,78.5210454091099,18.3653675082214,86.5685300671767
"X45.8",2014,"Phayao",0.137611964534644,70.1752965877069,0.62157486351252,64.9990591384643,3.41866174931886,82.118531779593,1.34674553761046,78.3418276749823
"X55.8",2014,"Phetchabun",0.367814725728766,66.6098705484226,0.702116178160977,70.9787333704055,3.23474953509879,83.8875846658191,0.802418489326831,78.7457456486444
"X62.8",2014,"Phetchaburi",5.72802467239534,72.0510008213364,6.47737411432356,74.1970329422715,9.76829805950408,81.1708985525391,17.2381730461837,83.2689417941435
"X54.8",2014,"Phichit",2.6842920526762,67.111082638075,3.35801781703199,63.3699919859297,11.859908381063,79.2703377311031,3.75487446813577,79.5369036347944
"X53.8",2014,"Phitsanulok",1.00616054590942,70.2173091867176,0.579103177654956,67.0768990707043,2.49014366391631,82.9891874903092,1.79521985073036,81.2713262882073
"X43.8",2014,"Phrae",0.883433192323591,70.8322974410544,2.28438702527122,65.7571686411153,14.5906010001194,84.6866359796034,1.98962740910719,82.8715689443636
"X67.8",2014,"Phuket",15.8236135018457,74.8073456148445,6.03544530808793,78.6926434745878,27.0301729155081,81.6244079483139,11.3811254381087,81.9426069593096
"X16.8",2014,"Prachin Buri",2.21626152185158,68.3602549665748,5.53026610949236,73.975764713278,12.8578687045697,84.6695478071345,4.35508456122523,80.7119203435479
"X63.8",2014,"Prachuap Khiri Khan",1.70252551915872,73.2201473114768,2.92988778529782,77.4013437870956,5.47016283318902,83.0109911964695,4.7688599058571,83.8592921190745
"X69.8",2014,"Ranong",2.18535191088242,74.380955943518,9.59815715382646,78.9588087932067,9.06492620083611,88.1854137394224,3.73261667093251,86.6373791859827
"X56.8",2014,"Ratchaburi",5.38025328730809,71.133854191657,3.61031767338839,72.1672424728011,15.4974806511938,79.671363670702,15.324646294489,82.8881813666724
"X12.8",2014,"Rayong",6.68350625170479,68.6815048475075,6.2409379404034,79.7130286792254,10.6676497353407,82.8930154360857,22.2786970663238,81.7305389486166
"X34.8",2014,"Roi Et",0.382199687742796,64.1157044224769,1.12116250282202,66.8819135965791,5.6185529970967,79.8874949239335,1.60530085631334,74.0387053147802
"X18.8",2014,"Sa Kaeo",0.722339331117005,68.4343666444376,2.09484751305689,72.6472465341104,5.83564664351561,83.4158758222399,2.8729337321923,79.5675800230856
"X36.8",2014,"Sakon Nakhon",0,66.2967670908421,0.145848665674312,70.217880177289,1.18137419196193,84.250015020002,0.656318995534406,71.8884225193831
"X2.8",2014,"Samut Prakan",5.52713363083106,68.7548730304548,3.98652398558598,73.8555648733624,4.31873431771815,75.5530627017885,10.6698141967154,77.2736302548506
"X60.8",2014,"Samut Sakhon",6.19529138849136,70.2360215973144,3.05555861111417,73.8318903527575,8.47917514584181,75.1088338781286,12.6500126500127,78.9896981731739
"X61.8",2014,"Samut Songkhram",2.2305121440847,71.5575792429107,5.8306238081519,72.0075577393057,7.07391859077252,75.4922074545441,13.6333703749434,80.0114812404213
"X10.8",2014,"Saraburi",3.45804029272512,64.1441397404325,4.18187169076732,70.1536234869474,12.8592554491095,79.5500821196515,5.41029649993022,75.2549380343893
"X72.8",2014,"Satun",3.59833909501741,74.9958791338569,5.27554710061207,78.9181009995487,5.8558572816794,83.6930350401785,3.64012749942233,86.1421869121944
"X22.8",2014,"Si Sa Ket",0.772494422691394,67.1606818573787,1.95170926612554,68.3088260424743,5.80406563734428,82.3230203910108,2.3488594074883,78.6752907162015
"X8.8",2014,"Sing Buri",0.630094334224203,61.8582760389631,0.630638300555908,65.4245473626727,0.472978725416931,71.5952173260992,0,73.3869275948633
"X71.8",2014,"Songkhla",4.09582480976125,77.315327415844,4.51351940848792,77.498091719725,13.1860933504516,79.9455676768086,8.5780499752938,87.1211053036227
"X52.8",2014,"Sukhothai",1.8274293038285,70.1927612106888,2.16050203419576,60.423140212165,6.980083495094,79.0067890315586,2.82527189087138,80.1186007139418
"X58.8",2014,"Suphan Buri",1.72669839372438,65.720830923497,2.07916764250242,67.5994705182656,3.64835076891935,72.619028086169,3.76603950340062,75.9493122390221
"X68.8",2014,"Surat Thani",3.00214104970104,74.7309902231176,2.19723110667844,75.0472449952535,8.90833916077236,83.7607890331384,6.16180027742431,86.9983532267572
"X21.8",2014,"Surin",0.45399457882684,65.5342858530293,2.41333960323741,66.8188165442713,6.02140178233493,79.7054130912129,3.65585108213192,77.4779498083352
"X51.8",2014,"Tak",1.57231854244723,70.3409286146564,3.50376735847206,67.925746900915,13.4221241886083,86.1275513533082,8.08561698108936,81.7086753194521
"X73.8",2014,"Trang",4.27138275469953,74.2906696688744,3.12113272148728,78.40703945365,8.7001574611458,84.2514625949244,7.72480348568102,85.9030497397146
"X14.8",2014,"Trat",3.07834842276805,72.8487027176027,5.08495507078984,83.0252830346856,10.7873689716042,88.6267953681429,3.2688996883649,82.9116521695765
"X23.8",2014,"Ubon Ratchathani",0.432564913689089,66.9358206980904,1.79459528915147,69.5366366573247,4.38778548197535,85.0836066120766,1.48054111354997,77.3964745749221
"X30.8",2014,"Udon Thani",0.232847154971745,66.2444788488006,0.148133852055759,68.2858443396613,0.634859365953254,81.910273671864,0.158714841488313,73.2682150626928
"X49.8",2014,"Uthai Thani",1.30975784018964,70.5562667193138,2.41760499960714,70.6064744860545,5.8929121865424,78.7666894902064,9.51931968595311,81.8988353239092
"X42.8",2014,"Uttaradit",0.217202432667246,70.6658950063917,1.95750900454142,66.7013611381437,3.53439125819979,83.4797128765671,0.97875450227071,81.2780074649387
"X76.8",2014,"Yala",3.29819192025843,79.3262127461406,5.14662410408533,77.4454678594729,14.4266306917642,79.9470783912529,10.614912214676,88.3654788647668
"X24.8",2014,"Yasothon",0.123411881999791,65.7437760063836,0.802198765107562,68.3165901069527,6.94210469804621,82.262599927885,2.12891210740084,73.8771769343196
"X26.9",2015,"Amnat Charoen",1.23900853530719,65.337086593021,2.29811907792391,64.4268674460324,30.5605642766228,80.0440895698287,11.6673737802291,76.3244565660303
"X6.9",2015,"Ang Thong",5.66147510811421,59.81605624331,27.5019711713243,64.0672302852805,51.1678304839875,69.3960731536683,34.52500672795,73.6953249830848
"X1.9",2015,"Bangkok",8.98704432512759,67.7702421488879,10.7444704664226,72.1328391394536,34.6997157902919,73.5008689807883,107.963463876598,78.4203330785248
"X27.9",2015,"Bungkan",0.237177586718055,67.0599747675115,0.31623678229074,70.3541159265691,9.19063148532464,84.7439236831665,22.8876371182923,75.365385131836
"X20.9",2015,"Buri Ram",0.441091843757909,64.5744789821539,3.33774797735621,63.3781915701631,18.5937752889514,76.4392456296088,11.8710470515405,77.247592541468
"X15.9",2015,"Chachoengsao",2.32253919363718,66.4788239151959,6.71967639552772,74.8987925506445,39.004882176153,78.9555442892987,61.8257550053308,79.1130637237991
"X9.9",2015,"Chai Nat",3.1246226822377,61.2082973665959,5.85094417089599,61.1574702764123,25.5726611607264,68.9655123257012,21.3357705542156,74.5269410351243
"X25.9",2015,"Chaiyaphum",2.60641465328568,67.6165314584296,9.78153498055554,71.5361725742421,42.5892133097991,81.0473337519644,26.6210038842065,79.7903383978636
"X13.9",2015,"Chanthaburi",9.40273689675264,70.7670797245764,18.9683472747556,82.1229981494302,61.5062745790342,86.4913442940701,38.500110805197,82.4182098495376
"X39.9",2015,"Chiang Mai",1.05830140810225,71.7487690614831,3.93679164155762,66.8416934293119,41.5091469913502,81.9040231226931,51.4183396110757,82.1695406278184
"X46.9",2015,"Chiang Rai",0.807745804074555,71.9896743215467,4.00246177389106,68.4455475796242,23.7028905051211,79.5225798476093,15.5160368767075,82.3411104205854
"X11.9",2015,"Chon Buri",5.56419641321256,67.7088742607629,9.17029713785586,76.9013756897846,24.7800308688385,79.0636372959653,31.1520388065398,80.4013058375998
"X70.9",2015,"Chumphon",6.17970000327852,78.3589438014428,7.28914665763075,79.3262823761227,13.4455205238729,85.594682714859,9.75169620412763,87.3374067760197
"X35.9",2015,"Kalasin",0.270667813680155,65.4227069038372,3.85695957906361,63.6090993400811,21.1625282167043,78.365062057397,17.2040697013495,75.2213526293396
"X50.9",2015,"Kamphaeng Phet",1.46164196915276,71.2003784256354,3.70095210419688,65.230773971781,12.6449196893393,76.4868944071163,13.2960131150777,80.5974255380294
"X57.9",2015,"Kanchanaburi",2.75120723266816,69.6133846538438,6.51518301262062,72.1171688073034,17.8226032411717,83.4005843600396,16.3821075750865,82.3143673773665
"X29.9",2015,"Khon Kaen",0.407511161187447,65.306945174766,3.18208618680437,64.1279869106229,18.6346297189459,76.1000385723966,17.4552227747089,76.7444697545227
"X65.9",2015,"Krabi",12.33653883387,77.2575625376554,15.2383078181104,76.0024576733887,55.4266618877044,85.7815412175891,28.3303750984588,86.4012985055305
"X41.9",2015,"Lampang",0.488602517645838,69.4066020646756,2.93783801829472,62.5732978309499,32.2828336783067,78.588152228288,18.2947185684717,79.8897668335746
"X40.9",2015,"Lamphun",0.0820240248368747,71.105625102641,0.903122093075763,63.0821211898645,20.0739410688204,77.2390696062004,39.6552700868721,78.7064284903718
"X31.9",2015,"Loei",0.208638396152738,69.1652111066852,5.05365470409289,69.3851387050696,24.6561040073398,78.167207921346,16.0987557068526,78.1053203462299
"X7.9",2015,"Lop Buri",6.86329061583578,60.0161080389577,18.5742461474945,65.4933861825809,30.931401611734,74.0287048291723,46.2815635641954,74.3492995008416
"X47.9",2015,"Mae Hong Son",2.78175267970206,70.9569064640174,2.17482710124545,64.9243077662724,48.3899030027113,84.6224488505208,19.5734439112091,85.2519356587322
"X33.9",2015,"Maha Sarakham",0.795204812774702,63.8094635161544,5.98522307237761,61.9762706840913,15.7760793121629,75.6927906107207,15.8798693076377,75.4748492810075
"X38.9",2015,"Mukdahan",0.190762879832739,67.1768112758508,2.67068031765835,66.3249058631307,18.2417003840057,81.110776172168,11.1596284702152,76.8862703641256
"X17.9",2015,"Nakhon Nayok",1.67682211346173,68.6490619749064,3.48353834601599,74.9973298336479,34.3515586898799,80.0680111436039,11.224734670496,80.8537844266966
"X59.9",2015,"Nakhon Pathom",12.7353798612535,66.7419560240369,11.0127939937179,67.8422524436412,40.634999911603,71.002735094704,44.1432561922105,75.0112460301873
"X37.9",2015,"Nakhon Phanom",0.418771579997881,67.4444236755371,4.6033258331671,68.8455416813827,20.5057241659262,83.2491411176438,9.83437791631154,76.00075537037
"X19.9",2015,"Nakhon Ratchasima",1.8883066945931,65.4409570264696,5.99166107719426,68.3424660958902,41.0042429320884,77.9256009014983,39.0281348389757,78.5194610538009
"X48.9",2015,"Nakhon Sawan",2.46396023416581,64.0327411630798,10.9084146385298,63.3458175193368,46.3216919607485,72.5222097338872,51.5258496607921,76.701630926095
"X64.9",2015,"Nakhon Si Thammarat",9.69744398549702,80.9630742026527,5.16801850021959,75.5494598708033,14.7320693346509,82.5850667292238,16.2760416666667,86.5384681742805
"X44.9",2015,"Nan",0.139028496670963,71.2802511481927,7.15402973298105,69.4328789238252,20.0555930621192,81.4880227260715,3.33391676876787,81.0830454960474
"X77.9",2015,"Narathiwat",6.18737018193162,83.5243653461466,3.67236896924201,77.4028677275093,9.78243113358432,81.446207826899,18.615111671675,87.9601592870796
"X28.9",2015,"Nong Bua Lam Phu",0.326581076757575,67.0550546790352,1.30531091853424,64.4341818618543,6.51023820618952,75.8272334356706,4.6012209878332,76.8963501907736
"X32.9",2015,"Nong Khai",0.384733218006687,67.5378695045199,3.7153551142824,67.1315947203409,16.1425773930891,80.5486544413226,15.1817096911195,76.6068346585546
"X3.9",2015,"Nonthaburi",3.15817116524306,66.6340866876787,2.77795197278597,69.4754525942594,11.510622778326,71.6519348622208,38.1212023196174,76.4501538732748
"X5.9",2015,"P.Nakhon S.Ayutthaya",2.96438613631071,62.2788094139053,5.92358574390364,67.6499997731802,20.5782900582486,71.3841800508576,37.3926350083917,75.1165915573488
"X4.9",2015,"Pathum Thani",3.74587161456087,65.9514135448846,2.99928497046304,70.6777946295911,10.9323937173378,73.2975066581575,29.6929212075841,77.4621614135138
"X75.9",2015,"Pattani",7.78311416845113,79.5869204993387,2.18747310240275,75.5275323787553,6.34842737327754,78.8358537340627,10.9849192751095,86.3423356065472
"X66.9",2015,"Phangnga",8.41359130560066,75.1239765888423,9.41339488438468,78.4219045496699,38.3125171794457,85.8541887589355,19.7681292572078,84.9033594558488
"X74.9",2015,"Phatthalung",8.79191399506967,81.6822732399412,3.7551657396499,78.0366592407226,11.3609675343645,81.3354406813182,9.83344248772729,86.5555708912951
"X45.9",2015,"Phayao",0.41438324234168,68.8933789618941,2.99117117568331,66.7358783986398,9.75608738115312,78.4230666648067,6.6779635550139,80.4633397775867
"X55.9",2015,"Phetchabun",0.903490754787555,66.7732775259643,2.27754650632739,71.8226615707222,13.5899190432697,81.3967859168161,7.63647946239185,78.6896919800641
"X62.9",2015,"Phetchaburi",12.9891224539412,71.704778593805,23.6484331005939,72.7841320919808,95.8593743498415,80.5950025551569,60.6467881128134,81.3546774971183
"X54.9",2015,"Phichit",1.71454109853807,66.5374730233101,9.50660126124999,63.6451755964506,17.2498813208165,75.8670313199903,24.379832266754,78.5424682107044
"X53.9",2015,"Phitsanulok",0.50115430336466,69.6924014149049,1.27056143799833,67.1824373601207,20.5022413858822,78.4905295518115,20.6177469711548,79.8768587032733
"X43.9",2015,"Phrae",0.738560876266524,69.7477076542546,8.9667489236196,65.4042768641962,61.0813454569707,79.8994456681629,9.89306596118361,80.6050144681994
"X67.9",2015,"Phuket",4.85170393039886,76.2067083878951,7.94921298563137,78.5874386144963,20.9301086589762,82.1655150860339,33.7418721411374,82.0137177980863
"X16.9",2015,"Prachin Buri",4.06091977750202,68.3810797603796,22.6196590275472,75.2932155910636,73.8404674637862,82.0252651135946,42.1798201015203,80.3523418948998
"X63.9",2015,"Prachuap Khiri Khan",6.02286759794532,72.431515930679,11.4296164220729,75.943477868753,33.1304421964139,82.8798868900474,28.8211678967405,84.2607909608084
"X69.9",2015,"Ranong",6.17693626373507,75.728350615116,6.52026038747969,78.8526189156548,19.6929486027258,87.4992883959764,9.25172082007253,86.5581209213574
"X56.9",2015,"Ratchaburi",10.4329994216501,72.1681143736793,25.9056536023229,71.0608049072971,81.1946798371623,77.9272602197063,36.156781322177,79.0799559058482
"X12.9",2015,"Rayong",18.2026956037902,70.008090813711,38.6067486119898,79.5708386189404,85.7940970233768,82.0106271939675,53.6257735035839,81.3988053931469
"X34.9",2015,"Roi Et",0.713524399693929,64.2468521370078,6.1417766707289,62.8808461039321,23.0125491023577,77.1628745762807,16.5904423761183,75.2350566720062
"X18.9",2015,"Sa Kaeo",1.25264666937447,65.9230442173434,3.93547960079926,72.3937033540278,40.6517154218924,80.5876962164906,22.1817941135958,78.8215600070575
"X36.9",2015,"Sakon Nakhon",0.0874274390619987,65.838038644491,3.22876497994239,65.5415970597422,14.027674879074,80.2215975889651,2.79244538805828,75.0220682890006
"X2.9",2015,"Samut Prakan",10.1146257623609,67.3061777350158,9.71484482403633,73.6354077707126,17.8964449079396,74.4587570250504,41.784140271021,78.66919368834
"X60.9",2015,"Samut Sakhon",12.4979155693035,70.304380883665,11.4959252333763,72.8388082356062,15.9865210276639,73.5085457986736,55.3241401856233,77.3443705157777
"X61.9",2015,"Samut Songkhram",11.8460292882213,71.5583447977095,21.6417871993982,70.9865963980066,39.6766098655633,73.9159997590607,38.1307679227491,76.465745844835
"X10.9",2015,"Saraburi",3.23352718519519,61.909240548507,15.727569335406,69.6230903459632,30.543772898065,75.5464819037396,29.2157827720622,76.4244631145312
"X72.9",2015,"Satun",2.20955782467472,77.5579653012721,1.1544484045523,77.4536019344548,5.90342934146065,85.1354980670053,6.45441607999698,85.5702707597637
"X22.9",2015,"Si Sa Ket",0.771153489403583,66.4144165509934,5.2822213803918,64.1362381872284,33.9377056070667,79.1172830805966,25.2662477615737,77.3567764625836
"X8.9",2015,"Sing Buri",0,59.2052001369615,3.95717388138609,62.173293958322,7.95391950158604,68.9976296093602,4.03631735901381,73.0781605013796
"X71.9",2015,"Songkhla",7.5864102969568,78.9739990561709,4.13891710877827,76.1839260516781,15.8913252060052,83.0614654389938,22.1526131617564,86.6880101685476
