"","Province","Year","Month","Dengue","Humidity"
"873","Nakhon Nayok",2006,"12",3.21936771618054,65.5942455681888
"874","Nakhon Pathom",2006,"12",8.18320757668748,62.6075305522572
"875","Nakhon Phanom",2006,"12",0.430351238335688,64.5910372898497
"876","Nakhon Ratchasima",2006,"12",2.78105934075576,64.0675049067875
"877","Nakhon Sawan",2006,"12",4.65686799548843,62.5152589108892
"878","Nakhon Si Thammarat",2006,"12",3.25149950530758,67.1704259932669
"879","Nan",2006,"12",0.628428864994627,62.7425809162004
"880","Narathiwat",2006,"12",3.79470905122436,62.4812801573574
"881","Nong Bua Lam Phu",2006,"12",NA,63.3114162660995
"882","Nong Khai",2006,"12",1.66183258033853,64.1908154625601
"883","Nonthaburi",2006,"12",5.56536817839641,64.0406502218114
"884","P.Nakhon S.Ayutthaya",2006,"12",0.920190558319049,65.5903304631531
"885","Pathum Thani",2006,"12",2.11854248736958,67.2439812231755
"886","Pattani",2006,"12",11.1319115844003,71.7491516535739
"887","Phangnga",2006,"12",4.86052323532628,71.1782667593948
"888","Phatthalung",2006,"12",2.38776034049462,69.6211494967507
"889","Phayao",2006,"12",NA,67.027813967952
"890","Phetchabun",2006,"12",1.00247511104918,69.2915461154059
"891","Phetchaburi",2006,"12",0.438537827176628,69.1406093485551
"892","Phichit",2006,"12",2.16317554169521,69.423064809008
"893","Phitsanulok",2006,"12",3.44547769172004,71.6179823424567
"894","Phrae",2006,"12",1.28789635010174,72.6997124596904
"895","Phuket",2006,"12",0.316959220026751,61.9942659421164
"896","Prachin Buri",2006,"12",NA,69.4393752881269
"897","Prachuap Khiri Khan",2006,"12",1.41531941737365,68.8299795802968
"898","Ranong",2006,"12",NA,70.7779247487278
"899","Ratchaburi",2006,"12",3.84875360519967,67.5081542460124
"900","Rayong",2006,"12",5.65581777983444,66.0791580816497
"901","Roi Et",2006,"12",4.12658214305638,63.5595369274003
"902","Sa Kaeo",2006,"12",2.7822241842055,64.4903447079573
"903","Sakon Nakhon",2006,"12",0.718736748291203,63.4242975863418
"904","Samut Prakan",2006,"12",7.18760537384421,67.8412672018076
"905","Samut Sakhon",2006,"12",4.8943043065622,60.7782530265019
"906","Samut Songkhram",2006,"12",4.63411117747616,59.7674903969403
"907","Saraburi",2006,"12",2.59843184638071,61.5810946213134
"908","Satun",2006,"12",0.703032177782777,62.0507985427423
"909","Si Sa Ket",2006,"12",2.70268210013645,65.772391651738
"910","Sing Buri",2006,"12",2.78224740671356,68.537787811495
"911","Songkhla",2006,"12",12.151722940717,79.6018391978024
"912","Sukhothai",2006,"12",0.495621186814494,78.1160509060144
"913","Suphan Buri",2006,"12",5.10334874623776,78.4191981358315
"914","Surat Thani",2006,"12",7.93467597668648,76.9858348019473
"915","Surin",2006,"12",5.02669246549795,80.8431647818683
"916","Tak",2006,"12",0.753397824187084,76.2734263818754
"917","Trang",2006,"12",NA,77.334185589592
"918","Trat",2006,"12",3.17398421169568,80.8085022728042
"919","Ubon Ratchathani",2006,"12",1.23200364673079,78.8556700734161
"920","Udon Thani",2006,"12",2.15589611455256,78.4760975991526
"921","Uthai Thani",2006,"12",2.75250401406835,83.1921819151477
"922","Uttaradit",2006,"12",2.57910878895798,81.5934109585956
"923","Yala",2006,"12",12.1098555103029,81.1678972664526
"924","Yasothon",2006,"12",0.370684765968173,85.4568643786042
"925","Amnat Charoen",2007,"01",0.270653574251102,64.8381057431182
"926","Ang Thong",2007,"01",3.15976842408305,64.474248750942
"927","Bangkok",2007,"01",10.5062562129184,63.3641313477422
"928","Bungkan",2007,"01",NA,64.0893307770833
"929","Buri Ram",2007,"01",0.908117925599196,59.4481453794559
"930","Chachoengsao",2007,"01",3.60994539957583,56.2096856574178
"931","Chai Nat",2007,"01",0.595323141401153,56.3457882076228
"932","Chaiyaphum",2007,"01",1.15797752989141,55.6371403749465
"933","Chanthaburi",2007,"01",2.55895437187512,58.05642718483
"934","Chiang Mai",2007,"01",0.0598688751895598,59.6852212076602
"935","Chiang Rai",2007,"01",NA,63.1340144947417
"936","Chon Buri",2007,"01",0.31628379195801,64.5501769372378
"937","Chumphon",2007,"01",6.18911458526743,65.8988120161292
"938","Kalasin",2007,"01",3.8831657611056,68.3149440114091
"939","Kamphaeng Phet",2007,"01",2.20321035288545,62.4196815324866
"940","Kanchanaburi",2007,"01",1.42703396935445,63.9256160325962
"941","Khon Kaen",2007,"01",1.70832998785377,65.0977335067497
"942","Krabi",2007,"01",2.38831635638457,61.8729530612365
"943","Lampang",2007,"01",0.130273639780359,61.8805777975927
"944","Lamphun",2007,"01",NA,60.2514298686743
"945","Loei",2007,"01",1.29361294777199,60.430567308492
"946","Lop Buri",2007,"01",1.19394906613284,61.15587819587
"947","Mae Hong Son",2007,"01",NA,61.5514204842704
"948","Maha Sarakham",2007,"01",NA,62.3744660042428
"949","Mukdahan",2007,"01",1.77779358038738,63.5500003872766
"950","Nakhon Nayok",2007,"01",2.39279290776182,63.4660148273815
"951","Nakhon Pathom",2007,"01",6.16406610249657,61.9042017919367
"952","Nakhon Phanom",2007,"01",0.142987056811617,62.7673033369864
"953","Nakhon Ratchasima",2007,"01",1.24750644902357,61.9640968392015
"954","Nakhon Sawan",2007,"01",1.58251562268732,60.570224264504
"955","Nakhon Si Thammarat",2007,"01",4.42781114790674,65.5811397324947
"956","Nan",2007,"01",NA,61.3020266890526
"957","Narathiwat",2007,"01",5.27829094495298,60.3145280731768
"958","Nong Bua Lam Phu",2007,"01",0.600576553491352,61.1488143704972
"959","Nong Khai",2007,"01",0.771879758776549,62.4409811954151
"960","Nonthaburi",2007,"01",5.22519646738717,62.151577408568
"961","P.Nakhon S.Ayutthaya",2007,"01",1.8202479177664,64.164386191387
"962","Pathum Thani",2007,"01",0.645682001614205,65.8286714346513
"963","Pattani",2007,"01",12.7692243007682,65.9551720691497
"964","Phangnga",2007,"01",5.60150120232222,65.8591161000553
"965","Phatthalung",2007,"01",2.37563077946426,65.294184922754
"966","Phayao",2007,"01",NA,64.9681222774364
"967","Phetchabun",2007,"01",1.00378325910356,65.9621560610914
"968","Phetchaburi",2007,"01",0.871507162699493,67.1376570787778
"969","Phichit",2007,"01",1.26328251328251,66.8782017816528
"970","Phitsanulok",2007,"01",1.06635702818145,68.9851151181521
"971","Phrae",2007,"01",0.431520873743465,65.4726996079274
"972","Phuket",2007,"01",1.52902393228259,58.829685237941
"973","Prachin Buri",2007,"01",1.30611107603961,66.244119330891
"974","Prachuap Khiri Khan",2007,"01",1.19909348532509,65.7230561722157
"975","Ranong",2007,"01",5.47258508501661,65.6451419968595
"976","Ratchaburi",2007,"01",3.23020215083608,64.6094668706258
"977","Rayong",2007,"01",3.00669490732698,64.704203645499
"978","Roi Et",2007,"01",1.91246714381447,60.9810229744984
"979","Sa Kaeo",2007,"01",3.69395576487972,62.3507417672013
"980","Sakon Nakhon",2007,"01",0.627221034484613,66.1281054777906
"981","Samut Prakan",2007,"01",10.3728652817584,66.4335605382373
"982","Samut Sakhon",2007,"01",24.8877957778586,60.6362906673037
"983","Samut Songkhram",2007,"01",4.63788430024632,62.4765529449649
"984","Saraburi",2007,"01",0.482594427643009,66.4204637448512
"985","Satun",2007,"01",1.0401894531724,67.595151159211
"986","Si Sa Ket",2007,"01",0.971269838186445,68.1409923981412
"987","Sing Buri",2007,"01",0.927854660845925,69.5395412916851
"988","Songkhla",2007,"01",11.8284013391547,78.3884385848082
"989","Sukhothai",2007,"01",0.662452365534591,75.1423476870927
"990","Suphan Buri",2007,"01",4.38130108064199,77.2320269399614
"991","Surat Thani",2007,"01",5.59235210262271,77.9762773313722
"992","Surin",2007,"01",4.43455756201111,78.1947421449603
"993","Tak",2007,"01",0.928798320732636,77.1116700910255
"994","Trang",2007,"01",0.813181344318871,76.4744681124373
"995","Trat",2007,"01",5.86042276188201,79.8029252533865
"996","Ubon Ratchathani",2007,"01",0.779747506618107,77.6348445157577
"997","Udon Thani",2007,"01",0.846558641442692,76.6934224651706
"998","Uthai Thani",2007,"01",2.1368434548485,82.1341598503215
"999","Uttaradit",2007,"01",2.58506478818625,81.7934321579424
"1000","Yala",2007,"01",11.5661150681244,82.4507896940587
"1001","Yasothon",2007,"01",0.556293159077592,85.9965206079373
"1002","Amnat Charoen",2007,"02",0.270653574251102,71.4442282379948
"1003","Ang Thong",2007,"02",0.351085380453673,72.551795208548
"1004","Bangkok",2007,"02",4.93794042007164,69.2421319489467
"1005","Bungkan",2007,"02",NA,69.9245203698035
"1006","Buri Ram",2007,"02",0.38919339668537,65.4460602391802
"1007","Chachoengsao",2007,"02",1.50414391648993,60.756636124719
"1008","Chai Nat",2007,"02",0.297661570700576,58.3033535414879
"1009","Chaiyaphum",2007,"02",2.04872947596172,58.3516792822522
"1010","Chanthaburi",2007,"02",2.36211172788473,57.0908412004678
"1011","Chiang Mai",2007,"02",0.179606625568679,63.4516654636549
"1012","Chiang Rai",2007,"02",NA,73.063382894686
"1013","Chon Buri",2007,"02",NA,75.3938656447795
"1014","Chumphon",2007,"02",2.47564583410697,76.1282460761793
"1015","Kalasin",2007,"02",2.14596002587415,77.5105812672354
"1016","Kamphaeng Phet",2007,"02",2.75401294110681,70.5237908736519
"1017","Kanchanaburi",2007,"02",2.14055095403167,69.0789578062796
"1018","Khon Kaen",2007,"02",0.683331995141509,69.9668324257209
"1019","Krabi",2007,"02",3.10481126329994,67.0323789693399
"1020","Lampang",2007,"02",0.521094559121435,60.4778051572092
"1021","Lamphun",2007,"02",0.246837395865474,57.6633690728082
"1022","Loei",2007,"02",NA,57.7353917570912
"1023","Lop Buri",2007,"02",1.45927108082903,59.4665863380718
"1024","Mae Hong Son",2007,"02",NA,59.4259316544062
"1025","Maha Sarakham",2007,"02",0.320220653378221,58.8533433037835
"1026","Mukdahan",2007,"02",1.18519572025825,60.8023801531111
"1027","Nakhon Nayok",2007,"02",1.99399408980152,60.3602134682915
"1028","Nakhon Pathom",2007,"02",3.43765224946924,63.3955382468484
"1029","Nakhon Phanom",2007,"02",0.285974113623235,58.8719406439475
"1030","Nakhon Ratchasima",2007,"02",0.81867610717172,57.6682888062973
"1031","Nakhon Sawan",2007,"02",2.60649631972029,57.1718544645938
"1032","Nakhon Si Thammarat",2007,"02",3.37042341109319,60.2931000639263
"1033","Nan",2007,"02",0.210091095499008,59.5690168993814
"1034","Narathiwat",2007,"02",4.02816940535885,55.8105786826946
"1035","Nong Bua Lam Phu",2007,"02",NA,56.9937478659288
"1036","Nong Khai",2007,"02",0.330805610904235,58.258736053336
"1037","Nonthaburi",2007,"02",5.13019289525286,59.1226365739448
"1038","P.Nakhon S.Ayutthaya",2007,"02",2.34031875141394,61.7563241599263
"1039","Pathum Thani",2007,"02",0.645682001614205,61.6377722214961
"1040","Pattani",2007,"02",8.5647236163689,58.5986790075535
"1041","Phangnga",2007,"02",4.80128674484762,55.9488416319003
"1042","Phatthalung",2007,"02",2.7715692427083,54.8323064209912
"1043","Phayao",2007,"02",NA,59.3159934891595
"1044","Phetchabun",2007,"02",0.200756651820712,56.3031352553058
"1045","Phetchaburi",2007,"02",0.65363037202462,58.4535184845391
"1046","Phichit",2007,"02",0.902344652344652,56.5964971333917
"1047","Phitsanulok",2007,"02",0.473936456969532,58.8804211123854
"1048","Phrae",2007,"02",NA,59.040609544604
"1049","Phuket",2007,"02",3.05804786456518,57.1010785299823
"1050","Prachin Buri",2007,"02",1.74148143471948,60.3818848892297
"1051","Prachuap Khiri Khan",2007,"02",0.399697828441698,59.1705179009121
"1052","Ranong",2007,"02",1.64177552550498,57.4893722761923
"1053","Ratchaburi",2007,"02",1.55528251706923,56.6219480853611
"1054","Rayong",2007,"02",3.00669490732698,62.0197667889608
"1055","Roi Et",2007,"02",3.13644611585573,59.7017429017127
"1056","Sa Kaeo",2007,"02",2.40107124717181,63.0406756281711
"1057","Sakon Nakhon",2007,"02",0.448015024631866,66.8991807154837
"1058","Samut Prakan",2007,"02",4.79418143274548,61.9048610538631
"1059","Samut Sakhon",2007,"02",12.5484684594245,60.9100788563695
"1060","Samut Songkhram",2007,"02",3.09192286683088,67.1176386719282
"1061","Saraburi",2007,"02",2.89556656585805,71.9525253528603
"1062","Satun",2007,"02",NA,70.9731820172568
"1063","Si Sa Ket",2007,"02",1.31815192325303,69.3975771730283
"1064","Sing Buri",2007,"02",1.85570932169185,73.4562328954187
"1065","Songkhla",2007,"02",8.08523635840954,72.3696319215654
"1066","Sukhothai",2007,"02",0.165613091383648,67.2592800030062
"1067","Suphan Buri",2007,"02",1.06572188448048,68.8762341186182
"1068","Surat Thani",2007,"02",5.59235210262271,74.1093285033753
"1069","Surin",2007,"02",5.08883654657012,69.110852094797
"1070","Tak",2007,"02",2.22911596975833,70.9403993461204
"1071","Trang",2007,"02",0.650545075455097,74.8653261177567
"1072","Trat",2007,"02",5.86042276188201,73.6153799302507
"1073","Ubon Ratchathani",2007,"02",1.11392500945444,72.7756982768117
"1074","Udon Thani",2007,"02",0.586079059460325,71.9416670768492
"1075","Uthai Thani",2007,"02",1.83158010415586,78.6182467249384
"1076","Uttaradit",2007,"02",0.646266197046564,75.9087999954964
"1077","Yala",2007,"02",10.5146500619313,75.5529617180259
"1078","Yasothon",2007,"02",0.556293159077592,82.0660817479415
"1079","Amnat Charoen",2007,"03",0.541307148502203,71.0682023562615
"1080","Ang Thong",2007,"03",0.702170760907345,73.1921150628037
"1081","Bangkok",2007,"03",5.6558679279544,67.7883560015917
"1082","Bungkan",2007,"03",NA,69.5891362275227
"1083","Buri Ram",2007,"03",1.68650471896993,66.242837366699
"1084","Chachoengsao",2007,"03",1.80497269978792,61.6222870449423
"1085","Chai Nat",2007,"03",3.86960041910749,62.1096877308067
"1086","Chaiyaphum",2007,"03",2.22687986517579,58.5523827896736
"1087","Chanthaburi",2007,"03",4.72422345576946,54.3010794164536
"1088","Chiang Mai",2007,"03",0.179606625568679,68.3949573599774
"1089","Chiang Rai",2007,"03",NA,76.6829227661536
"1090","Chon Buri",2007,"03",0.553496635926518,80.4170413867637
"1091","Chumphon",2007,"03",5.98281076575852,82.2274897470897
"1092","Kalasin",2007,"03",5.8247486416584,83.5527355742002
"1093","Kamphaeng Phet",2007,"03",4.95722329399226,73.8447867573171
"1094","Kanchanaburi",2007,"03",1.90271195913926,73.8228351441329
"1095","Khon Kaen",2007,"03",2.5055506488522,73.5393119858492
"1096","Krabi",2007,"03",3.58247453457685,72.0927263306203
"1097","Lampang",2007,"03",0.521094559121435,65.0995936862505
"1098","Lamphun",2007,"03",0.246837395865474,60.8701154640091
"1099","Loei",2007,"03",0.485104855414498,62.9761203465982
"1100","Lop Buri",2007,"03",1.72459309552521,66.3852539094316
"1101","Mae Hong Son",2007,"03",NA,65.3268488356388
"1102","Maha Sarakham",2007,"03",1.38762283130562,64.1021404713124
"1103","Mukdahan",2007,"03",2.66669037058107,65.2082200508207
"1104","Nakhon Nayok",2007,"03",3.19039054368243,66.1579916433855
"1105","Nakhon Pathom",2007,"03",4.14889064591115,71.1815849997781
"1106","Nakhon Phanom",2007,"03",0.714935284058087,61.0427592393491
"1107","Nakhon Ratchasima",2007,"03",0.81867610717172,59.9834091090623
"1108","Nakhon Sawan",2007,"03",3.53738786247753,61.5288511620152
"1109","Nakhon Si Thammarat",2007,"03",3.30433667754234,62.5812485571075
"1110","Nan",2007,"03",0.630273286497025,65.1267407791955
"1111","Narathiwat",2007,"03",4.72268137180004,59.0860273730534
"1112","Nong Bua Lam Phu",2007,"03",1.2011531069827,61.2676059866851
"1113","Nong Khai",2007,"03",0.66161122180847,62.594039549015
"1114","Nonthaburi",2007,"03",8.5503214920881,65.9025179495952
"1115","P.Nakhon S.Ayutthaya",2007,"03",1.56021250094263,70.3321575722676
"1116","Pathum Thani",2007,"03",0.753295668549906,68.3262765303902
"1117","Pattani",2007,"03",11.3677240726351,51.1897622827016
"1118","Phangnga",2007,"03",6.00160843105952,48.0182809033683
"1119","Phatthalung",2007,"03",4.15735386406245,48.5653245102098
"1120","Phayao",2007,"03",NA,57.3417044003805
"1121","Phetchabun",2007,"03",1.6060532145657,52.5684193732755
"1122","Phetchaburi",2007,"03",1.08938395337437,55.8750945935343
"1123","Phichit",2007,"03",4.69219219219219,51.9489076526969
"1124","Phitsanulok",2007,"03",0.710904685454298,52.9282287043486
"1125","Phrae",2007,"03",1.72608349497386,49.5484947304633
"1126","Phuket",2007,"03",4.89287658330428,55.9042160973731
"1127","Prachin Buri",2007,"03",3.91833322811883,54.9981000420768
"1128","Prachuap Khiri Khan",2007,"03",2.39818697065019,56.0795156887951
"1129","Ranong",2007,"03",6.01984359351827,52.5377139971963
"1130","Ratchaburi",2007,"03",3.34983926753372,50.2038063600328
"1131","Rayong",2007,"03",1.6703860596261,60.4208483177971
"1132","Roi Et",2007,"03",7.5733698895053,56.3297032205169
"1133","Sa Kaeo",2007,"03",10.3430761416632,65.8630086946544
"1134","Sakon Nakhon",2007,"03",2.3296781280857,61.8498707644512
"1135","Samut Prakan",2007,"03",8.1065249680969,57.8369803913137
"1136","Samut Sakhon",2007,"03",12.1301861774437,56.8813894705937
"1137","Samut Songkhram",2007,"03",6.18384573366176,64.4452487642909
"1138","Saraburi",2007,"03",2.41297213821504,71.5386294030416
"1139","Satun",2007,"03",0.346729817724135,69.3052844142241
"1140","Si Sa Ket",2007,"03",4.16258502079905,68.354525212931
"1141","Sing Buri",2007,"03",1.39178199126889,73.0429435073978
"1142","Songkhla",2007,"03",8.30982625725425,74.3343107402784
"1143","Sukhothai",2007,"03",1.82174400522012,72.296204983553
"1144","Suphan Buri",2007,"03",3.0787521107214,75.8247136642684
"1145","Surat Thani",2007,"03",4.88059819865255,77.5730895195808
"1146","Surin",2007,"03",9.37799877867923,72.4895746680128
"1147","Tak",2007,"03",2.22911596975833,75.4861024323567
"1148","Trang",2007,"03",0.325272537727548,76.09269650698
"1149","Trat",2007,"03",12.622449025592,74.8864025682506
"1150","Ubon Ratchathani",2007,"03",3.17468627694515,75.0561864445266
"1151","Udon Thani",2007,"03",0.846558641442692,74.1916130681192
"1152","Uthai Thani",2007,"03",2.44210680554114,78.773134081953
"1153","Uttaradit",2007,"03",2.36964272250407,76.4050788731251
"1154","Yala",2007,"03",6.93966904087465,72.8809953463279
"1155","Yasothon",2007,"03",3.89405211354314,79.2734980785016
"1156","Amnat Charoen",2007,"04",7.84895365328194,74.2624783549909
"1157","Ang Thong",2007,"04",2.10651228272204,75.8808217086191
"1158","Bangkok",2007,"04",4.78034657687787,71.7678623698628
"1159","Bungkan",2007,"04",NA,72.9704217627497
"1160","Buri Ram",2007,"04",7.78386793370739,70.6552203549705
"1161","Chachoengsao",2007,"04",3.00828783297986,67.8569153165723
"1162","Chai Nat",2007,"04",3.27427727770634,67.8134264639758
"1163","Chaiyaphum",2007,"04",1.6924286975336,66.2852113965668
"1164","Chanthaburi",2007,"04",13.7789850793276,64.5558444305306
"1165","Chiang Mai",2007,"04",0.718426502274718,72.7253917362379
"1166","Chiang Rai",2007,"04",0.244435626655542,78.6524571837372
"1167","Chon Buri",2007,"04",0.553496635926518,81.6726967563541
"1168","Chumphon",2007,"04",15.2664826436597,84.0865264216781
"1169","Kalasin",2007,"04",6.84663436826513,85.0458386428957
"1170","Kamphaeng Phet",2007,"04",6.19652911749032,75.6292907825415
"1171","Kanchanaburi",2007,"04",2.49730944637028,73.9310442400611
"1172","Khon Kaen",2007,"04",3.18888264399371,74.6080800480589
"1173","Krabi",2007,"04",8.59793888298444,74.1245576045897
"1174","Lampang",2007,"04",1.95410459670538,68.6177956426921
"1175","Lamphun",2007,"04",0.987349583461894,63.9347095924585
"1176","Loei",2007,"04",0.970209710828996,63.2254547319066
"1177","Lop Buri",2007,"04",1.59193208817712,64.0421686848568
"1178","Mae Hong Son",2007,"04",NA,63.2220016380742
"1179","Maha Sarakham",2007,"04",3.52242718716043,61.1255345868635
"1180","Mukdahan",2007,"04",7.11117432154953,69.9932395300765
"1181","Nakhon Nayok",2007,"04",4.78558581552364,62.7828888177872
"1182","Nakhon Pathom",2007,"04",2.72641385302733,65.1831482557817
"1183","Nakhon Phanom",2007,"04",5.00454698840661,61.3261110683102
"1184","Nakhon Ratchasima",2007,"04",1.48141390821549,61.2265983400398
"1185","Nakhon Sawan",2007,"04",2.88576378254746,58.7972577895154
"1186","Nakhon Si Thammarat",2007,"04",5.02259174986436,68.6612858742162
"1187","Nan",2007,"04",1.47063766849306,61.5805628129414
"1188","Narathiwat",2007,"04",4.72268137180004,58.6760960839471
"1189","Nong Bua Lam Phu",2007,"04",NA,59.4561062830799
"1190","Nong Khai",2007,"04",0.882148295744627,58.8601676311268
"1191","Nonthaburi",2007,"04",7.03026433793911,60.9567297326726
"1192","P.Nakhon S.Ayutthaya",2007,"04",2.21030104300206,64.7296185348973
"1193","Pathum Thani",2007,"04",0.215227333871402,64.6555041921312
"1194","Pattani",2007,"04",11.5234463202054,58.3643349337594
"1195","Phangnga",2007,"04",13.203538548331,52.9966111190971
"1196","Phatthalung",2007,"04",3.36547693757436,57.0934981920787
"1197","Phayao",2007,"04",0.205176184789879,64.2211010544388
"1198","Phetchabun",2007,"04",2.10794484411748,61.7499267868281
"1199","Phetchaburi",2007,"04",1.74301432539899,65.8026898473697
"1200","Phichit",2007,"04",6.4968814968815,61.1859275468228
"1201","Phitsanulok",2007,"04",3.19907108454434,61.8979152901589
"1202","Phrae",2007,"04",3.45216698994772,53.2562225019918
"1203","Phuket",2007,"04",6.11609572913035,64.846730435164
"1204","Prachin Buri",2007,"04",8.05435163557759,70.4192331111631
"1205","Prachuap Khiri Khan",2007,"04",3.19758262753358,64.0413618194554
"1206","Ranong",2007,"04",5.47258508501661,62.0980861802091
"1207","Ratchaburi",2007,"04",2.15346810055739,56.2645687908596
"1208","Rayong",2007,"04",3.84188793714003,66.1857005892358
"1209","Roi Et",2007,"04",7.26737514649498,63.1085302346407
"1210","Sa Kaeo",2007,"04",10.7124717181512,72.8106664218834
"1211","Sakon Nakhon",2007,"04",2.77769315271757,69.9340720094008
"1212","Samut Prakan",2007,"04",6.36318626528036,72.5031659014813
"1213","Samut Sakhon",2007,"04",9.82963362654921,66.9019678523623
"1214","Samut Songkhram",2007,"04",7.21448668927206,69.6105747039981
"1215","Saraburi",2007,"04",1.60864809214336,73.6444591946072
"1216","Satun",2007,"04",1.73364908862067,70.4660579110813
"1217","Si Sa Ket",2007,"04",6.17450111418526,73.2588544231272
"1218","Sing Buri",2007,"04",0.463927330422963,76.4818215162369
"1219","Songkhla",2007,"04",14.5234801252912,78.3367891179395
"1220","Sukhothai",2007,"04",2.98103564490566,80.0643216369722
"1221","Suphan Buri",2007,"04",4.38130108064199,82.2331580973383
"1222","Surat Thani",2007,"04",8.74440510591915,81.1314479321033
"1223","Surin",2007,"04",10.3230684230423,77.658741846507
"1224","Tak",2007,"04",3.15791429049096,79.4416822649315
"1225","Trang",2007,"04",2.92745283954794,78.2744279246253
"1226","Trat",2007,"04",9.46683676919401,81.1207143877993
"1227","Ubon Ratchathani",2007,"04",5.8481062996358,81.1900064876023
"1228","Udon Thani",2007,"04",1.17215811892065,80.7754012815414
"1229","Uthai Thani",2007,"04",5.80000366316021,81.5984367404481
"1230","Uttaradit",2007,"04",3.44675305091501,77.9431391595637
"1231","Yala",2007,"04",6.72937603963603,80.1251446740102
"1232","Yasothon",2007,"04",6.11922474985351,81.6184526421464
"1233","Amnat Charoen",2007,"05",5.68372505927313,78.8310447928458
"1234","Ang Thong",2007,"05",4.21302456544407,78.7652052180973
"1235","Bangkok",2007,"05",7.84467130564573,78.4386931115956
"1236","Bungkan",2007,"05",NA,78.8935805122451
"1237","Buri Ram",2007,"05",9.92443161547692,77.943849807416
"1238","Chachoengsao",2007,"05",12.1835657235684,76.8094453906444
"1239","Chai Nat",2007,"05",4.76258513120922,77.5856885035104
"1240","Chaiyaphum",2007,"05",6.76971479013439,75.9322245525856
"1241","Chanthaburi",2007,"05",29.3295539545687,76.2836585741365
"1242","Chiang Mai",2007,"05",1.91580400606591,79.2034396461819
"1243","Chiang Rai",2007,"05",15.7253586481732,81.8526754851388
"1244","Chon Buri",2007,"05",1.10699327185304,83.8847371463454
"1245","Chumphon",2007,"05",34.4527378579887,86.7214218441979
"1246","Kalasin",2007,"05",8.48165153083591,87.2985225563773
"1247","Kamphaeng Phet",2007,"05",7.57353558804373,81.2874307604803
"1248","Kanchanaburi",2007,"05",9.03788180591149,82.4161916067042
"1249","Khon Kaen",2007,"05",7.63054061241352,81.7138007207992
"1250","Krabi",2007,"05",18.1512043085227,83.1046493900796
"1251","Lampang",2007,"05",5.9925874298965,78.2930200760168
"1252","Lamphun",2007,"05",4.689910521444,78.6503119002027
"1253","Loei",2007,"05",8.08508092357496,79.0879982104265
"1254","Lop Buri",2007,"05",1.72459309552521,79.4101802390053
"1255","Mae Hong Son",2007,"05",3.56164817247875,80.4999150818398
"1256","Maha Sarakham",2007,"05",11.6346837394087,75.5935551823796
"1257","Mukdahan",2007,"05",8.88896790193691,79.5873766771803
"1258","Nakhon Nayok",2007,"05",23.9279290776182,76.4995860316537
"1259","Nakhon Pathom",2007,"05",4.74158930961274,71.2165023526278
"1260","Nakhon Phanom",2007,"05",5.14753404521823,74.6103725467966
"1261","Nakhon Ratchasima",2007,"05",4.87307206649833,74.6138457346229
"1262","Nakhon Sawan",2007,"05",9.122737119021,72.3471776590455
"1263","Nakhon Si Thammarat",2007,"05",12.093872239805,78.1619788882607
"1264","Nan",2007,"05",0.840364381996034,72.8006447383336
"1265","Narathiwat",2007,"05",12.2234106093648,73.6170150898496
"1266","Nong Bua Lam Phu",2007,"05",2.20211402946829,74.0175612899492
"1267","Nong Khai",2007,"05",5.40315831143584,74.0860813545644
"1268","Nonthaburi",2007,"05",10.35538936264,71.6897014517688
"1269","P.Nakhon S.Ayutthaya",2007,"05",5.33072604488731,72.4718393720343
"1270","Pathum Thani",2007,"05",2.69034167339252,75.2539296495742
"1271","Pattani",2007,"05",23.2026148879812,82.9897762542503
"1272","Phangnga",2007,"05",19.2051469793905,81.5705362248147
"1273","Phatthalung",2007,"05",9.50252311785702,82.5481826363078
"1274","Phayao",2007,"05",1.0258809239494,82.0876315717344
"1275","Phetchabun",2007,"05",7.02648281372493,83.2180300121606
"1276","Phetchaburi",2007,"05",6.75418051092107,81.210809046747
"1277","Phichit",2007,"05",10.286729036729,79.4397849722839
"1278","Phitsanulok",2007,"05",5.21330102666485,78.900101190518
"1279","Phrae",2007,"05",9.9249800960997,83.5670783326727
"1280","Phuket",2007,"05",14.3728249634563,77.2627194375613
"1281","Prachin Buri",2007,"05",22.4215734720133,81.3920362760235
"1282","Prachuap Khiri Khan",2007,"05",11.5912370248092,80.8991900566423
"1283","Ranong",2007,"05",3.28355105100997,85.2866647813874
"1284","Ratchaburi",2007,"05",7.53713835195086,80.8987615542942
"1285","Rayong",2007,"05",20.3787099274384,81.7249032288873
"1286","Roi Et",2007,"05",18.1301885233612,78.4983553325906
"1287","Sa Kaeo",2007,"05",14.0370319065429,81.400401014253
"1288","Sakon Nakhon",2007,"05",5.91379832514063,81.1804255336695
"1289","Samut Prakan",2007,"05",11.8547031791525,83.5058301163594
"1290","Samut Sakhon",2007,"05",8.15650449862594,77.7758424219592
"1291","Samut Songkhram",2007,"05",5.15320477805147,78.177365762832
"1292","Saraburi",2007,"05",1.93037771057204,78.9971189644342
"1293","Satun",2007,"05",10.401894531724,79.1730508981982
"1294","Si Sa Ket",2007,"05",17.7603627554093,82.2586068957505
"1295","Sing Buri",2007,"05",1.39178199126889,83.4016370739617
"1296","Songkhla",2007,"05",27.3999676590546,83.2150556626048
"1297","Sukhothai",2007,"05",8.61188075194968,85.1416948222679
"1298","Suphan Buri",2007,"05",2.72351148256124,85.5038153235592
