"","Provinces","intermon","premon","mon","postmon","intermonH","premonH","monH","postmonH"
"377","Tak",18.5797373102423,30.7958444619757,68.8154055261432,11.0256727086086,72.5831746636169,81.532170227528,87.1683115180367,81.9415750873623
"378","Trang",5.39358854402976,8.07064185339916,18.9897455374098,9.02012913026966,80.9627473892704,81.7456039182602,83.4306089801173,83.9478074658302
"379","Trat",17.527397245422,66.8596172399094,104.103565098382,17.0514460074937,72.0721214073891,84.2467097736417,88.5542830128657,80.7519044333357
"380","Ubon Ratchathani",2.46512654318003,9.9621220414687,43.6800735664397,3.66737459768353,65.1556108815482,68.6608459628707,85.8211532503166,77.9162456479534
"381","Udon Thani",0.515616448532082,0.963206785085449,7.32037156664942,0.898992999413086,66.5426471064693,68.8053644831309,82.85679977351,75.019320096481
"382","Uthai Thani",4.8682054924326,13.3758929928561,30.3997568019456,8.20793433652531,74.0235241057042,81.7959775132618,81.5975239886918,81.4292139149245
"383","Uttaradit",5.85489165804,11.4894188955417,53.9785906601863,6.28666316925865,73.4349978223259,77.3760492630947,85.3526762132292,78.2033972457604
"384","Yala",9.86956383213658,6.78894759331808,7.18829745174855,3.79382365508951,82.8007124776894,81.4143478436659,80.3509072449248,84.1960523573019
"385","Yasothon",0.556252405675308,4.4422479996002,25.3578323310511,2.2211239998001,66.7036842873147,68.8476683814246,83.6781602636114,74.9663506104066
"386","Amnat Charoen",1.60387054056487,7.20580307340845,49.106213537302,5.07075031091706,69.6703081434423,71.8809306014668,82.0263970537619,73.1663049676201
"387","Ang Thong",13.0386125338143,15.5075916710135,45.1129939520392,20.4418253845178,65.9130081293044,66.0172993386321,75.7268424517592,76.852651622613
"388","Bangkok",20.5993122321095,13.2248799384902,55.1681494242605,68.9733764877111,72.2458231541625,71.0000401252994,76.7959427165305,78.8082027525913
"389","Bueng Kan",3.1232281686351,9.60993282656954,18.0186240498179,5.28546305461325,71.0223728341767,79.8108600269664,85.0472298084606,69.5141182708741
"390","Buri Ram",3.0549918016847,20.8460708334234,106.709002833286,33.9384201983173,67.5238803127159,69.1548218033552,77.1429047952951,76.9865848016353
"391","Chachoengsao",24.1262395486474,27.0925754752791,130.392074479953,46.07186631625,69.5561923225145,75.8173343676876,81.5561501986739,79.2855009825333
"392","Chai Nat",15.0203491923373,25.2427359519667,30.6518936559595,32.7554549852901,67.3669441585088,62.962092184574,74.3152056704746,78.9992861887042
"393","Chaiyaphum",5.99259959048627,18.2262752449321,62.427193954864,13.5596443851186,71.0305914614556,74.3939912120036,82.5783056855481,77.0658017477888
"394","Chanthaburi",16.0476400361871,54.3623392972952,141.7235722733,25.5598367222371,75.2838703472668,83.2732311803052,87.8846345870367,84.6361464342593
"395","Chiang Mai",3.3048592890502,5.39928297522089,65.3313240001728,35.2753154381098,68.0155223807878,69.0987108138807,84.3607897730194,82.8395560534281
"396","Chiang Rai",1.9963653020889,3.90151578038617,68.1520096956818,32.1252469576478,70.4314826228031,69.3600811863762,81.6432166962453,83.2025554826577
"397","Chon Buri",14.8486623897544,21.2895420878424,54.3746412784082,33.157023319241,71.3181884165513,77.1830882039925,79.6409955449624,81.2664116585609
"398","Chumphon",7.63085608889763,29.0992867664471,100.342368160162,27.2931241395642,82.1239590262812,80.1342190639168,83.5996804195798,85.8897733628972
"399","Kalasin",NA,NA,NA,NA,68.0978057305274,71.8895356279477,80.2749567512275,72.9693968181058
"400","Kamphaeng Phet",11.1228272993814,22.9196946053627,78.091654074559,36.9185499930692,72.4551583968323,66.7715278393299,81.5989524716452,80.8327806359422
"401","Kanchanaburi",13.6580287809456,19.5756938693672,71.0657007742484,34.5244055514295,74.0928453436206,75.0803284184879,87.2394319647956,82.9573586466114
"402","Khon Kaen",6.46462162600963,14.2564076659061,49.2800233490771,21.6091218558026,68.6532253899388,69.2305117070786,77.2429449678133,75.1585641493345
"403","Krabi",51.4357084574421,153.030672669609,131.517665062432,58.3290824813147,82.1201201099723,84.1509033737299,83.9308886680429,85.2598618459484
"404","Lampang",2.11686344821348,1.85464363022645,20.7985035675395,6.35877816077641,70.109316128958,67.0730539675277,82.9562041306621,81.2908522641011
"405","Lamphun",0.987001194271445,0.987001194271445,13.5712664212324,31.3372879181184,67.9153098643834,65.005518177072,80.1882416402065,80.2831980116824
"406","Loei",3.00839078567766,20.2465972271652,71.9703260809389,19.4557145229791,71.2539696069907,72.9850381505419,80.6483161096405,76.1141573347125
"407","Lop Buri",22.427538337851,29.288758130269,120.321384751375,41.1625789938916,64.5155127216187,67.993661772585,78.9111056830905,74.552825315283
"408","Mae Hong Son",0,2.02799443518327,39.7486909295921,16.6295543685028,64.939970023729,66.4753886120984,87.2979048040601,84.2918065070019
"409","Maha Sarakham",3.35549895314917,10.0455818275425,64.8777159695451,38.6127051496164,67.6987309240852,69.062413238404,76.3679564397594,73.7983654437078
"410","Mukdahan",1.45221346376147,6.68018193330274,46.1803881476146,12.7794784811009,71.0882855106667,75.3941342588784,83.2507569548013,71.8369446146315
"411","Nakhon Nayok",6.64399728674861,10.9338696136049,21.8677392272097,16.7912997637503,71.8661172555293,76.1124230526757,84.1069737543118,78.6089109083794
"412","Nakhon Pathom",19.2236993572544,14.3960897046421,57.5843588185685,39.4475528914603,69.9354363374674,67.3744211870375,75.7826070610918,79.3529149615048
"413","Nakhon Phanom",0.8465404200803,7.31508313873336,27.4315617702501,11.2539740595898,71.1395403058266,79.5985282157459,84.4552391941839,71.1594433589729
"414","Nakhon Ratchasima",8.28514812010891,18.8110785375938,70.1105371156755,34.9786450200064,70.113400039975,72.397362488456,78.9250381759572,76.8106878937944
"415","Nakhon Sawan",6.33617733467343,11.4616704965419,95.141183552596,71.8451053075921,66.6285062964844,64.671703428812,77.1577242229102,78.4186811707304
"416","Nakhon Si Thammarat",9.15430570757119,11.9337701698552,49.097087057502,41.5087658081919,82.2436579041562,80.6330012089789,79.3349501502532,85.1108080330542
"417","Nan",0.418591778880707,3.76638376939688,30.7588007834078,7.53276753879375,70.2573096341723,71.0160881307295,84.8751164247432,81.947342861776
"418","Narathiwat",14.1553430915776,8.09246291498346,13.9660247081166,14.4881190897284,84.9689865460232,81.9005860079553,80.1309822754454,85.3461233777539
"419","Nong Bua Lam Phu",1.18311225566267,10.648010300964,35.6905530458239,6.70430278208847,69.2278100848559,69.6765973355939,78.9547711976427,75.7322959640281
"420","Nong Khai",0.582588752541543,3.49553251524926,17.2834663253991,5.04910252202671,68.7475766624723,73.695942626113,82.3138223034995,72.7621063760349
"421","Nonthaburi",8.69604266055783,5.7944893541393,29.3183864336302,22.5725630064232,71.2608626846584,68.7565693772651,76.2091557147175,78.863224354558
"422","Pathum Thani",2.25642842016646,3.50890384350289,27.5699587703798,35.2143564294397,70.8263241198197,70.9361826484353,78.3633578720659,77.7891506912684
"423","Pattani",3.71734431698505,4.08295811264786,21.8390782769537,14.3378296513913,81.3829783269888,77.9725928050415,76.5534337145611,83.9059302913332
"424","Phangnga",4.43199075294715,6.33435370441843,15.0256762290856,13.5525707164301,81.1752460584119,84.7274169162731,84.7500603021081,84.5307340835458
"425","Phatthalung",19.3083819223775,59.7486701102459,105.620229743273,31.6089738647753,82.6371773379627,80.587631113924,77.700388998249,84.5016760428551
"426","Phayao",22.4591203169935,24.9024653440691,45.7510409809641,56.1753287994116,70.0084185198714,69.5006502138789,82.0426147698516,81.285764606803
"427","Phetchabun",0.409735310989101,2.67080847426984,17.2575316798974,6.16340417139194,69.7387379929335,73.5029488845055,83.9086847737236,75.7065044398529
"428","Phetchaburi",3.4196498816833,15.4867723856769,35.2977734244975,9.25183804858623,72.5666566917011,74.8669103600196,81.9223264549265,83.0478852827673
"429","Phichit",15.7323966984482,24.4116267271226,80.4522306919953,21.6520515318826,66.8921779982412,65.1641976461026,79.9570356260166,78.1919479792529
"430","Phitsanulok",9.65431766268805,16.2155760628946,58.6675898005848,23.5034754170045,71.2372540249909,69.7308892132291,83.5644398731773,79.0090302650643
"431","Phra Nakhon Si Ayutthaya",5.6107664428023,23.3542275822769,83.1410501929059,29.1927844778462,67.8167634373719,68.7291942630802,77.5158784168319,77.124088462902
"432","Phrae",1.09484424187022,17.5410130812105,118.182575634656,10.9631331757566,71.3364096007891,68.2117573370425,84.7185556445879,81.433027677088
"433","Phuket",17.7001351794168,41.9460816947299,29.4975671272617,10.5541753941579,79.7667636826878,81.9092993302779,81.4006869909647,82.5952747718438
"434","Prachin Buri",9.0431955604232,39.6919568134709,118.025818672861,31.0815323195434,70.558122484135,76.1196467081706,85.4486546804347,78.5487956579374
"435","Prachuap Khiri Khan",10.9857630523716,18.0675071260939,37.672674433132,15.7610168546777,74.3091701377267,76.8755774436205,82.7280385878959,83.9996161444027
"436","Ranong",15.3250466459398,55.4996109305625,40.6234265574221,8.5824140614272,80.8327160982833,84.3814438077649,87.0380577545519,85.8292591015681
"437","Ratchaburi",36.6357167155001,36.1107647718905,91.7472199416111,45.9912346117563,73.6083565236057,72.779509134605,81.3343277198042,82.933033474608
"438","Rayong",31.0635198104962,50.6639242612141,178.004295090893,64.5775989836968,73.5920449115413,81.3191066528174,83.1510801719779,83.2322264463243
"439","Roi Et",2.59775776476304,8.55642427029744,63.1800256387142,34.3784903717308,67.768778471077,70.4014240864688,78.1652694936068,73.1171533728545
"440","Sa Kaeo",8.90682359688435,19.4214583518624,90.5729693231713,20.3290031346597,69.1030691833159,73.5440040922411,83.5530591042626,80.5297579144274
"441","Sakon Nakhon",0.441595787577483,0.881583888878114,2.64475166663434,2.99738522218559,69.2049755919907,75.7166346196721,82.1860721328712,71.1113964063123
"442","Samut Prakan",10.4487992601684,10.0675735536924,27.1421783007547,24.0010953520026,72.2711908735941,71.9854092885816,76.1177233373086,78.8554318795993
"443","Samut Sakhon",40.011218047051,35.6141124289402,81.8162042286465,81.2386780811501,72.4666522932641,71.1166908136726,76.1059372222501,79.6184756958406
"444","Samut Songkhram",23.6997247468382,14.4243648127923,47.9094974139174,31.9396649426116,72.2693910134768,69.5898633508331,75.5939897018739,80.46886429465
"445","Saraburi",8.4366187107135,7.7874688501246,47.8373086507654,24.1570462289579,68.1139501682226,71.5204528946808,80.901814730271,76.0704424733701
"446","Satun",31.0875655124057,48.0966322673527,35.1847846788016,24.2097142285332,80.7378192992198,83.3131090229608,83.2339808280361,84.6383397547739
"447","Si Sa Ket",3.83492816515,13.4060359993105,58.2752177112887,20.9298317132093,67.9067100183414,71.5255075411761,81.7668747810446,78.4256638947678
"448","Sing Buri",0.939175804297329,4.70167849922422,3.76134279937938,2.82100709953453,65.2998281619723,64.5823088434673,74.5431259837424,77.0901806301772
"449","Songkhla",18.4600647351137,29.7145817294894,55.8317564699365,72.3078804797502,81.1741862659014,81.2110948241583,78.9525897375428,84.5340522463959
"450","Sukhothai",5.47542780158325,8.29582238976096,42.4746106355761,13.605148719208,71.5396509721544,62.7938898284347,80.4005380164252,80.36303085751
"451","Suphan Buri",14.9790470937648,13.6781807076336,19.2202022012438,21.9322552725849,69.4522268448753,65.7737534954904,76.8177782703268,79.606012878418
"452","Surat Thani",7.4795534675815,14.9251995518563,51.4628633898423,29.4627315828853,82.9302394499404,80.9332195480572,80.3327449229492,85.5221005486441
"453","Surin",3.6030970402328,15.1275686251345,118.427251522482,49.5607962575836,67.4112489226839,69.7643603477789,79.5116474574033,77.5431512041003
"454","Tak",9.42379946648839,8.45303773999583,81.524852870182,30.430935863985,70.5559470512211,72.3936915226159,87.908225115225,83.0106839828654
"455","Trang",14.1848640803233,33.0166356677143,45.9088457855837,18.7094268783714,81.018170883835,83.4613632366221,82.9930410046732,84.4907823008876
"456","Trat",22.8246812881317,49.9977679567876,88.388911209321,22.7668407660372,76.5416190432555,84.9895546421234,88.945423689638,85.3304458866274
"457","Ubon Ratchathani",0.599530350319624,5.77177634039977,25.9729935317989,12.687017804841,66.9717320466278,71.5814397549164,84.135860332478,76.8588461432452
"458","Udon Thani",0.44812802480785,2.42972344631974,22.6347921051891,7.54493070172971,67.3493880269585,70.4473104140636,80.3086387471842,72.8866415829636
"459","Uthai Thani",11.2333141925271,26.0973004466887,84.6644979607691,28.5249563021946,74.3560265056248,69.9752938865505,81.7439218574396,82.4940360767216
"460","Uttaradit",2.60264329765991,8.67688369722014,60.30434169568,10.8461046215252,70.8213175820716,68.3214375283983,83.657976770401,78.9900519900852
"461","Yala",3.56894446956927,8.69328127901877,18.3744354306533,21.1404794739775,82.0500085776808,81.3127163773876,78.3911292350898,84.8497352729409
"462","Yasothon",0.185053933969055,3.14591687747394,50.7047779075211,12.0285057079886,68.5318527771546,70.980418854218,80.4236110721622,72.9832115998139
"463","Amnat Charoen",8.26266215363637,43.4226650327668,94.8372316053066,2.93036389791678,65.3690996646881,68.8991869297895,82.0989071455869,74.666455897418
"464","Ang Thong",20.0977373456243,20.8062969023303,33.8543136037917,9.16887660102691,65.6819403049881,63.8905946416836,75.5659831105833,74.4183950936107
"465","Bangkok",68.7552290310794,32.1312148164076,116.034266737218,57.0069940291103,71.8767974080307,71.5130707717376,78.8384919993385,76.8150446250716
"466","Bueng Kan",5.98481005930804,94.3698245915817,197.101532374823,1.67237663833183,68.6547238112941,72.0066033935547,86.3278999224576,71.1622152293812
"467","Buri Ram",23.6520383268844,35.0166661600964,101.250721862557,8.61169366685916,64.9722345411587,64.2628056486652,79.7799622154657,77.3497739515382
"468","Chachoengsao",17.3079300848294,17.6856780516422,58.2333301700413,11.0715220323288,69.3998947622696,74.4599700522307,83.1424381836601,76.8054415163787
"469","Chai Nat",39.7027581604885,30.9976736697333,58.3839678827987,5.11612089694628,68.0288245402323,61.0460093161289,75.4195208103023,76.4887031097984
"470","Chaiyaphum",12.1418141971513,31.4850107603102,79.8558373473791,6.4201278924655,69.9878517250639,68.6295798783373,83.1325091187792,76.9711819789449
"471","Chanthaburi",27.1670107124786,66.938465914478,164.0276855978,26.7374608893524,72.88221889813,81.985286908272,88.1437294922231,82.4633584811693
"472","Chiang Mai",21.3242772545803,121.612313529772,522.855488105708,20.6162961691823,71.3085151689966,64.201090333017,83.5995376690014,83.3099524498615
"473","Chiang Rai",28.0205276778588,108.056726055085,925.561750071831,50.5920763369018,75.2099332735798,64.6291925155203,81.3457115283218,82.3153822796749
"474","Chon Buri",30.0104196396788,31.0955555164712,72.8846052377016,19.9095977628084,72.8629731659842,76.8974470132255,81.8118493643531,78.0178356422449
"475","Chumphon",44.026273781587,67.5223492983069,118.863307196724,17.180242720871,81.3593725740489,80.2329035593098,86.0613876357025,86.9334936035081
"476","Kalasin",NA,NA,NA,NA,66.0313250891606,65.1097067696318,81.4333553109777,72.5973919851093
"477","Kamphaeng Phet",19.7463277341072,35.2285469115393,93.8970997447644,10.5548564676596,72.7587034612629,62.9546451836936,82.6513766864577,80.7019896823512
"478","Kanchanaburi",20.7937426197583,14.9729190589933,25.1120610989415,5.06957101997411,74.0736889927813,71.6434998678621,86.6748549561176,82.4831559084316
"479","Khon Kaen",19.0362681314486,23.5747736514475,131.560644429287,6.92718467483292,66.6012000442661,62.5274505437641,79.3858346206516,74.906224312063
"480","Krabi",107.834986532727,170.092226325548,208.40128630878,24.5177983892682,78.5352322149253,79.357971528168,85.1405294874125,86.5838704450309
"481","Lampang",11.9448285759447,59.4943247991734,369.449133016296,16.9983785140496,72.388924511557,60.2969586810661,81.2021118957769,82.2353747048481
"482","Lamphun",26.3949792654575,64.1234326753283,219.25281403218,10.3584006629376,70.049150630287,58.33272961847,79.0741826446083,82.0155172956751
"483","Loei",36.4398195402126,139.319446567683,253.58030489525,12.9232970798077,71.2334527632507,66.8839491084584,81.8133294717889,77.2956826086212
"484","Lop Buri",12.5262722077621,15.6908041339335,57.2252856649341,20.1738910293431,64.0956562928833,64.1052113964652,78.3688054325384,73.7558104357588
"485","Mae Hong Son",9.28617784053735,95.8989112653015,568.946481960528,72.5285883519087,70.6407262656409,63.4690721287831,86.7003950480045,84.8212242474442
"486","Maha Sarakham",29.6174662852539,38.5180743461297,207.581189854547,18.8426255585121,64.5134145482044,62.0878392007897,78.1268276852069,72.4313391526119
"487","Mukdahan",16.7895662533876,104.330435586794,166.177286599464,6.35808748728383,67.1546424460296,69.7779820783127,83.9170354621998,74.7320772115736
"488","Nakhon Nayok",20.2393751631348,45.860862806063,68.0139914496696,4.27516517683638,70.5416387364869,73.0903107897939,84.0570109593962,77.8661797260388
"489","Nakhon Pathom",43.9247003704258,28.3927992269976,56.5611494482482,20.312635020105,70.5696810717085,67.1016134091915,77.7363653873088,77.8269110648862
"490","Nakhon Phanom",16.5643845482652,119.998710294235,193.736235545132,4.90648932277831,67.2230411775813,71.2726041871726,85.451757875827,73.7250865137153
"491","Nakhon Ratchasima",31.4909471294281,53.1956098739295,176.682692766351,14.9588802514924,67.3663468732366,66.4098497779269,80.522051780654,77.8545237229717
"492","Nakhon Sawan",55.2693959148769,43.8123860411874,90.6077430468811,14.6352012946094,67.575833118188,61.8438810515509,78.4371264569943,76.7004100921465
"493","Nakhon Si Thammarat",83.8082981408117,87.0139299805947,127.775466593627,14.2762275617754,81.6857748105089,79.1664682024861,80.8078245756623,85.6552262240088
"494","Nan",9.82859442388182,23.6271180770453,143.85360386732,7.52722345817373,73.5587598708202,66.6076395440763,84.5904754145569,81.5215942592837
"495","Narathiwat",37.275896956517,25.2968834497721,104.54324282814,33.5570902905141,86.3059780049633,82.2101729753029,82.279796243988,86.5279123747436
"496","Nong Bua Lam Phu",75.0825579779373,396.176581562068,977.667903408376,28.6913595774116,67.7288509889292,63.8140367264468,80.9052224955412,75.8055521174048
"497","Nong Khai",10.8428045887002,27.8389977960793,169.353903259483,4.25318021884545,67.1580352981885,67.5225225147747,83.7083900272846,73.4319596546037
"498","Nonthaburi",27.9464305965047,19.1673694702139,49.9203489313127,22.7452784379872,71.1849193434963,68.6798424152395,78.0933687297157,77.1195584129188
"499","Pathum Thani",34.6768836311526,16.6749834183467,33.598847186221,11.4484960782679,69.9482449509523,70.0632960158999,79.5796255003108,75.9794428277724
"500","Pattani",24.5505206809697,20.5761700019924,47.3903643937292,15.9209279200937,82.4475223405461,78.6298800693747,76.9099490397185,84.47360395413
"501","Phangnga",36.8556664639734,38.910732658492,65.8713526653123,31.9155447648305,77.6171465252169,81.7027439525471,85.8924150502504,85.5544615503567
"502","Phatthalung",84.4450751718408,195.89088265677,183.647702490722,17.2169721085052,83.0611303160407,80.3867240583322,79.5006823480923,85.0649686699497
"503","Phayao",86.6653683795845,55.9164826803018,114.138799697936,36.8933493973125,72.6530125607148,63.0695709007374,81.1636693575688,81.0298249483389
"504","Phetchabun",6.39118722214975,16.5134357441573,166.579283069187,6.8117922444649,69.9995155326895,68.7314936039606,84.2986366512949,74.9177345507762
"505","Phetchaburi",14.8674437929035,85.1570635675387,212.490974656736,2.81178983477722,72.6930177302834,72.6736935353634,82.480575533914,83.2429451246458
"506","Phichit",26.4092793367605,35.4286871140804,68.9594088470493,26.5715153355603,68.3480946737416,61.8014785456833,81.1739450313367,77.1713491599036
"507","Phitsanulok",23.3679913630982,35.4310072450931,68.3051376786846,8.03589855043348,73.068303613831,65.8231972408383,84.0978950776762,78.4443378740698
"508","Phra Nakhon Si Ayutthaya",23.3055821401116,31.548752718315,85.6822214047228,10.3610294905167,67.589608468538,66.9999984767218,77.8037056933362,75.1130410884749
"509","Phrae",3.52358489527245,49.5504125897688,152.395046720533,12.3325471334536,75.4022815087053,63.4519054930571,84.0439751089553,80.9515580768286
"510","Phuket",19.1051840342878,200.600479961096,316.626317514351,46.516053324312,77.7269295201157,79.8118367495237,82.2096412498634,82.6777787108522
"511","Prachin Buri",17.9795381936005,39.4313539767251,148.128366790872,10.8488381311625,68.877643497188,73.3792303026337,85.3987965703186,78.341963873345
"512","Prachuap Khiri Khan",20.0614200085641,20.5672367726958,35.9926643522177,6.66530821337366,74.4367955286081,75.9248185593987,83.2861034721312,83.8398605769037
"513","Ranong",19.8313315577729,50.2572152985222,83.573796226756,16.9406343702884,78.8323454177774,80.2549885727058,87.9846431740988,86.9916176828997
"514","Ratchaburi",38.0189913360343,20.9794225853446,69.0328486188156,33.4029912671688,73.4209502850424,70.2262268029656,82.1158700264947,82.7896369537177
"515","Rayong",83.3614340050825,62.4265079856997,133.305060995592,34.6978690466835,75.1560071263925,80.0685865362912,83.9703042347576,79.7574280849451
"516","Roi Et",27.3577349147539,62.5230257475629,229.072748368516,8.78991193272584,64.6542167291702,64.8061644020321,79.6837762940605,72.4150218279856
"517","Sa Kaeo",10.6938256357093,25.8970240154151,72.0770318750713,9.59819771200698,66.6006940963779,71.9758346703581,84.9454519385534,80.3890149788088
"518","Sakon Nakhon",4.92126921104476,24.5914093424521,40.0488666434219,0.439132309686644,65.9663642753589,67.4297202865467,83.1764796550344,72.5138949257145
"519","Samut Prakan",39.7700714847338,36.3051215587422,47.4820257940754,24.6526043772245,71.953524236604,73.2783800210227,78.3128164021049,76.6998427683913
"520","Samut Sakhon",80.704986649659,28.3894887447898,65.9914605921935,38.7300310028258,72.799297008639,71.4986176944419,77.9415068699124,78.5630751881984
"521","Samut Songkhram",37.5976650512199,35.5323936989222,46.346600476855,30.8977336512367,73.2408341892864,70.4349082587547,78.3822282590019,79.9598444274417
"522","Saraburi",13.4460530169841,20.6800745114135,86.3511508224671,24.6266536166451,67.2146995212721,68.0609098600305,80.2994667219079,75.7748308347619
"523","Satun",22.7579743100568,32.6219404937427,56.9284843910411,10.2343342725467,79.4331894457707,79.6237673864306,83.5038881427695,85.9110656375936
"524","Si Sa Ket",21.6492042918497,75.1426584394214,216.077798927528,12.1484043616867,66.3375146275664,68.5414811972946,82.1747576735038,78.162324747908
"525","Sing Buri",8.00464321367513,8.48424287559272,29.6948500645745,1.41404047926545,65.1987979369893,62.1213673774511,74.6664170196861,74.401040176632
"526","Songkhla",127.148075050669,133.661313791521,165.77428293524,13.5588091940144,81.1715704637785,79.2229577369816,79.6091753648059,85.6071010362984
"527","Sukhothai",12.945733149683,42.1604753842579,51.6216844271819,7.13740331308303,73.3558234942401,59.5217117719297,80.593222618103,81.1128766462538
"528","Suphan Buri",29.8098296257935,14.3689498770984,24.3801034799948,14.4867281547795,69.9489499953697,64.2043753613001,77.4601547609526,77.6192839892157
"529","Surat Thani",47.2999208189489,45.5668457937187,59.5060707728099,7.97900464320391,79.5364453746259,78.0192950025676,84.2356810669799,86.9897713650079
"530","Surin",45.5222008160425,65.2469467590663,186.830464288075,10.8505385028844,65.7357663788504,66.5217627984566,81.0513690987182,77.1469496423071
"531","Tak",21.2263613685728,57.0842901438784,167.360759740007,12.9737023054269,74.1464460339035,69.2784848064756,87.2745811527472,83.2508274753465
"532","Trang",35.5876167894707,42.4268801683298,87.2021116374897,17.6909131329198,79.2158022316553,79.572128611739,83.5928193953729,85.9086746831094
"533","Trat",28.5057930415566,116.139367240689,160.637209095359,13.349352556401,75.1298552515707,83.1761604109215,88.9019027182726,83.0051793457693
"534","Ubon Ratchathani",13.4024396189602,46.891881416124,103.975293128469,5.47523702084222,64.2175028530619,69.7695636767555,84.1595413979725,77.2738102449324
"535","Udon Thani",5.41891222157324,11.1443673183468,64.5736483474495,1.78309877093549,65.4760882956512,64.5944646174164,81.8509072235879,73.1663443260167
"536","Uthai Thani",27.8790389268368,38.7668507082522,62.6932663797516,11.2060427828541,74.8308484807361,66.9969457658309,82.5853563340683,82.1932628951259
"537","Uttaradit",13.4587012987405,24.1094700260643,66.6811468288445,5.2128583840139,73.4559535674107,64.4259544066441,83.7880493605578,78.8243572270428
"538","Yala",26.8805548132239,31.8414724434521,35.9437480343263,8.20455118174839,83.5704400402005,79.4241868444755,79.2391191514872,85.9293442871611
"539","Yasothon",13.6971138780782,30.3585080644415,111.437938138986,6.84917559990448,64.9969159627462,67.0763951046689,80.908209245699,73.515972783544
"540","Amnat Charoen",0.532084237586889,2.65687519594455,22.0520641263397,8.767688146617,67.2407721902385,69.2692795341665,83.8555801575834,74.0698048439893
"541","Ang Thong",5.29367180217885,11.3005124076095,19.069614687841,12.7130764585607,61.8815922392687,67.1054521261106,72.1615154425619,73.6469272287418
"542","Bangkok",27.1328708683398,10.3398474372188,26.3499337916221,25.1737542019894,68.558579669146,72.8016588327343,76.0132528699209,77.5899856096209
"543","Bueng Kan",1.90419602984679,10.2223479544606,25.1992763528564,2.37729022196759,68.0361669135816,75.3395934411251,87.7019556565718,69.6340426080877
"544","Buri Ram",2.27286075088677,5.36392326182067,18.3004440697411,4.54355852765986,65.8799855127211,67.1129120842394,77.6026770779102,76.4370920379167
"545","Chachoengsao",4.4317738601548,3.56683245303908,19.9742617370189,14.8380230046426,65.8783466652395,73.9343718782139,81.186636847344,79.3667297639709
"546","Chai Nat",2.10891743958422,2.41214515083445,9.04554431562919,3.91973587010598,64.5445713219422,64.6013886917248,71.3571918516124,74.1383646990029
"547","Chaiyaphum",1.40631477153436,6.06192653296458,35.2294570973739,13.441663181791,67.7085493044589,72.0827454180572,82.1925518719318,79.2180066030534
"548","Chanthaburi",8.12237935775631,26.1752005980751,130.122759807697,34.8374971988769,71.3425898933559,81.8714504553166,87.2924105637557,83.2247591618892
"549","Chiang Mai",3.71766378884419,1.50441894132882,34.1965997817435,7.1170588378248,70.5504795029199,63.9103864390256,84.3156636482646,81.4623661883661
"550","Chiang Rai",4.79883969011303,2.42576000626003,13.6155561641692,5.24277162643296,72.8310893939995,64.8849665252233,81.7541996532481,80.7181298190829
"551","Chon Buri",10.058008182478,10.1028219862148,12.5082557924564,9.14064846371815,66.6396183018112,75.7624460394495,79.8138792837414,80.0699988072462
"552","Chumphon",14.8810758776607,15.2225055848803,51.5983630864124,19.9671826502975,76.6838733677846,78.2751823194099,85.4611222895412,86.6640938251728
"553","Kalasin",NA,7.00363275385885,18.9808597821972,4.77059042654154,64.8962247411708,68.3020180350927,82.0897853908559,73.8236264742966
"554","Kamphaeng Phet",4.65843678486907,9.99783608479261,82.8587785109524,6.84783293478946,71.279626297054,66.4339099065894,79.3011210340554,81.6316714750909
"555","Kanchanaburi",4.56161928323726,9.63559320112544,14.0566300816418,8.04855432094007,70.4209322612462,73.0013227309773,84.6629438749974,83.1502122900885
"556","Khon Kaen",1.61363308609372,2.3915275409424,15.3502697976768,4.44935356454399,65.3301903451177,66.5466923021071,78.0701572748536,75.748675029371
"557","Krabi",15.8700864454435,41.3329553495881,121.185628250101,32.2440332308305,73.1335932278258,77.117004928705,86.1583300202949,86.4646364325258
"558","Lampang",2.12584102947539,3.5887266134649,12.6270010473765,3.1899792119688,69.2036029028656,62.8180455145212,82.9006854279706,81.9314258515243
"559","Lamphun",0.738772736234049,0.984288298042497,5.41358563923373,1.47643244706374,67.1742288118103,59.4989396390275,80.2326379704202,80.7546866521508
"560","Loei",2.04244146602577,3.13077726241705,9.07925406100946,2.50462180993364,69.9898991224501,71.0445456566169,81.3889017352723,77.1644112115157
"561","Lop Buri",10.0188972121792,17.9264619622885,35.5892994839552,21.617204130995,62.0978380809865,66.6342291263265,77.3134145233609,75.3999690878282
"562","Mae Hong Son",14.2421083160351,28.4916935754884,162.183486506626,22.281965488523,71.1262565179272,61.6823470877949,86.6126503525737,83.6821020707029
"563","Maha Sarakham",5.81289281257883,4.35415448540114,21.1487503576627,6.63490207299222,62.5816463770643,65.1847508967608,77.442815181115,74.0545846954265
"564","Mukdahan",1.43982679332383,7.18182366611989,14.6509202788846,2.29818357315836,68.0413952749133,71.1166578537024,85.0286510647207,73.8689587565436
"565","Nakhon Nayok",3.09577536985847,8.5081039690305,19.3365999296148,6.18771197747673,68.536177804237,74.1146990579904,83.436380258532,79.2633915727714
"566","Nakhon Pathom",17.6220690915023,10.3408936755984,28.3540633040601,28.687640519402,66.9183588812289,69.9292599146742,73.4514786022688,77.4544691968817
