"","Reporting_Area","Longitude","Latitude","Year","Month","Relative_Humidity","row_number"
"5112","Nakhon Ratchasima",102.10965,14.957413,"2016","12",69.174740275849,5172
"5113","Nakhon Ratchasima",102.10965,14.957413,"2017","01",69.2695338325102,5173
"5114","Nakhon Ratchasima",102.10965,14.957413,"2017","02",63.3334113599415,5174
"5115","Nakhon Ratchasima",102.10965,14.957413,"2017","03",69.0122697134433,5175
"5116","Nakhon Ratchasima",102.10965,14.957413,"2017","04",71.7216338039861,5176
"5117","Nakhon Ratchasima",102.10965,14.957413,"2017","05",80.3213745023778,5177
"5118","Nakhon Ratchasima",102.10965,14.957413,"2017","06",78.7563265675815,5178
"5119","Nakhon Ratchasima",102.10965,14.957413,"2017","07",81.7067848373155,5179
"5120","Nakhon Ratchasima",102.10965,14.957413,"2017","08",81.4973457399615,5180
"5121","Nakhon Ratchasima",102.10965,14.957413,"2017","09",82.3661419624985,5181
"5122","Nakhon Ratchasima",102.10965,14.957413,"2017","10",81.6808636410871,5182
"5123","Nakhon Ratchasima",102.10965,14.957413,"2017","11",74.0923487986426,5183
"5124","Nakhon Ratchasima",102.10965,14.957413,"2017","12",68.6130931168784,5184
"5125","Nakhon Ratchasima",102.10965,14.957413,"2018","01",70.5497162667461,5185
"5126","Nakhon Ratchasima",102.10965,14.957413,"2018","02",68.2745683564958,5186
"5127","Nakhon Ratchasima",102.10965,14.957413,"2018","03",70.5447956314609,5187
"5128","Nakhon Ratchasima",102.10965,14.957413,"2018","04",72.2390863667901,5188
"5129","Nakhon Ratchasima",102.10965,14.957413,"2018","05",79.984562784208,5189
"5130","Nakhon Ratchasima",102.10965,14.957413,"2018","06",77.9612018583831,5190
"5131","Nakhon Ratchasima",102.10965,14.957413,"2018","07",80.4895778047468,5191
"5132","Nakhon Ratchasima",102.10965,14.957413,"2018","08",81.0486946339482,5192
"5133","Nakhon Ratchasima",102.10965,14.957413,"2018","09",82.733312401447,5193
"5134","Nakhon Ratchasima",102.10965,14.957413,"2018","10",76.9681915541454,5194
"5135","Nakhon Ratchasima",102.10965,14.957413,"2018","11",72.8819672581443,5195
"5136","Nakhon Ratchasima",102.10965,14.957413,"2018","12",69.1829451388234,5196
"5137","Nakhon Ratchasima",102.10965,14.957413,"2019","01",64.8415443013802,5197
"5138","Nakhon Ratchasima",102.10965,14.957413,"2019","02",64.9147958312483,5198
"5139","Nakhon Ratchasima",102.10965,14.957413,"2019","03",61.3729474593462,5199
"5140","Nakhon Ratchasima",102.10965,14.957413,"2019","04",68.0307040436044,5200
"5141","Nakhon Ratchasima",102.10965,14.957413,"2019","05",74.3315565186866,5201
"5142","Nakhon Ratchasima",102.10965,14.957413,"2019","06",73.631986080248,5202
"5143","Nakhon Ratchasima",102.10965,14.957413,"2019","07",73.6166608162737,5203
"5144","Nakhon Ratchasima",102.10965,14.957413,"2019","08",77.8517950385605,5204
"5145","Nakhon Ratchasima",102.10965,14.957413,"2019","09",80.1370130407754,5205
"5146","Nakhon Ratchasima",102.10965,14.957413,"2019","10",75.6591884488033,5206
"5147","Nakhon Ratchasima",102.10965,14.957413,"2019","11",69.7288833469807,5207
"5148","Nakhon Ratchasima",102.10965,14.957413,"2019","12",63.0652019320781,5208
"5149","Nakhon Ratchasima",102.10965,14.957413,"2020","01",62.6121480445189,5209
"5150","Nakhon Ratchasima",102.10965,14.957413,"2020","02",56.4300672636214,5210
"5151","Nakhon Ratchasima",102.10965,14.957413,"2020","03",61.6871759169472,5211
"5152","Nakhon Ratchasima",102.10965,14.957413,"2020","04",65.3713680963788,5212
"5153","Nakhon Ratchasima",102.10965,14.957413,"2020","05",71.3678839892675,5213
"5154","Nakhon Ratchasima",102.10965,14.957413,"2020","06",76.565529644382,5214
"5155","Nakhon Ratchasima",102.10965,14.957413,"2020","07",77.7323995198026,5215
"5156","Nakhon Ratchasima",102.10965,14.957413,"2020","08",79.4917540064294,5216
"5157","Nakhon Ratchasima",102.10965,14.957413,"2020","09",82.930355556929,5217
"5158","Nakhon Ratchasima",102.10965,14.957413,"2020","10",85.3696988098562,5218
"5159","Nakhon Ratchasima",102.10965,14.957413,"2020","11",73.7375403305675,5219
"5160","Nakhon Ratchasima",102.10965,14.957413,"2020","12",70.0576317498355,5220
"5161","Nakhon Sawan",100.15218,15.682642,"2006","01",61.2522801750819,5221
"5162","Nakhon Sawan",100.15218,15.682642,"2006","02",60.6734549328394,5222
"5163","Nakhon Sawan",100.15218,15.682642,"2006","03",60.6838493049842,5223
"5164","Nakhon Sawan",100.15218,15.682642,"2006","04",65.7192916007871,5224
"5165","Nakhon Sawan",100.15218,15.682642,"2006","05",74.4406843177992,5225
"5166","Nakhon Sawan",100.15218,15.682642,"2006","06",74.1045061558926,5226
"5167","Nakhon Sawan",100.15218,15.682642,"2006","07",73.654394659695,5227
"5168","Nakhon Sawan",100.15218,15.682642,"2006","08",75.5105751911737,5228
"5169","Nakhon Sawan",100.15218,15.682642,"2006","09",81.0143884018075,5229
"5170","Nakhon Sawan",100.15218,15.682642,"2006","10",78.4769042707103,5230
"5171","Nakhon Sawan",100.15218,15.682642,"2006","11",69.7246244791794,5231
"5172","Nakhon Sawan",100.15218,15.682642,"2006","12",61.9942659421164,5232
"5173","Nakhon Sawan",100.15218,15.682642,"2007","01",58.829685237941,5233
"5174","Nakhon Sawan",100.15218,15.682642,"2007","02",57.1010785299823,5234
"5175","Nakhon Sawan",100.15218,15.682642,"2007","03",55.9042160973731,5235
"5176","Nakhon Sawan",100.15218,15.682642,"2007","04",64.846730435164,5236
"5177","Nakhon Sawan",100.15218,15.682642,"2007","05",77.2627194375613,5237
"5178","Nakhon Sawan",100.15218,15.682642,"2007","06",71.3856826508686,5238
"5179","Nakhon Sawan",100.15218,15.682642,"2007","07",72.9886069413004,5239
"5180","Nakhon Sawan",100.15218,15.682642,"2007","08",75.7108401969737,5240
"5181","Nakhon Sawan",100.15218,15.682642,"2007","09",80.6158895574318,5241
"5182","Nakhon Sawan",100.15218,15.682642,"2007","10",78.7289350335708,5242
"5183","Nakhon Sawan",100.15218,15.682642,"2007","11",72.0249837398157,5243
"5184","Nakhon Sawan",100.15218,15.682642,"2007","12",67.614339268031,5244
"5185","Nakhon Sawan",100.15218,15.682642,"2008","01",62.5642105691245,5245
"5186","Nakhon Sawan",100.15218,15.682642,"2008","02",61.0868781543949,5246
"5187","Nakhon Sawan",100.15218,15.682642,"2008","03",58.9450622493182,5247
"5188","Nakhon Sawan",100.15218,15.682642,"2008","04",68.3039225625137,5248
"5189","Nakhon Sawan",100.15218,15.682642,"2008","05",75.4951245433543,5249
"5190","Nakhon Sawan",100.15218,15.682642,"2008","06",75.8515435424709,5250
"5191","Nakhon Sawan",100.15218,15.682642,"2008","07",74.8719650649132,5251
"5192","Nakhon Sawan",100.15218,15.682642,"2008","08",77.6616139460242,5252
"5193","Nakhon Sawan",100.15218,15.682642,"2008","09",80.7840447845816,5253
"5194","Nakhon Sawan",100.15218,15.682642,"2008","10",82.7581239374745,5254
"5195","Nakhon Sawan",100.15218,15.682642,"2008","11",75.0128430718105,5255
"5196","Nakhon Sawan",100.15218,15.682642,"2008","12",70.6935618958804,5256
"5197","Nakhon Sawan",100.15218,15.682642,"2009","01",64.185072475918,5257
"5198","Nakhon Sawan",100.15218,15.682642,"2009","02",63.2564065506564,5258
"5199","Nakhon Sawan",100.15218,15.682642,"2009","03",66.0671967426874,5259
"5200","Nakhon Sawan",100.15218,15.682642,"2009","04",66.1329832129058,5260
"5201","Nakhon Sawan",100.15218,15.682642,"2009","05",74.8421146574191,5261
"5202","Nakhon Sawan",100.15218,15.682642,"2009","06",75.9308596913553,5262
"5203","Nakhon Sawan",100.15218,15.682642,"2009","07",77.324909908922,5263
"5204","Nakhon Sawan",100.15218,15.682642,"2009","08",77.3141207022306,5264
"5205","Nakhon Sawan",100.15218,15.682642,"2009","09",81.7404016805457,5265
"5206","Nakhon Sawan",100.15218,15.682642,"2009","10",82.228841209263,5266
"5207","Nakhon Sawan",100.15218,15.682642,"2009","11",72.9966010601374,5267
"5208","Nakhon Sawan",100.15218,15.682642,"2009","12",70.2049025418883,5268
"5209","Nakhon Sawan",100.15218,15.682642,"2010","01",72.9377142236461,5269
"5210","Nakhon Sawan",100.15218,15.682642,"2010","02",66.274700673223,5270
"5211","Nakhon Sawan",100.15218,15.682642,"2010","03",56.3484897420263,5271
"5212","Nakhon Sawan",100.15218,15.682642,"2010","04",57.8398683864626,5272
"5213","Nakhon Sawan",100.15218,15.682642,"2010","05",62.7048572442165,5273
"5214","Nakhon Sawan",100.15218,15.682642,"2010","06",71.2956429033287,5274
"5215","Nakhon Sawan",100.15218,15.682642,"2010","07",77.5987304544783,5275
"5216","Nakhon Sawan",100.15218,15.682642,"2010","08",81.19597032269,5276
"5217","Nakhon Sawan",100.15218,15.682642,"2010","09",82.5490174981085,5277
"5218","Nakhon Sawan",100.15218,15.682642,"2010","10",82.3510742901083,5278
"5219","Nakhon Sawan",100.15218,15.682642,"2010","11",71.3391095382203,5279
"5220","Nakhon Sawan",100.15218,15.682642,"2010","12",72.4973317396799,5280
"5221","Nakhon Sawan",100.15218,15.682642,"2011","01",62.8651562643906,5281
"5222","Nakhon Sawan",100.15218,15.682642,"2011","02",66.0002118688213,5282
"5223","Nakhon Sawan",100.15218,15.682642,"2011","03",70.4387585408782,5283
"5224","Nakhon Sawan",100.15218,15.682642,"2011","04",72.3280168088822,5284
"5225","Nakhon Sawan",100.15218,15.682642,"2011","05",78.4991542908333,5285
"5226","Nakhon Sawan",100.15218,15.682642,"2011","06",76.6697199963446,5286
"5227","Nakhon Sawan",100.15218,15.682642,"2011","07",78.0124864109958,5287
"5228","Nakhon Sawan",100.15218,15.682642,"2011","08",80.8612654188696,5288
"5229","Nakhon Sawan",100.15218,15.682642,"2011","09",82.8091262258409,5289
"5230","Nakhon Sawan",100.15218,15.682642,"2011","10",80.3040387576572,5290
"5231","Nakhon Sawan",100.15218,15.682642,"2011","11",72.3681306786957,5291
"5232","Nakhon Sawan",100.15218,15.682642,"2011","12",65.5325515194043,5292
"5233","Nakhon Sawan",100.15218,15.682642,"2012","01",68.9505410138648,5293
"5234","Nakhon Sawan",100.15218,15.682642,"2012","02",65.4024263561841,5294
"5235","Nakhon Sawan",100.15218,15.682642,"2012","03",60.6937880660999,5295
"5236","Nakhon Sawan",100.15218,15.682642,"2012","04",61.4144824675443,5296
"5237","Nakhon Sawan",100.15218,15.682642,"2012","05",71.9068397527919,5297
"5238","Nakhon Sawan",100.15218,15.682642,"2012","06",74.2490720622538,5298
"5239","Nakhon Sawan",100.15218,15.682642,"2012","07",76.3540227091693,5299
"5240","Nakhon Sawan",100.15218,15.682642,"2012","08",75.6408891328498,5300
"5241","Nakhon Sawan",100.15218,15.682642,"2012","09",82.3869129873679,5301
"5242","Nakhon Sawan",100.15218,15.682642,"2012","10",78.4054515597789,5302
"5243","Nakhon Sawan",100.15218,15.682642,"2012","11",78.4319107816819,5303
"5244","Nakhon Sawan",100.15218,15.682642,"2012","12",71.5181966173584,5304
"5245","Nakhon Sawan",100.15218,15.682642,"2013","01",66.9693614724829,5305
"5246","Nakhon Sawan",100.15218,15.682642,"2013","02",64.2399412647226,5306
"5247","Nakhon Sawan",100.15218,15.682642,"2013","03",60.5351135717735,5307
"5248","Nakhon Sawan",100.15218,15.682642,"2013","04",58.4637304411581,5308
"5249","Nakhon Sawan",100.15218,15.682642,"2013","05",66.5327991417211,5309
"5250","Nakhon Sawan",100.15218,15.682642,"2013","06",76.7144312810266,5310
"5251","Nakhon Sawan",100.15218,15.682642,"2013","07",75.8470864537537,5311
"5252","Nakhon Sawan",100.15218,15.682642,"2013","08",78.1060628972756,5312
"5253","Nakhon Sawan",100.15218,15.682642,"2013","09",83.0809251959214,5313
"5254","Nakhon Sawan",100.15218,15.682642,"2013","10",78.1254020506576,5314
"5255","Nakhon Sawan",100.15218,15.682642,"2013","11",75.2754181336353,5315
"5256","Nakhon Sawan",100.15218,15.682642,"2013","12",69.4281034729765,5316
"5257","Nakhon Sawan",100.15218,15.682642,"2014","01",61.6791162676674,5317
"5258","Nakhon Sawan",100.15218,15.682642,"2014","02",63.7188530414251,5318
"5259","Nakhon Sawan",100.15218,15.682642,"2014","03",61.5925978930407,5319
"5260","Nakhon Sawan",100.15218,15.682642,"2014","04",62.8346250627715,5320
"5261","Nakhon Sawan",100.15218,15.682642,"2014","05",69.9817949385728,5321
"5262","Nakhon Sawan",100.15218,15.682642,"2014","06",70.8345123374267,5322
"5263","Nakhon Sawan",100.15218,15.682642,"2014","07",72.3374494640324,5323
"5264","Nakhon Sawan",100.15218,15.682642,"2014","08",79.1421228707626,5324
"5265","Nakhon Sawan",100.15218,15.682642,"2014","09",79.0040919362616,5325
"5266","Nakhon Sawan",100.15218,15.682642,"2014","10",79.4275458225122,5326
"5267","Nakhon Sawan",100.15218,15.682642,"2014","11",74.9232607846695,5327
"5268","Nakhon Sawan",100.15218,15.682642,"2014","12",64.3932586336916,5328
"5269","Nakhon Sawan",100.15218,15.682642,"2015","01",65.6965488930373,5329
"5270","Nakhon Sawan",100.15218,15.682642,"2015","02",62.0084159625106,5330
"5271","Nakhon Sawan",100.15218,15.682642,"2015","03",65.1735484598209,5331
"5272","Nakhon Sawan",100.15218,15.682642,"2015","04",61.1520216801347,5332
"5273","Nakhon Sawan",100.15218,15.682642,"2015","05",63.7118824180549,5333
"5274","Nakhon Sawan",100.15218,15.682642,"2015","06",66.2699080992748,5334
"5275","Nakhon Sawan",100.15218,15.682642,"2015","07",68.2678045390271,5335
"5276","Nakhon Sawan",100.15218,15.682642,"2015","08",75.8834616823858,5336
"5277","Nakhon Sawan",100.15218,15.682642,"2015","09",79.667664614861,5337
"5278","Nakhon Sawan",100.15218,15.682642,"2015","10",79.4515277687126,5338
"5279","Nakhon Sawan",100.15218,15.682642,"2015","11",73.9517340834774,5339
"5280","Nakhon Sawan",100.15218,15.682642,"2015","12",70.4161341749683,5340
"5281","Nakhon Sawan",100.15218,15.682642,"2016","01",67.3817945139908,5341
"5282","Nakhon Sawan",100.15218,15.682642,"2016","02",55.9483402308689,5342
"5283","Nakhon Sawan",100.15218,15.682642,"2016","03",53.094657749286,5343
"5284","Nakhon Sawan",100.15218,15.682642,"2016","04",51.4913033673472,5344
"5285","Nakhon Sawan",100.15218,15.682642,"2016","05",58.971016902433,5345
"5286","Nakhon Sawan",100.15218,15.682642,"2016","06",74.212703862417,5346
"5287","Nakhon Sawan",100.15218,15.682642,"2016","07",78.3529813949335,5347
"5288","Nakhon Sawan",100.15218,15.682642,"2016","08",77.1107671890794,5348
"5289","Nakhon Sawan",100.15218,15.682642,"2016","09",82.1289460857864,5349
"5290","Nakhon Sawan",100.15218,15.682642,"2016","10",81.8429755659096,5350
"5291","Nakhon Sawan",100.15218,15.682642,"2016","11",76.3148885535153,5351
"5292","Nakhon Sawan",100.15218,15.682642,"2016","12",71.2316149044855,5352
"5293","Nakhon Sawan",100.15218,15.682642,"2017","01",71.337008588498,5353
"5294","Nakhon Sawan",100.15218,15.682642,"2017","02",59.3395418626483,5354
"5295","Nakhon Sawan",100.15218,15.682642,"2017","03",61.6064889124382,5355
"5296","Nakhon Sawan",100.15218,15.682642,"2017","04",62.2164366551888,5356
"5297","Nakhon Sawan",100.15218,15.682642,"2017","05",76.3398445111555,5357
"5298","Nakhon Sawan",100.15218,15.682642,"2017","06",75.6131981175483,5358
"5299","Nakhon Sawan",100.15218,15.682642,"2017","07",80.1290200605861,5359
"5300","Nakhon Sawan",100.15218,15.682642,"2017","08",80.9544702650324,5360
"5301","Nakhon Sawan",100.15218,15.682642,"2017","09",81.7015066407011,5361
"5302","Nakhon Sawan",100.15218,15.682642,"2017","10",81.514103646401,5362
"5303","Nakhon Sawan",100.15218,15.682642,"2017","11",75.8658122347373,5363
"5304","Nakhon Sawan",100.15218,15.682642,"2017","12",70.3807398795338,5364
"5305","Nakhon Sawan",100.15218,15.682642,"2018","01",71.9537696808646,5365
"5306","Nakhon Sawan",100.15218,15.682642,"2018","02",69.0687912831712,5366
"5307","Nakhon Sawan",100.15218,15.682642,"2018","03",65.2572505234371,5367
"5308","Nakhon Sawan",100.15218,15.682642,"2018","04",69.0913160328557,5368
"5309","Nakhon Sawan",100.15218,15.682642,"2018","05",75.8857523441686,5369
"5310","Nakhon Sawan",100.15218,15.682642,"2018","06",75.0196216847872,5370
"5311","Nakhon Sawan",100.15218,15.682642,"2018","07",76.4327401557381,5371
"5312","Nakhon Sawan",100.15218,15.682642,"2018","08",77.4922925156722,5372
"5313","Nakhon Sawan",100.15218,15.682642,"2018","09",79.0059931242921,5373
"5314","Nakhon Sawan",100.15218,15.682642,"2018","10",76.2438393620337,5374
"5315","Nakhon Sawan",100.15218,15.682642,"2018","11",73.7828344284141,5375
"5316","Nakhon Sawan",100.15218,15.682642,"2018","12",70.1701327120988,5376
"5317","Nakhon Sawan",100.15218,15.682642,"2019","01",65.7573866780995,5377
"5318","Nakhon Sawan",100.15218,15.682642,"2019","02",65.9325452761453,5378
"5319","Nakhon Sawan",100.15218,15.682642,"2019","03",58.3186476834565,5379
"5320","Nakhon Sawan",100.15218,15.682642,"2019","04",59.3301753834273,5380
"5321","Nakhon Sawan",100.15218,15.682642,"2019","05",66.6349234874603,5381
"5322","Nakhon Sawan",100.15218,15.682642,"2019","06",73.1294288605521,5382
"5323","Nakhon Sawan",100.15218,15.682642,"2019","07",70.4391718720981,5383
"5324","Nakhon Sawan",100.15218,15.682642,"2019","08",79.4431382117565,5384
"5325","Nakhon Sawan",100.15218,15.682642,"2019","09",79.0199392174522,5385
"5326","Nakhon Sawan",100.15218,15.682642,"2019","10",77.3080082489751,5386
"5327","Nakhon Sawan",100.15218,15.682642,"2019","11",69.0307720865204,5387
"5328","Nakhon Sawan",100.15218,15.682642,"2019","12",61.1303161329714,5388
"5329","Nakhon Sawan",100.15218,15.682642,"2020","01",61.5268495965543,5389
"5330","Nakhon Sawan",100.15218,15.682642,"2020","02",55.0577958092872,5390
"5331","Nakhon Sawan",100.15218,15.682642,"2020","03",57.5681148716368,5391
"5332","Nakhon Sawan",100.15218,15.682642,"2020","04",56.6239126209904,5392
"5333","Nakhon Sawan",100.15218,15.682642,"2020","05",63.0469779641203,5393
"5334","Nakhon Sawan",100.15218,15.682642,"2020","06",70.6955524840024,5394
"5335","Nakhon Sawan",100.15218,15.682642,"2020","07",72.0704421045626,5395
"5336","Nakhon Sawan",100.15218,15.682642,"2020","08",77.3283789048228,5396
"5337","Nakhon Sawan",100.15218,15.682642,"2020","09",81.726634910863,5397
"5338","Nakhon Sawan",100.15218,15.682642,"2020","10",84.4473784900882,5398
"5339","Nakhon Sawan",100.15218,15.682642,"2020","11",73.3958501897561,5399
"5340","Nakhon Sawan",100.15218,15.682642,"2020","12",66.2932607363837,5400
"5341","Nakhon Si Thammarat",99.78752,8.379389,"2006","01",81.6865258415234,5401
"5342","Nakhon Si Thammarat",99.78752,8.379389,"2006","02",81.2573124102341,5402
"5343","Nakhon Si Thammarat",99.78752,8.379389,"2006","03",75.5471920783421,5403
"5344","Nakhon Si Thammarat",99.78752,8.379389,"2006","04",79.2559578047695,5404
"5345","Nakhon Si Thammarat",99.78752,8.379389,"2006","05",83.9810237443686,5405
"5346","Nakhon Si Thammarat",99.78752,8.379389,"2006","06",82.3643618144313,5406
"5347","Nakhon Si Thammarat",99.78752,8.379389,"2006","07",82.213612984068,5407
"5348","Nakhon Si Thammarat",99.78752,8.379389,"2006","08",80.9917418681234,5408
"5349","Nakhon Si Thammarat",99.78752,8.379389,"2006","09",82.7140311313153,5409
"5350","Nakhon Si Thammarat",99.78752,8.379389,"2006","10",85.5119956358923,5410
"5351","Nakhon Si Thammarat",99.78752,8.379389,"2006","11",84.2905879557041,5411
"5352","Nakhon Si Thammarat",99.78752,8.379389,"2006","12",79.6018391978024,5412
"5353","Nakhon Si Thammarat",99.78752,8.379389,"2007","01",78.3884385848082,5413
"5354","Nakhon Si Thammarat",99.78752,8.379389,"2007","02",72.3696319215654,5414
"5355","Nakhon Si Thammarat",99.78752,8.379389,"2007","03",74.3343107402784,5415
"5356","Nakhon Si Thammarat",99.78752,8.379389,"2007","04",78.3367891179395,5416
"5357","Nakhon Si Thammarat",99.78752,8.379389,"2007","05",83.2150556626048,5417
"5358","Nakhon Si Thammarat",99.78752,8.379389,"2007","06",82.8886944340263,5418
"5359","Nakhon Si Thammarat",99.78752,8.379389,"2007","07",83.8050393161862,5419
"5360","Nakhon Si Thammarat",99.78752,8.379389,"2007","08",80.7890062611349,5420
"5361","Nakhon Si Thammarat",99.78752,8.379389,"2007","09",82.6070207557619,5421
"5362","Nakhon Si Thammarat",99.78752,8.379389,"2007","10",86.9848338863332,5422
"5363","Nakhon Si Thammarat",99.78752,8.379389,"2007","11",83.8344855110157,5423
"5364","Nakhon Si Thammarat",99.78752,8.379389,"2007","12",82.6972847102419,5424
"5365","Nakhon Si Thammarat",99.78752,8.379389,"2008","01",79.898090756362,5425
"5366","Nakhon Si Thammarat",99.78752,8.379389,"2008","02",77.3754940650129,5426
"5367","Nakhon Si Thammarat",99.78752,8.379389,"2008","03",81.0950711783716,5427
"5368","Nakhon Si Thammarat",99.78752,8.379389,"2008","04",80.3577428620843,5428
"5369","Nakhon Si Thammarat",99.78752,8.379389,"2008","05",83.117225729262,5429
"5370","Nakhon Si Thammarat",99.78752,8.379389,"2008","06",83.4804393668388,5430
"5371","Nakhon Si Thammarat",99.78752,8.379389,"2008","07",81.9206387735846,5431
"5372","Nakhon Si Thammarat",99.78752,8.379389,"2008","08",79.8523066481016,5432
"5373","Nakhon Si Thammarat",99.78752,8.379389,"2008","09",82.0591703335567,5433
"5374","Nakhon Si Thammarat",99.78752,8.379389,"2008","10",84.3367889357274,5434
"5375","Nakhon Si Thammarat",99.78752,8.379389,"2008","11",86.5160593053409,5435
"5376","Nakhon Si Thammarat",99.78752,8.379389,"2008","12",83.8010661355887,5436
"5377","Nakhon Si Thammarat",99.78752,8.379389,"2009","01",80.5808855594582,5437
"5378","Nakhon Si Thammarat",99.78752,8.379389,"2009","02",75.2467741180091,5438
"5379","Nakhon Si Thammarat",99.78752,8.379389,"2009","03",80.0588197046877,5439
"5380","Nakhon Si Thammarat",99.78752,8.379389,"2009","04",81.0910689555258,5440
"5381","Nakhon Si Thammarat",99.78752,8.379389,"2009","05",82.5795762072359,5441
"5382","Nakhon Si Thammarat",99.78752,8.379389,"2009","06",74.7713415148813,5442
"5383","Nakhon Si Thammarat",99.78752,8.379389,"2009","07",79.2484015007783,5443
"5384","Nakhon Si Thammarat",99.78752,8.379389,"2009","08",79.6824519682004,5444
"5385","Nakhon Si Thammarat",99.78752,8.379389,"2009","09",82.0453629339421,5445
"5386","Nakhon Si Thammarat",99.78752,8.379389,"2009","10",83.2557430355501,5446
"5387","Nakhon Si Thammarat",99.78752,8.379389,"2009","11",83.5559332308306,5447
"5388","Nakhon Si Thammarat",99.78752,8.379389,"2009","12",81.4309708135337,5448
"5389","Nakhon Si Thammarat",99.78752,8.379389,"2010","01",80.2347088065831,5449
"5390","Nakhon Si Thammarat",99.78752,8.379389,"2010","02",75.2915688442706,5450
"5391","Nakhon Si Thammarat",99.78752,8.379389,"2010","03",74.2469600977258,5451
"5392","Nakhon Si Thammarat",99.78752,8.379389,"2010","04",75.5792904282204,5452
"5393","Nakhon Si Thammarat",99.78752,8.379389,"2010","05",77.5539480894115,5453
"5394","Nakhon Si Thammarat",99.78752,8.379389,"2010","06",80.23030715143,5454
"5395","Nakhon Si Thammarat",99.78752,8.379389,"2010","07",82.0940382006723,5455
"5396","Nakhon Si Thammarat",99.78752,8.379389,"2010","08",81.4037027696983,5456
"5397","Nakhon Si Thammarat",99.78752,8.379389,"2010","09",83.6565027810025,5457
"5398","Nakhon Si Thammarat",99.78752,8.379389,"2010","10",83.5861544498861,5458
"5399","Nakhon Si Thammarat",99.78752,8.379389,"2010","11",88.4818746687267,5459
"5400","Nakhon Si Thammarat",99.78752,8.379389,"2010","12",86.1766965833761,5460
"5401","Nakhon Si Thammarat",99.78752,8.379389,"2011","01",83.9651533576483,5461
"5402","Nakhon Si Thammarat",99.78752,8.379389,"2011","02",80.2406771737732,5462
"5403","Nakhon Si Thammarat",99.78752,8.379389,"2011","03",85.7953515192393,5463
"5404","Nakhon Si Thammarat",99.78752,8.379389,"2011","04",79.0170039160777,5464
"5405","Nakhon Si Thammarat",99.78752,8.379389,"2011","05",78.5223903802951,5465
"5406","Nakhon Si Thammarat",99.78752,8.379389,"2011","06",80.5358522000776,5466
"5407","Nakhon Si Thammarat",99.78752,8.379389,"2011","07",80.5107380671567,5467
"5408","Nakhon Si Thammarat",99.78752,8.379389,"2011","08",81.6977401404241,5468
"5409","Nakhon Si Thammarat",99.78752,8.379389,"2011","09",83.4707864135366,5469
"5410","Nakhon Si Thammarat",99.78752,8.379389,"2011","10",84.584995892823,5470
"5411","Nakhon Si Thammarat",99.78752,8.379389,"2011","11",84.2424465996459,5471
"5412","Nakhon Si Thammarat",99.78752,8.379389,"2011","12",84.0239035690143,5472
"5413","Nakhon Si Thammarat",99.78752,8.379389,"2012","01",84.1716184630783,5473
"5414","Nakhon Si Thammarat",99.78752,8.379389,"2012","02",78.5354516803759,5474
"5415","Nakhon Si Thammarat",99.78752,8.379389,"2012","03",78.9687574177935,5475
"5416","Nakhon Si Thammarat",99.78752,8.379389,"2012","04",81.6057886026673,5476
"5417","Nakhon Si Thammarat",99.78752,8.379389,"2012","05",81.3244576064758,5477
"5418","Nakhon Si Thammarat",99.78752,8.379389,"2012","06",77.1638169545789,5478
"5419","Nakhon Si Thammarat",99.78752,8.379389,"2012","07",79.5918063794152,5479
"5420","Nakhon Si Thammarat",99.78752,8.379389,"2012","08",77.53080392141,5480
"5421","Nakhon Si Thammarat",99.78752,8.379389,"2012","09",83.0533733456087,5481
"5422","Nakhon Si Thammarat",99.78752,8.379389,"2012","10",84.3484120890613,5482
"5423","Nakhon Si Thammarat",99.78752,8.379389,"2012","11",85.873203977047,5483
"5424","Nakhon Si Thammarat",99.78752,8.379389,"2012","12",84.7004867753556,5484
"5425","Nakhon Si Thammarat",99.78752,8.379389,"2013","01",80.9800240409393,5485
"5426","Nakhon Si Thammarat",99.78752,8.379389,"2013","02",79.3768136152317,5486
"5427","Nakhon Si Thammarat",99.78752,8.379389,"2013","03",76.0944551077021,5487
"5428","Nakhon Si Thammarat",99.78752,8.379389,"2013","04",79.2796599942106,5488
"5429","Nakhon Si Thammarat",99.78752,8.379389,"2013","05",82.1252895055456,5489
"5430","Nakhon Si Thammarat",99.78752,8.379389,"2013","06",81.1103179120503,5490
"5431","Nakhon Si Thammarat",99.78752,8.379389,"2013","07",81.5103314756796,5491
"5432","Nakhon Si Thammarat",99.78752,8.379389,"2013","08",79.8761306198426,5492
"5433","Nakhon Si Thammarat",99.78752,8.379389,"2013","09",80.7345182950765,5493
"5434","Nakhon Si Thammarat",99.78752,8.379389,"2013","10",85.6851369801949,5494
"5435","Nakhon Si Thammarat",99.78752,8.379389,"2013","11",85.6253154678227,5495
"5436","Nakhon Si Thammarat",99.78752,8.379389,"2013","12",82.0230829741444,5496
"5437","Nakhon Si Thammarat",99.78752,8.379389,"2014","01",77.6005529982651,5497
"5438","Nakhon Si Thammarat",99.78752,8.379389,"2014","02",72.6372826169195,5498
"5439","Nakhon Si Thammarat",99.78752,8.379389,"2014","03",72.4325549297597,5499
"5440","Nakhon Si Thammarat",99.78752,8.379389,"2014","04",77.6166025346894,5500
"5441","Nakhon Si Thammarat",99.78752,8.379389,"2014","05",80.6695307127684,5501
"5442","Nakhon Si Thammarat",99.78752,8.379389,"2014","06",80.7063951477615,5502
