"","row_number","Reporting_Area","Longitude","Latitude","Month","Year","Dengue_Cases","Relative_Humidity"
"9987",10047,"Samut Prakan",103.82414,17.389783,3,2008,113,66.0483849184959
"9988",10048,"Samut Prakan",103.82414,17.389783,4,2008,111,65.7703650178275
"9989",10049,"Samut Prakan",103.82414,17.389783,5,2008,141,79.3115120936398
"9990",10050,"Samut Prakan",103.82414,17.389783,6,2008,283,80.630524630893
"9991",10051,"Samut Prakan",103.82414,17.389783,7,2008,421,85.0455055236816
"9992",10052,"Samut Prakan",103.82414,17.389783,8,2008,542,84.4775433783553
"9993",10053,"Samut Prakan",103.82414,17.389783,9,2008,423,79.8361084597557
"9994",10054,"Samut Prakan",103.82414,17.389783,10,2008,383,71.7487847683419
"9995",10055,"Samut Prakan",103.82414,17.389783,11,2008,303,68.1305321718478
"9996",10056,"Samut Prakan",103.82414,17.389783,12,2008,195,66.2275061039873
"9997",10057,"Samut Prakan",103.82414,17.389783,1,2009,95,63.2449855421205
"9998",10058,"Samut Prakan",103.82414,17.389783,2,2009,117,62.9885236984795
"9999",10059,"Samut Prakan",103.82414,17.389783,3,2009,115,59.4571397772528
"10000",10060,"Samut Prakan",103.82414,17.389783,4,2009,119,60.0691436696826
"10001",10061,"Samut Prakan",103.82414,17.389783,5,2009,128,75.7451026539161
"10002",10062,"Samut Prakan",103.82414,17.389783,6,2009,216,76.8077762550696
"10003",10063,"Samut Prakan",103.82414,17.389783,7,2009,234,77.859873381059
"10004",10064,"Samut Prakan",103.82414,17.389783,8,2009,286,84.9769262287311
"10005",10065,"Samut Prakan",103.82414,17.389783,9,2009,204,77.5039805334171
"10006",10066,"Samut Prakan",103.82414,17.389783,10,2009,158,68.4150789664739
"10007",10067,"Samut Prakan",103.82414,17.389783,11,2009,257,66.5796046780287
"10008",10068,"Samut Prakan",103.82414,17.389783,12,2009,113,62.3264995262464
"10009",10069,"Samut Prakan",103.82414,17.389783,1,2010,146,65.5540309858838
"10010",10070,"Samut Prakan",103.82414,17.389783,2,2010,125,60.4490508296206
"10011",10071,"Samut Prakan",103.82414,17.389783,3,2010,204,69.1635381058895
"10012",10072,"Samut Prakan",103.82414,17.389783,4,2010,93,66.1696610015916
"10013",10073,"Samut Prakan",103.82414,17.389783,5,2010,89,67.3090993595271
"10014",10074,"Samut Prakan",103.82414,17.389783,6,2010,124,78.9862301102746
"10015",10075,"Samut Prakan",103.82414,17.389783,7,2010,214,80.6911528644827
"10016",10076,"Samut Prakan",103.82414,17.389783,8,2010,278,85.379079462019
"10017",10077,"Samut Prakan",103.82414,17.389783,9,2010,271,83.8341219163568
"10018",10078,"Samut Prakan",103.82414,17.389783,10,2010,264,79.8622932139283
"10019",10079,"Samut Prakan",103.82414,17.389783,11,2010,225,70.420639798667
"10020",10080,"Samut Prakan",103.82414,17.389783,12,2010,127,68.1716077058724
"10021",10081,"Samut Prakan",100.71024,13.596511,1,2011,139,69.242851677842
"10022",10082,"Samut Prakan",100.71024,13.596511,2,2011,123,72.6386868184007
"10023",10083,"Samut Prakan",100.71024,13.596511,3,2011,124,72.4484855321449
"10024",10084,"Samut Prakan",100.71024,13.596511,4,2011,161,72.9397188471997
"10025",10085,"Samut Prakan",100.71024,13.596511,5,2011,265,76.6326209541381
"10026",10086,"Samut Prakan",100.71024,13.596511,6,2011,287,75.8499709151861
"10027",10087,"Samut Prakan",100.71024,13.596511,7,2011,229,76.5436075165516
"10028",10088,"Samut Prakan",100.71024,13.596511,8,2011,190,73.6040478653795
"10029",10089,"Samut Prakan",100.71024,13.596511,9,2011,111,78.7884421311026
"10030",10090,"Samut Prakan",100.71024,13.596511,10,2011,114,77.2109631065309
"10031",10091,"Samut Prakan",100.71024,13.596511,11,2011,78,68.5860516255296
"10032",10092,"Samut Prakan",100.71024,13.596511,12,2011,49,61.2464702486053
"10033",10093,"Samut Prakan",100.71024,13.596511,1,2012,44,64.474248750942
"10034",10094,"Samut Prakan",100.71024,13.596511,2,2012,36,72.551795208548
"10035",10095,"Samut Prakan",100.71024,13.596511,3,2012,27,73.1921150628037
"10036",10096,"Samut Prakan",100.71024,13.596511,4,2012,45,75.8808217086191
"10037",10097,"Samut Prakan",100.71024,13.596511,5,2012,53,78.7652052180973
"10038",10098,"Samut Prakan",100.71024,13.596511,6,2012,68,74.2060030238835
"10039",10099,"Samut Prakan",100.71024,13.596511,7,2012,79,76.7744405100665
"10040",10100,"Samut Prakan",100.71024,13.596511,8,2012,97,73.9359895751232
"10041",10101,"Samut Prakan",100.71024,13.596511,9,2012,93,77.3841864217923
"10042",10102,"Samut Prakan",100.71024,13.596511,10,2012,93,76.4607279169278
"10043",10103,"Samut Prakan",100.71024,13.596511,11,2012,205,62.8146496570016
"10044",10104,"Samut Prakan",100.71024,13.596511,12,2012,169,66.8637206911102
"10045",10105,"Samut Prakan",100.71024,13.596511,1,2013,201,66.982551694855
"10046",10106,"Samut Prakan",100.71024,13.596511,2,2013,129,71.2093248742772
"10047",10107,"Samut Prakan",100.71024,13.596511,3,2013,161,69.8698127326064
"10048",10108,"Samut Prakan",100.71024,13.596511,4,2013,134,75.4100867744506
"10049",10109,"Samut Prakan",100.71024,13.596511,5,2013,163,75.7431204337773
"10050",10110,"Samut Prakan",100.71024,13.596511,6,2013,81,75.194476660781
"10051",10111,"Samut Prakan",100.71024,13.596511,7,2013,121,75.2142186652957
"10052",10112,"Samut Prakan",100.71024,13.596511,8,2013,224,75.4748134913407
"10053",10113,"Samut Prakan",100.71024,13.596511,9,2013,173,77.7746037160318
"10054",10114,"Samut Prakan",100.71024,13.596511,10,2013,161,80.5891678577333
"10055",10115,"Samut Prakan",100.71024,13.596511,11,2013,150,73.0614365404985
"10056",10116,"Samut Prakan",100.71024,13.596511,12,2013,80,66.1633239355613
"10057",10117,"Samut Prakan",100.71024,13.596511,1,2014,68,66.2218828877126
"10058",10118,"Samut Prakan",100.71024,13.596511,2,2014,63,71.3186812213087
"10059",10119,"Samut Prakan",100.71024,13.596511,3,2014,76,75.2703969159464
"10060",10120,"Samut Prakan",100.71024,13.596511,4,2014,37,73.6302371137724
"10061",10121,"Samut Prakan",100.71024,13.596511,5,2014,40,78.019942456343
"10062",10122,"Samut Prakan",100.71024,13.596511,6,2014,57,75.1623932695764
"10063",10123,"Samut Prakan",100.71024,13.596511,7,2014,51,73.8471572906014
"10064",10124,"Samut Prakan",100.71024,13.596511,8,2014,57,73.8976816042202
"10065",10125,"Samut Prakan",100.71024,13.596511,9,2014,56,78.7409603839784
"10066",10126,"Samut Prakan",100.71024,13.596511,10,2014,134,81.2591060127799
"10067",10127,"Samut Prakan",100.71024,13.596511,11,2014,139,69.9701082424855
"10068",10128,"Samut Prakan",100.71024,13.596511,12,2014,136,69.0054677227351
"10069",10129,"Samut Prakan",100.71024,13.596511,1,2015,132,74.6014625519279
"10070",10130,"Samut Prakan",100.71024,13.596511,2,2015,123,75.6815618379848
"10071",10131,"Samut Prakan",100.71024,13.596511,3,2015,114,69.8619910713256
"10072",10132,"Samut Prakan",100.71024,13.596511,4,2015,118,71.2225074167327
"10073",10133,"Samut Prakan",100.71024,13.596511,5,2015,145,74.2216886835774
"10074",10134,"Samut Prakan",100.71024,13.596511,6,2015,163,73.4718203657255
"10075",10135,"Samut Prakan",100.71024,13.596511,7,2015,210,77.7244812071793
"10076",10136,"Samut Prakan",100.71024,13.596511,8,2015,284,80.2255184894472
"10077",10137,"Samut Prakan",100.71024,13.596511,9,2015,269,80.6978019954651
"10078",10138,"Samut Prakan",100.71024,13.596511,10,2015,417,80.0489881770817
"10079",10139,"Samut Prakan",100.71024,13.596511,11,2015,664,68.0883204392561
"10080",10140,"Samut Prakan",100.71024,13.596511,12,2015,446,70.9441246122826
"10081",10141,"Samut Prakan",100.71024,13.596511,1,2016,276,63.0035546295286
"10082",10142,"Samut Prakan",100.71024,13.596511,2,2016,153,75.7476255461926
"10083",10143,"Samut Prakan",100.71024,13.596511,3,2016,111,75.7089794339157
"10084",10144,"Samut Prakan",100.71024,13.596511,4,2016,43,78.2474413744108
"10085",10145,"Samut Prakan",100.71024,13.596511,5,2016,27,76.9129268766388
"10086",10146,"Samut Prakan",100.71024,13.596511,6,2016,16,76.802450585553
"10087",10147,"Samut Prakan",100.71024,13.596511,7,2016,31,76.9632097529614
"10088",10148,"Samut Prakan",100.71024,13.596511,8,2016,56,78.3043139750563
"10089",10149,"Samut Prakan",100.71024,13.596511,9,2016,55,79.6460141309603
"10090",10150,"Samut Prakan",100.71024,13.596511,10,2016,68,80.3564145996815
"10091",10151,"Samut Prakan",100.71024,13.596511,11,2016,75,66.5048822417973
"10092",10152,"Samut Prakan",100.71024,13.596511,12,2016,58,64.3680864469273
"10093",10153,"Samut Prakan",100.71024,13.596511,1,2017,49,74.9129069771354
"10094",10154,"Samut Prakan",100.71024,13.596511,2,2017,31,77.5325791967197
"10095",10155,"Samut Prakan",100.71024,13.596511,3,2017,48,73.0563214970386
"10096",10156,"Samut Prakan",100.71024,13.596511,4,2017,30,70.5395846479521
"10097",10157,"Samut Prakan",100.71024,13.596511,5,2017,30,72.3603217207541
"10098",10158,"Samut Prakan",100.71024,13.596511,6,2017,72,71.7871238828644
"10099",10159,"Samut Prakan",100.71024,13.596511,7,2017,133,76.4682223702979
"10100",10160,"Samut Prakan",100.71024,13.596511,8,2017,130,74.4927847253995
"10101",10161,"Samut Prakan",100.71024,13.596511,9,2017,88,81.7227623706728
"10102",10162,"Samut Prakan",100.71024,13.596511,10,2017,79,77.8368058993122
"10103",10163,"Samut Prakan",100.71024,13.596511,11,2017,89,79.8740578598863
"10104",10164,"Samut Prakan",100.71024,13.596511,12,2017,65,72.002907640352
"10105",10165,"Samut Prakan",100.71024,13.596511,1,2018,50,70.6996163796252
"10106",10166,"Samut Prakan",100.71024,13.596511,2,2018,68,73.1580486898347
"10107",10167,"Samut Prakan",100.71024,13.596511,3,2018,93,75.0234858445295
"10108",10168,"Samut Prakan",100.71024,13.596511,4,2018,90,73.6703960989404
"10109",10169,"Samut Prakan",100.71024,13.596511,5,2018,157,71.1412581195981
"10110",10170,"Samut Prakan",100.71024,13.596511,6,2018,176,78.213014933068
"10111",10171,"Samut Prakan",100.71024,13.596511,7,2018,168,77.5393554357093
"10112",10172,"Samut Prakan",100.71024,13.596511,8,2018,185,77.048773187352
"10113",10173,"Samut Prakan",100.71024,13.596511,9,2018,115,80.4501220522903
"10114",10174,"Samut Prakan",100.71024,13.596511,10,2018,115,79.2524814755898
"10115",10175,"Samut Prakan",100.71024,13.596511,11,2018,164,74.1472040611928
"10116",10176,"Samut Prakan",100.71024,13.596511,12,2018,150,65.8864494533989
"10117",10177,"Samut Prakan",100.71024,13.596511,1,2019,124,63.8210699727216
"10118",10178,"Samut Prakan",100.71024,13.596511,2,2019,87,76.5570996652438
"10119",10179,"Samut Prakan",100.71024,13.596511,3,2019,77,76.2106050656536
"10120",10180,"Samut Prakan",100.71024,13.596511,4,2019,30,73.1812050736795
"10121",10181,"Samut Prakan",100.71024,13.596511,5,2019,33,72.1748844807542
"10122",10182,"Samut Prakan",100.71024,13.596511,6,2019,46,75.1225232251986
"10123",10183,"Samut Prakan",100.71024,13.596511,7,2019,122,73.9793640647348
"10124",10184,"Samut Prakan",100.71024,13.596511,8,2019,135,75.6342861295685
"10125",10185,"Samut Prakan",100.71024,13.596511,9,2019,126,77.4760773876521
"10126",10186,"Samut Prakan",100.71024,13.596511,10,2019,184,79.95484619441
"10127",10187,"Samut Prakan",100.71024,13.596511,11,2019,216,74.5924143152913
"10128",10188,"Samut Prakan",100.71024,13.596511,12,2019,122,64.516943578645
"10129",10189,"Samut Prakan",100.71024,13.596511,1,2020,124,68.1963761997974
"10130",10190,"Samut Prakan",100.71024,13.596511,2,2020,87,69.205213426605
"10131",10191,"Samut Prakan",100.71024,13.596511,3,2020,77,76.1928109146479
"10132",10192,"Samut Prakan",100.71024,13.596511,4,2020,30,74.0295082753099
"10133",10193,"Samut Prakan",100.71024,13.596511,5,2020,33,70.6839041221799
"10134",10194,"Samut Prakan",100.71024,13.596511,6,2020,46,72.5717426360123
"10135",10195,"Samut Prakan",100.71024,13.596511,7,2020,122,71.6681664534441
"10136",10196,"Samut Prakan",100.71024,13.596511,8,2020,135,74.5269573091522
"10137",10197,"Samut Prakan",100.71024,13.596511,9,2020,126,79.0681617015929
"10138",10198,"Samut Prakan",100.71024,13.596511,10,2020,184,80.2063694300614
"10139",10199,"Samut Prakan",100.71024,13.596511,11,2020,216,77.1320179466187
"10140",10200,"Samut Prakan",100.71024,13.596511,12,2020,122,73.4016980298861
"10141",10201,"Samut Sakhon",100.71024,13.596511,1,2006,66,75.7372363083006
"10142",10202,"Samut Sakhon",100.71024,13.596511,2,2006,37,67.708562115046
"10143",10203,"Samut Sakhon",100.71024,13.596511,3,2006,49,73.9271571392149
"10144",10204,"Samut Sakhon",100.71024,13.596511,4,2006,34,72.1493350502074
"10145",10205,"Samut Sakhon",100.71024,13.596511,5,2006,12,72.7933519168163
"10146",10206,"Samut Sakhon",100.71024,13.596511,6,2006,17,75.5026308345044
"10147",10207,"Samut Sakhon",100.71024,13.596511,7,2006,38,79.257150544895
"10148",10208,"Samut Sakhon",100.71024,13.596511,8,2006,71,74.5453433690109
"10149",10209,"Samut Sakhon",100.71024,13.596511,9,2006,45,79.6994121731736
"10150",10210,"Samut Sakhon",100.71024,13.596511,10,2006,30,81.8944634865588
"10151",10211,"Samut Sakhon",100.71024,13.596511,11,2006,33,77.5638308938094
"10152",10212,"Samut Sakhon",100.71024,13.596511,12,2006,23,68.1175324898066
"10153",10213,"Samut Sakhon",100.71024,13.596511,1,2007,119,71.7801383311354
"10154",10214,"Samut Sakhon",100.71024,13.596511,2,2007,60,67.4843190561129
"10155",10215,"Samut Sakhon",100.71024,13.596511,3,2007,58,74.2329070023664
"10156",10216,"Samut Sakhon",100.71024,13.596511,4,2007,47,73.2171507106991
"10157",10217,"Samut Sakhon",100.71024,13.596511,5,2007,39,80.8058222973441
"10158",10218,"Samut Sakhon",100.71024,13.596511,6,2007,124,76.1885252224179
"10159",10219,"Samut Sakhon",100.71024,13.596511,7,2007,146,79.062623151644
"10160",10220,"Samut Sakhon",100.71024,13.596511,8,2007,191,78.3913492217777
"10161",10221,"Samut Sakhon",100.71024,13.596511,9,2007,152,79.496786493016
"10162",10222,"Samut Sakhon",100.71024,13.596511,10,2007,147,80.6906355760229
"10163",10223,"Samut Sakhon",100.71024,13.596511,11,2007,113,76.7706053275762
"10164",10224,"Samut Sakhon",100.71024,13.596511,12,2007,90,70.9031253574401
"10165",10225,"Samut Sakhon",100.71024,13.596511,1,2008,95,79.2403744074303
"10166",10226,"Samut Sakhon",100.71024,13.596511,2,2008,69,75.6870679930439
"10167",10227,"Samut Sakhon",100.71024,13.596511,3,2008,89,77.8715808147521
"10168",10228,"Samut Sakhon",100.71024,13.596511,4,2008,78,78.4097479121891
"10169",10229,"Samut Sakhon",100.71024,13.596511,5,2008,106,80.3908731055072
"10170",10230,"Samut Sakhon",100.71024,13.596511,6,2008,111,75.0825869342474
"10171",10231,"Samut Sakhon",100.71024,13.596511,7,2008,155,75.4515002543532
"10172",10232,"Samut Sakhon",100.71024,13.596511,8,2008,178,78.1733278289555
"10173",10233,"Samut Sakhon",100.71024,13.596511,9,2008,176,80.3427423492191
"10174",10234,"Samut Sakhon",100.71024,13.596511,10,2008,205,79.6740027600386
"10175",10235,"Samut Sakhon",100.71024,13.596511,11,2008,169,74.1285786816454
"10176",10236,"Samut Sakhon",100.71024,13.596511,12,2008,91,72.5960977509266
"10177",10237,"Samut Sakhon",100.71024,13.596511,1,2009,52,69.8144775901254
"10178",10238,"Samut Sakhon",100.71024,13.596511,2,2009,16,77.2784098227193
"10179",10239,"Samut Sakhon",100.71024,13.596511,3,2009,26,75.9700670918142
"10180",10240,"Samut Sakhon",100.71024,13.596511,4,2009,7,73.4723185141255
"10181",10241,"Samut Sakhon",100.71024,13.596511,5,2009,21,72.0422228715551
"10182",10242,"Samut Sakhon",100.71024,13.596511,6,2009,26,76.3448152617207
"10183",10243,"Samut Sakhon",100.71024,13.596511,7,2009,73,73.146283082136
"10184",10244,"Samut Sakhon",100.71024,13.596511,8,2009,68,77.0731660137026
"10185",10245,"Samut Sakhon",100.71024,13.596511,9,2009,56,78.9945831749383
"10186",10246,"Samut Sakhon",100.71024,13.596511,10,2009,58,76.198010226873
"10187",10247,"Samut Sakhon",100.71024,13.596511,11,2009,96,67.5313689314474
"10188",10248,"Samut Sakhon",100.71024,13.596511,12,2009,69,67.3305788565808
"10189",10249,"Samut Sakhon",100.71024,13.596511,1,2010,136,72.6418947084682
"10190",10250,"Samut Sakhon",100.71024,13.596511,2,2010,79,68.4956402215432
"10191",10251,"Samut Sakhon",100.71024,13.596511,3,2010,50,74.2148960143562
"10192",10252,"Samut Sakhon",100.71024,13.596511,4,2010,32,73.4752981080784
"10193",10253,"Samut Sakhon",100.71024,13.596511,5,2010,13,74.2384118658351
"10194",10254,"Samut Sakhon",100.71024,13.596511,6,2010,30,76.2699164142759
"10195",10255,"Samut Sakhon",100.71024,13.596511,7,2010,76,76.8364308274637
"10196",10256,"Samut Sakhon",100.71024,13.596511,8,2010,80,76.9311238837054
"10197",10257,"Samut Sakhon",100.71024,13.596511,9,2010,81,80.2376311895416
"10198",10258,"Samut Sakhon",100.71024,13.596511,10,2010,49,81.9840516067865
"10199",10259,"Samut Sakhon",100.71024,13.596511,11,2010,105,70.6847434306708
"10200",10260,"Samut Sakhon",100.71024,13.596511,12,2010,79,67.1248234576128
"10201",10261,"Samut Sakhon",100.21175,13.570334,1,2011,72,67.2731897192064
"10202",10262,"Samut Sakhon",100.21175,13.570334,2,2011,64,71.5407022879274
"10203",10263,"Samut Sakhon",100.21175,13.570334,3,2011,55,71.8555518090076
"10204",10264,"Samut Sakhon",100.21175,13.570334,4,2011,45,71.2146120424624
"10205",10265,"Samut Sakhon",100.21175,13.570334,5,2011,120,75.617795009239
"10206",10266,"Samut Sakhon",100.21175,13.570334,6,2011,102,73.8262347219297
"10207",10267,"Samut Sakhon",100.21175,13.570334,7,2011,153,75.4484313266729
"10208",10268,"Samut Sakhon",100.21175,13.570334,8,2011,152,71.8336337054217
"10209",10269,"Samut Sakhon",100.21175,13.570334,9,2011,150,77.7228052143438
"10210",10270,"Samut Sakhon",100.21175,13.570334,10,2011,169,77.3447108383013
"10211",10271,"Samut Sakhon",100.21175,13.570334,11,2011,142,67.3744015330063
"10212",10272,"Samut Sakhon",100.21175,13.570334,12,2011,88,61.5810946213134
"10213",10273,"Samut Sakhon",100.21175,13.570334,1,2012,71,66.4204637448512
"10214",10274,"Samut Sakhon",100.21175,13.570334,2,2012,47,71.9525253528603
"10215",10275,"Samut Sakhon",100.21175,13.570334,3,2012,63,71.5386294030416
"10216",10276,"Samut Sakhon",100.21175,13.570334,4,2012,55,73.6444591946072
"10217",10277,"Samut Sakhon",100.21175,13.570334,5,2012,67,78.9971189644342
"10218",10278,"Samut Sakhon",100.21175,13.570334,6,2012,75,74.2152055894108
"10219",10279,"Samut Sakhon",100.21175,13.570334,7,2012,109,74.7477651525427
"10220",10280,"Samut Sakhon",100.21175,13.570334,8,2012,114,70.9944707168213
"10221",10281,"Samut Sakhon",100.21175,13.570334,9,2012,127,77.5617081885244
"10222",10282,"Samut Sakhon",100.21175,13.570334,10,2012,200,75.3661900605511
"10223",10283,"Samut Sakhon",100.21175,13.570334,11,2012,222,62.9695676500241
"10224",10284,"Samut Sakhon",100.21175,13.570334,12,2012,178,65.4729679082733
"10225",10285,"Samut Sakhon",100.21175,13.570334,1,2013,147,65.9679404032256
"10226",10286,"Samut Sakhon",100.21175,13.570334,2,2013,100,72.0324311266797
"10227",10287,"Samut Sakhon",100.21175,13.570334,3,2013,71,68.3893272881934
"10228",10288,"Samut Sakhon",100.21175,13.570334,4,2013,43,72.9716672710344
"10229",10289,"Samut Sakhon",100.21175,13.570334,5,2013,37,75.7138882306666
"10230",10290,"Samut Sakhon",100.21175,13.570334,6,2013,42,76.5319486298073
"10231",10291,"Samut Sakhon",100.21175,13.570334,7,2013,99,76.7965129278844
"10232",10292,"Samut Sakhon",100.21175,13.570334,8,2013,118,74.8771916142216
"10233",10293,"Samut Sakhon",100.21175,13.570334,9,2013,92,76.3486647761725
"10234",10294,"Samut Sakhon",100.21175,13.570334,10,2013,91,78.7690076641008
"10235",10295,"Samut Sakhon",100.21175,13.570334,11,2013,115,70.4747083078023
"10236",10296,"Samut Sakhon",100.21175,13.570334,12,2013,54,62.5405757796011
"10237",10297,"Samut Sakhon",100.21175,13.570334,1,2014,26,64.3058394720871
"10238",10298,"Samut Sakhon",100.21175,13.570334,2,2014,20,70.4871960143378
"10239",10299,"Samut Sakhon",100.21175,13.570334,3,2014,14,72.8390499272897
"10240",10300,"Samut Sakhon",100.21175,13.570334,4,2014,20,69.7223934597439
"10241",10301,"Samut Sakhon",100.21175,13.570334,5,2014,16,75.8749496858884
"10242",10302,"Samut Sakhon",100.21175,13.570334,6,2014,22,74.6594455527844
"10243",10303,"Samut Sakhon",100.21175,13.570334,7,2014,30,74.3721250646255
"10244",10304,"Samut Sakhon",100.21175,13.570334,8,2014,55,72.6051729821432
"10245",10305,"Samut Sakhon",100.21175,13.570334,9,2014,78,76.6078315020127
"10246",10306,"Samut Sakhon",100.21175,13.570334,10,2014,54,80.8852919202485
"10247",10307,"Samut Sakhon",100.21175,13.570334,11,2014,84,68.0585741861713
"10248",10308,"Samut Sakhon",100.21175,13.570334,12,2014,84,68.5535707826968
"10249",10309,"Samut Sakhon",100.21175,13.570334,1,2015,68,72.3242285236035
"10250",10310,"Samut Sakhon",100.21175,13.570334,2,2015,55,73.8793548384523
"10251",10311,"Samut Sakhon",100.21175,13.570334,3,2015,75,69.8621450187334
"10252",10312,"Samut Sakhon",100.21175,13.570334,4,2015,62,70.1424858575293
"10253",10313,"Samut Sakhon",100.21175,13.570334,5,2015,55,71.3561852149714
"10254",10314,"Samut Sakhon",100.21175,13.570334,6,2015,64,74.0236434936523
"10255",10315,"Samut Sakhon",100.21175,13.570334,7,2015,74,76.2878985103699
"10256",10316,"Samut Sakhon",100.21175,13.570334,8,2015,64,78.9438587595954
"10257",10317,"Samut Sakhon",100.21175,13.570334,9,2015,154,79.5458400950712
"10258",10318,"Samut Sakhon",100.21175,13.570334,10,2015,226,80.3730073484201
"10259",10319,"Samut Sakhon",100.21175,13.570334,11,2015,390,68.8597716952721
"10260",10320,"Samut Sakhon",100.21175,13.570334,12,2015,218,72.3816604780476
"10261",10321,"Samut Sakhon",100.21175,13.570334,1,2016,153,66.8301197459236
"10262",10322,"Samut Sakhon",100.21175,13.570334,2,2016,51,75.8615878402278
"10263",10323,"Samut Sakhon",100.21175,13.570334,3,2016,33,75.0402619106318
"10264",10324,"Samut Sakhon",100.21175,13.570334,4,2016,10,75.1313791046475
"10265",10325,"Samut Sakhon",100.21175,13.570334,5,2016,14,75.3958317043994
"10266",10326,"Samut Sakhon",100.21175,13.570334,6,2016,8,75.5272939179198
"10267",10327,"Samut Sakhon",100.21175,13.570334,7,2016,16,76.5425948265591
"10268",10328,"Samut Sakhon",100.21175,13.570334,8,2016,20,77.2199382075557
"10269",10329,"Samut Sakhon",100.21175,13.570334,9,2016,45,78.2883982440225
"10270",10330,"Samut Sakhon",100.21175,13.570334,10,2016,39,80.7815340495058
"10271",10331,"Samut Sakhon",100.21175,13.570334,11,2016,30,69.1391737528616
"10272",10332,"Samut Sakhon",100.21175,13.570334,12,2016,8,65.7816361903106
"10273",10333,"Samut Sakhon",100.21175,13.570334,1,2017,12,75.879299853622
"10274",10334,"Samut Sakhon",100.21175,13.570334,2,2017,17,75.7390208358598
"10275",10335,"Samut Sakhon",100.21175,13.570334,3,2017,19,72.1905188799424
"10276",10336,"Samut Sakhon",100.21175,13.570334,4,2017,9,69.1534655037009
"10277",10337,"Samut Sakhon",100.21175,13.570334,5,2017,30,72.0060880573746
"10278",10338,"Samut Sakhon",100.21175,13.570334,6,2017,70,70.3928653326429
"10279",10339,"Samut Sakhon",100.21175,13.570334,7,2017,96,75.538797931214
"10280",10340,"Samut Sakhon",100.21175,13.570334,8,2017,110,76.6944896224278
"10281",10341,"Samut Sakhon",100.21175,13.570334,9,2017,114,81.7975960027159
"10282",10342,"Samut Sakhon",100.21175,13.570334,10,2017,90,78.3501596887127
"10283",10343,"Samut Sakhon",100.21175,13.570334,11,2017,103,80.8867917029686
"10284",10344,"Samut Sakhon",100.21175,13.570334,12,2017,124,72.8173975726358
"10285",10345,"Samut Sakhon",100.21175,13.570334,1,2018,90,71.7858447737683
"10286",10346,"Samut Sakhon",100.21175,13.570334,2,2018,60,73.794648679513
"10287",10347,"Samut Sakhon",100.21175,13.570334,3,2018,81,73.3946967031441
"10288",10348,"Samut Sakhon",100.21175,13.570334,4,2018,72,70.8013958899803
"10289",10349,"Samut Sakhon",100.21175,13.570334,5,2018,94,70.2997604902014
"10290",10350,"Samut Sakhon",100.21175,13.570334,6,2018,114,78.033965117012
"10291",10351,"Samut Sakhon",100.21175,13.570334,7,2018,118,76.9628948635525
"10292",10352,"Samut Sakhon",100.21175,13.570334,8,2018,134,76.3726590889991
"10293",10353,"Samut Sakhon",100.21175,13.570334,9,2018,162,80.396508410086
"10294",10354,"Samut Sakhon",100.21175,13.570334,10,2018,144,80.1619990064168
"10295",10355,"Samut Sakhon",100.21175,13.570334,11,2018,170,76.96415136998
"10296",10356,"Samut Sakhon",100.21175,13.570334,12,2018,209,67.4536184506219
"10297",10357,"Samut Sakhon",100.21175,13.570334,1,2019,169,66.4613136507587
"10298",10358,"Samut Sakhon",100.21175,13.570334,2,2019,140,76.7931326905627
"10299",10359,"Samut Sakhon",100.21175,13.570334,3,2019,133,76.0130428405629
"10300",10360,"Samut Sakhon",100.21175,13.570334,4,2019,63,71.8850870734986
"10301",10361,"Samut Sakhon",100.21175,13.570334,5,2019,42,73.597541144211
"10302",10362,"Samut Sakhon",100.21175,13.570334,6,2019,46,73.845653941169
"10303",10363,"Samut Sakhon",100.21175,13.570334,7,2019,101,73.288880076024
"10304",10364,"Samut Sakhon",100.21175,13.570334,8,2019,130,75.9957489811517
"10305",10365,"Samut Sakhon",100.21175,13.570334,9,2019,92,77.3050525141697
"10306",10366,"Samut Sakhon",100.21175,13.570334,10,2019,114,80.9658013138117
"10307",10367,"Samut Sakhon",100.21175,13.570334,11,2019,160,77.0135950325361
"10308",10368,"Samut Sakhon",100.21175,13.570334,12,2019,56,67.4160122507798
"10309",10369,"Samut Sakhon",100.21175,13.570334,1,2020,169,71.9500109437764
"10310",10370,"Samut Sakhon",100.21175,13.570334,2,2020,140,71.5471194564387
"10311",10371,"Samut Sakhon",100.21175,13.570334,3,2020,133,76.8354739851941
"10312",10372,"Samut Sakhon",100.21175,13.570334,4,2020,63,71.7804489468178
"10313",10373,"Samut Sakhon",100.21175,13.570334,5,2020,42,69.9005017748066
"10314",10374,"Samut Sakhon",100.21175,13.570334,6,2020,46,72.5696273670737
"10315",10375,"Samut Sakhon",100.21175,13.570334,7,2020,101,70.4224253303345
"10316",10376,"Samut Sakhon",100.21175,13.570334,8,2020,130,73.7475951782758
"10317",10377,"Samut Sakhon",100.21175,13.570334,9,2020,92,77.2945353190104
"10318",10378,"Samut Sakhon",100.21175,13.570334,10,2020,114,78.9781163034876
"10319",10379,"Samut Sakhon",100.21175,13.570334,11,2020,160,75.7106247280678
"10320",10380,"Samut Sakhon",100.21175,13.570334,12,2020,56,70.6192708898474
"10321",10381,"Samut Songkhram",100.21175,13.570334,1,2006,14,73.1571821657401
"10322",10382,"Samut Songkhram",100.21175,13.570334,2,2006,12,67.9420664170209
