"","Provinces","intermon_06_mean","premon_06_mean","mon_06_mean","postmon_06_mean","intermon_07_mean","premon_07_mean","mon_07_mean","postmon_07_mean","intermon_08_mean","premon_08_mean","mon_08_mean","postmon_08_mean","intermon_09_mean","premon_09_mean","mon_09_mean","postmon_09_mean","intermon_10_mean","premon_10_mean","mon_10_mean","postmon_10_mean","intermon_11_mean","premon_11_mean","mon_11_mean","postmon_11_mean","intermon_12_mean","premon_12_mean","mon_12_mean","postmon_12_mean","intermon_13_mean","premon_13_mean","mon_13_mean","postmon_13_mean","intermon_14_mean","premon_14_mean","mon_14_mean","postmon_14_mean","intermon_15_mean","premon_15_mean","mon_15_mean","postmon_15_mean","intermon_16_mean","premon_16_mean","mon_16_mean","postmon_16_mean","intermon_17_mean","premon_17_mean","mon_17_mean","postmon_17_mean","intermon_18_mean","premon_18_mean","mon_18_mean","postmon_18_mean","intermon_19_mean","premon_19_mean","mon_19_mean","postmon_19_mean","intermon_20_mean","premon_20_mean","mon_20_mean","postmon_20_mean"
"50","Prachuap Khiri Khan",2.12297912606048,5.0547122049059,4.70088235056249,2.42626185835483,1.00470357704681,5.72900220766434,22.5829273069559,10.4920679965946,8.74903479208291,21.2936345919723,14.5815106445028,4.95969749813019,2.56191776986463,12.0465993890279,15.2710288450585,3.43720906480416,2.93214313165495,8.5191948515449,22.3384994771425,16.3880694854146,5.62847224302228,9.21896657318763,17.5998452760855,6.96257615317668,3.66192101745719,6.02250237536463,9.41816860828299,7.88050842733883,6.68714000285471,6.85574559089862,8.99816608805443,3.33265410668683,1.70252551915872,2.92988778529782,5.47016283318902,4.7688599058571,6.02286759794532,11.4296164220729,33.1304421964139,28.8211678967405,9.42685509858567,2.75745938721899,5.33108814862338,6.43407190351098,4.94020886603846,4.06937371123846,9.4294069950712,4.64637446133943,5.25041151336206,6.19605521828161,9.20384901356395,5.77496408694208,6.34303215191752,7.44536734716114,11.4858410904376,7.0821786960801,6.63908982423719,7.41181298368859,11.4340773467879,7.05026113082573
"51","Ranong",6.91421396449966,5.90012924970638,7.46735108165963,4.1485283786998,NA,4.92532657651495,9.44020927165365,5.47258508501661,2.56561587990438,3.11776723850186,9.76594737942494,4.40155374847321,4.92121985474096,10.0138919992644,10.3780335265104,4.36969832695175,3.26659801223808,9.97195161971691,13.5981158450685,2.99158548591507,2.00750441650972,4.3800096360212,3.01125662476457,5.20126144277517,5.10834888197994,18.4998703101875,10.1558566393555,4.2912070307136,6.61044385259097,16.7524050995074,20.893449056689,8.47031718514419,2.18535191088242,9.59815715382646,9.06492620083611,3.73261667093251,6.17693626373507,6.52026038747969,19.6929486027258,9.25172082007253,7.02012249327188,2.97620610752507,7.61558621631416,5.25212842504425,5.22398009567472,12.1611385605381,8.59966226780912,5.21191652594492,4.49000530791261,16.8933478133457,10.0842943579666,3.10285980245126,6.86680766896479,9.94656294802406,10.9326446195954,2.57238696931657,6.51104462890021,9.93628783712711,10.921350855463,2.56972961305011
"52","Ratchaburi",7.99819108580556,8.17860141104929,18.8528789879702,7.87791753564307,2.87807942436833,4.34681524001399,21.325316051353,17.1081076877615,12.4088783895576,27.1382008889357,54.4460155334273,23.4066982667071,8.99441275389388,10.646644618578,24.8487918243304,15.6720197836904,11.3663957214029,5.06318699140682,15.6642347546649,12.756857849443,7.96138943486139,10.3547669134093,29.1744573491875,25.0404249312865,12.2119055718334,12.0369215906302,22.9368049854028,22.9956173058782,12.6729971120114,6.99314086178155,17.2582121547039,16.7014956335844,5.38025328730809,3.61031767338839,15.4974806511938,15.324646294489,10.4329994216501,25.9056536023229,81.1946798371623,36.156781322177,12.5956255912072,2.25609163861848,4.01507833991424,2.06489743195589,1.22198452491428,1.10663623035434,8.95802948536836,10.4176445133357,9.88628595556302,10.2317295860769,23.3936279995098,20.9597744132695,19.8723247150511,10.1996250679176,22.1726811861781,29.3335081840488,17.999409389968,10.2117478865329,22.1990346443145,29.3683726811942
"53","Rayong",4.79887569198074,11.6544123948104,19.2811969767083,10.0262224278883,3.88973586482947,8.63032797473485,34.9528282976762,16.2862640813545,8.54917063676613,27.8279243145808,49.9105531004174,15.1120332628105,7.85630567316008,12.1859977032853,17.6803394625177,13.090635087372,8.87305196833603,17.6143942530033,52.3727686691672,20.698219953084,8.48467180449796,14.6317045935852,29.4944361018059,19.7913056871125,10.3545066034987,16.887974753738,44.5010737727231,32.2887994918484,27.7871446683608,20.8088359952332,33.3262652488979,17.3489345233417,6.68350625170479,6.2409379404034,10.6676497353407,22.2786970663238,18.2026956037902,38.6067486119898,85.7940970233768,53.6257735035839,22.2474698494153,9.27962026669066,11.2128744889179,7.1706156606246,3.52117324517732,5.9909269715219,10.3689120660956,7.050860204945,6.22223925018427,15.5607848261026,27.356131924606,20.8913743802339,14.0328273664685,15.3287913360413,51.0772409254454,34.5234948565387,15.4904124423342,15.1284655166371,50.4097329714924,34.0723211635698
"54","Roi Et",0.191045469585943,4.68698218717514,17.423346826238,3.3624002647126,3.05849846757553,10.9903111864538,26.2199245416964,6.80838303197951,1.7331579882185,5.86065353421615,17.0468574538722,7.52966573635162,0.916626540387225,3.76674291775979,10.5176115592178,1.7561166305772,1.14910215410276,4.44424692235901,24.2901081791001,4.40593444889039,1.02022641240928,5.62955490853884,26.0207707650336,4.24127100575437,0.865919254921013,2.85214142343248,15.7950064096785,17.1892451858654,9.11924497158465,20.841008582521,57.268187092129,4.39495596636292,0.382199687742796,1.12116250282202,5.6185529970967,1.60530085631334,0.713524399693929,6.1417766707289,23.0125491023577,16.5904423761183,8.69052085765727,4.53649623967788,11.7362725751217,6.26953974697055,1.17269561117337,2.0654708355518,9.2754940300243,0.917987038023023,0.408501433860443,5.5674267736532,19.2880691321173,3.75418227397716,4.74093329258104,11.6275488203043,52.1892133308692,17.2873159613134,4.72944516868655,11.6511176971219,52.2950001273135,17.3223571059858
"55","Sa Kaeo",1.94755692894385,6.86281965437356,9.4131918232286,3.15318740876623,2.95908373208568,11.6975265887858,10.5739483769682,2.67811792953779,2.76604184802877,12.6585934336312,23.0435560078237,5.16175654575252,1.53307108051635,7.53537952582246,8.59217055688292,6.43264105862893,3.97220024630369,9.53086166320868,25.9349408720005,2.47435831640994,1.58174594884248,13.0089129290358,23.2063201432683,4.65038242556653,2.96894119896145,6.47381945062079,22.6432423307928,10.1645015673298,3.56460854523642,8.63234133847169,18.0192579687678,4.79909885600349,0.722339331117005,2.09484751305689,5.83564664351561,2.8729337321923,1.25264666937447,3.93547960079926,40.6517154218924,22.1817941135958,8.91885561305177,3.08456330295038,3.11422256547875,3.20320035306386,0.769555260402854,4.72736125785628,16.4866723867738,1.5954844245265,0.647705060918679,2.58989739886009,13.8618372143534,3.61997022795217,5.63810034750187,15.9260744900536,43.6332843071712,13.549048446762,6.11159034985753,15.895837188667,43.5504419991744,13.5233241754331
"56","Sakon Nakhon",0.359368374145602,5.15094669608696,13.4089324603078,1.66207873042341,0.597990935802561,3.6737232019813,11.9396004064392,1.52325108374834,0.387957230669489,1.19212707359328,3.46461930763048,0.804685774675466,NA,2.04825875741937,4.47500011131841,4.05199015054702,NA,8.24912842617015,15.0442737844182,0.178038743010867,0,0.472321655770797,1.52766535538367,0.265680931371073,0.147198595859161,0.293861296292705,0.661187916658585,1.49869261109279,1.64042307034825,8.19713644748402,10.0122166608555,0.219566154843322,0,0.145848665674312,1.18137419196193,0.656318995534406,0.0874274390619987,3.22876497994239,14.027674879074,2.79244538805828,0.959011589101244,1.68193164629789,6.11150162857381,0.608975251245789,0.289422473587278,2.69031365585855,3.94868617230851,0.347137245917232,0.173485253918552,1.64731790634564,4.40007282879165,0.780308481953199,0.957613412040856,5.63821055984525,14.8003027195938,0.741104996268318,0.814157871322388,5.64140769988176,14.8086952121896,0.741525238901984
"57","Samut Prakan",7.32070917706355,7.15802675090658,11.5578469128791,12.0237102241468,7.45155069611603,8.77480480417658,28.6561299275468,28.0241696477758,11.8083212239452,10.4515199802996,35.8429866721645,29.4646960540501,11.54621484265,10.1812945431636,19.8282117484264,17.5078890970148,10.6857524833313,10.6935012600878,18.4296676509674,20.3204227312809,10.6574755679998,14.9867598788634,16.6966129377701,7.84761244565937,3.48293308672281,3.35585785123079,6.78554457518867,12.0005476760013,13.2566904949113,12.1017071862474,11.8705064485189,12.3263021886122,5.52713363083106,3.98652398558598,4.31873431771815,10.6698141967154,10.1146257623609,9.71484482403633,17.8964449079396,41.784140271021,22.4025446493386,4.60290649386186,3.01350508023553,5.45482565156557,3.48510365367663,2.71368784147239,7.97145803432514,6.3319382967689,4.55792126369318,8.42705331970133,11.971372804164,10.3727112185147,8.92199272133329,3.45300716227678,7.93575038901825,14.7986021240434,8.19415619313356,3.44035541820346,7.90667397004974,14.7443803637291
"58","Samut Sakhon",10.958985729911,6.73853491483201,9.09702213502322,6.70306894159605,14.1101895146151,10.0387747675396,32.0508798567801,27.1883483287531,17.554875960658,18.7781414179767,31.9847463712789,38.5880488479301,10.8674849085693,3.65937705204651,11.3339039250885,15.6540018337545,19.0351080752136,6.34477931521799,13.3741269249727,15.4278318085827,14.1858280206174,14.4126579823851,27.3676721460972,30.5613861308302,13.3370726823503,11.8713708096467,20.4540510571616,40.6193390405751,26.901662216553,9.46316291492993,16.4978651480484,19.3650155014129,6.19529138849136,3.05555861111417,8.47917514584181,12.6500126500127,12.4979155693035,11.4959252333763,15.9865210276639,55.3241401856233,25.0147032289302,3.34233418064437,3.91404923785985,6.06897522274898,2.14163738538731,3.34507570252357,16.8695628101404,16.6965416531133,15.7028911587441,14.0812230026754,22.5755640042894,26.8512390051017,29.4857059269055,13.5335156377499,15.7369766922154,23.3709030551059,20.7375145700973,13.5199080646252,15.7211536003572,23.3474042628611
"59","Samut Songkhram",6.69371614524334,4.80574492479009,7.59479331864148,9.01077173398142,4.12130611485112,6.18384573366176,24.7353829346471,26.2813443680625,10.3143521519229,5.33617011021773,12.6518871968066,3.09842135431997,0.859581550641347,2.23302088218067,8.24500018035938,5.9260938796333,3.7784964332844,3.95013894184365,4.5083107488433,6.18282616984223,4.98123307546116,19.7551732786373,33.1113882561507,20.6140938559693,7.89990824894605,4.80812160426412,11.9773743534794,15.9698324713058,12.5325550170733,11.8441312329741,11.5866501192138,15.4488668256183,2.2305121440847,5.8306238081519,7.07391859077252,13.6333703749434,11.8460292882213,21.6417871993982,39.6766098655633,38.1307679227491,12.5429336635165,2.75053033663053,1.80503553341379,1.54717331435467,1.37575749778904,1.72006611934163,9.15935208549417,10.578406633951,9.47420213354612,4.48341567298656,16.4248208789219,6.72512350947984,8.47989022809229,2.77702566665972,13.6681732030908,21.608730968696,9.22860973973023,2.79463290750114,13.7548338416072,21.7457373114933
"60","Saraburi",1.38041691838975,3.62697778557307,6.61788110875087,2.8420348319789,1.99219761329392,1.98399931364348,9.89318576668168,6.91718679621646,3.79025585212488,8.59573444838506,18.0347213268332,8.97655812647807,3.24895401608727,3.5094311913925,7.53177924921929,2.42960620942558,2.90297148852795,3.49206656201212,15.2710756961838,9.83151047458796,3.79058779793087,11.6138635434963,14.6638345887494,4.95453811717962,2.8122062369045,2.59582295004153,11.9593271626914,12.078523114479,4.48201767232803,6.89335817047117,21.5877877056168,12.3133268083225,3.45804029272512,4.18187169076732,12.8592554491095,5.41029649993022,3.23352718519519,15.727569335406,30.543772898065,29.2157827720622,8.99636532482833,1.76520673685959,2.99825556040122,2.56993333748676,2.01855124313369,1.13690860081692,6.55014387061567,0.85268145061269,0.46446027393867,3.92210897992654,13.043592693111,9.9858958896814,5.2764054805758,5.28091353591332,18.444367129109,17.9395739234702,5.64251513587341,5.27980644850713,18.4405004635359,17.9358130824286
"61","Satun",0.878790222228471,0.468688118521851,NA,1.23030631111986,NA,4.16075781268962,8.4948805342413,5.54767708358616,4.21897927998491,21.8354765080979,16.1207228907441,10.9177382540489,4.85137300313657,7.40334429252632,4.20644562075359,5.3842503945646,11.420782669549,30.9597180896527,44.532237359313,18.4099752211685,9.99811364974995,9.69882426275314,9.6443364859961,10.2981898070806,10.3625218374686,16.0322107557842,8.79619616970041,12.1048571142666,7.5859914366856,10.8739801645809,14.2321210977603,5.11716713627336,3.59833909501741,5.27554710061207,5.8558572816794,3.64012749942233,2.20955782467472,1.1544484045523,5.90342934146065,6.45441607999698,6.68251869719582,3.64925450943593,16.1088520487957,7.50703784798248,2.49323180237174,2.38410650944003,1.24388165709914,2.33227810706089,1.65077464197471,2.57530713112846,4.09473833849425,2.62681327375103,2.88027559628097,3.29118558789831,7.25089324833846,2.314114866491,2.87395364935289,3.28371840062391,7.23444210137454,2.30886450043868
"62","Si Sa Ket",0.727645180805967,7.20715226703054,15.5404220757846,4.19262223226296,1.66403462052531,9.36581629679786,21.9923241932216,5.37667231853211,2.1689042572102,8.55028825533788,18.2874763628318,6.22258174916773,1.51718744822694,6.90776843966822,14.664664561289,1.65235657028608,1.62966552354128,9.96187631251737,30.7291749156282,10.0192603926586,2.13167880101163,10.2168859754383,24.4279572399323,3.7370488970563,1.27830938838333,4.46867866643685,14.5688044278222,10.4649158566047,7.21640143061656,25.0475528131405,54.019449731882,6.07420218084333,0.772494422691394,1.95170926612554,5.80406563734428,2.3488594074883,0.771153489403583,5.2822213803918,33.9377056070667,25.2662477615737,9.56616090622431,0.837844674013885,6.14796835120999,2.24180061425337,0.905341128145906,1.15409864556341,7.55255731287818,3.05496700296196,1.0636394889141,4.20950002681859,25.0363408853122,10.1842742584321,5.68916965437794,9.36984372928922,29.6349874535507,9.52981667100879,3.88732097822748,9.37642647463745,29.6558073926491,9.53651180469224
"63","Sing Buri",3.24595530783249,3.86423250932439,4.98485993702847,3.24595530783249,1.85527046308378,1.08249710432025,1.62374565648037,3.24749131296074,7.27452996956605,4.48987996538148,7.66376063056494,3.01905721810134,1.24042819715604,NA,NA,1.86340322648269,1.712023761437,1.09245100747393,5.26717450032071,2.34096644458698,0.781679923958177,2.03236780229126,3.9865676121867,0.234503977187453,0.313058601432443,1.56722616640807,0.940335699844845,1.41050354976727,2.66821440455838,2.82808095853091,7.42371251614363,0.707020239632727,0.630094334224203,0.630638300555908,0.472978725416931,0,0,3.95717388138609,7.95391950158604,4.03631735901381,0.950851879056,0.158663671096556,0.237995506644835,0,0.159202459359592,0.159202459359592,1.31342028971664,0,0,0.319827037538099,2.87844333784289,3.83792445045719,5.15483244747866,5.82812849080613,14.5703212270153,4.85677374233844,3.09659081648951,5.86722470492749,14.6680617623187,4.88935392077291
"64","Songkhla",5.50978742032508,3.6480327668819,4.56633067026941,7.2457478404275,10.6884535460937,16.7444246805333,19.8949218726605,10.4808619460864,9.44316539516425,9.52413549868522,21.6153231435004,18.0437723314935,14.9511732195968,16.2856488062472,8.82446354999142,10.7588449127244,13.4389010023811,19.5560627452128,68.3608751947681,32.6259500662029,13.1261495433696,5.488763509733,4.91449860508032,5.80309798385868,6.15335491170457,9.90486057649646,13.9579391174841,36.1539402398751,42.3826916835563,44.5537712638404,41.4435707338099,6.77940459700721,4.09582480976125,4.51351940848792,13.1860933504516,8.5780499752938,7.5864102969568,4.13891710877827,15.8913252060052,22.1526131617564,14.8451817883745,5.4064301411991,33.2811413886802,67.5452700757602,58.3887390854567,18.3346037259265,9.98165608936863,5.72374684844914,6.10976544611504,5.17653132474633,14.0671658421358,22.6676360475999,15.9441707705951,8.14311916929918,26.8442939950679,22.6794035316871,13.0491006484632,8.12646928427461,26.7894066233752,22.6330319321344
"65","Sukhothai",0.413017655678745,1.48686356044348,7.64082663005678,1.15644943590049,0.441228881244244,4.47155346735849,4.30594037597484,0.910872002610062,0.497574828045763,3.15188955778989,17.2939203368209,4.81077879873195,1.49461709004296,2.93574485386084,8.64106032457152,4.73596575481324,1.93948162884826,5.15374793850082,10.6399957440017,4.4056232377507,2.26915682412552,12.1694675802618,22.6103176065091,3.40191934630045,1.82514260052775,2.76527412992032,10.618652658894,6.80257435960399,4.31524438322767,14.0534917947526,12.9054211067955,3.56870165654151,1.8274293038285,2.16050203419576,6.980083495094,2.82527189087138,1.44252167893453,9.94061730678133,9.20478948937992,10.0794527440269,5.8917775188097,3.00340886906639,6.71595594332901,2.50284072422199,0.557146931244126,0.502296331395028,6.94843258429788,2.67891376744015,0.839004896344086,3.86507851150785,18.527169821467,9.41062594106259,7.67703525176541,7.59788370588479,15.9045252201543,7.2293296455247,5.40764374792824,7.63073614964443,15.9732947013079,7.26058850059451
"66","Suphan Buri",3.56047586946821,3.79784092743275,6.64622162300732,11.0374751953514,3.51679057045341,3.39452155797488,9.26585971784421,13.262316784646,11.0510363495136,8.36697884969828,12.2544666642987,12.7872695627464,4.02115379208319,3.86199286713562,5.79298930070343,8.68948395105515,8.32079367204514,4.29953308648491,6.30137991344922,6.80430694879493,4.29071489910955,9.0482642281988,18.263724643223,6.13708356347397,4.99301569792161,4.5593935692112,4.80505055031094,10.9661276362925,9.93660987526449,4.78964995903279,6.09502586999869,7.24336407738975,1.72669839372438,2.07916764250242,3.64835076891935,3.76603950340062,2.74790211903906,5.97085046515675,15.7324053374689,24.4529895694742,7.02021438004224,2.6603975181621,4.34270771347049,2.99294720793237,2.1182680727884,3.57400948879882,9.04302950325196,7.06946931850316,4.87782956515412,6.89247192400794,21.7999040567908,22.8633140107806,12.6233443746769,2.822069697967,6.3794674158268,10.2548448179646,9.28665956269844,2.83310987677967,6.4044244397625,10.2949626508332
"67","Surat Thani",8.86210563629918,6.93854782376913,8.06348565163269,6.54353148726742,6.37312672731063,12.7437841853705,14.6672143782423,4.57556081123676,2.7609316957503,7.87886529587821,14.4837013098697,8.19737261634989,5.37431821638043,7.33052574197416,5.34795173448569,4.94810487583256,4.15916505508728,10.177221993866,37.3741186328137,10.0290100230815,4.67588857939508,2.76885230094884,2.41867392171119,2.63855336913948,2.49318448919383,4.97506651728545,12.8657158474606,14.7313657914426,15.766640272983,15.1889485979062,14.8765176932025,3.98950232160195,3.00214104970104,2.19723110667844,8.90833916077236,6.16180027742431,3.30461641929652,1.8396702042256,5.80447667884972,6.13752042271815,3.82273392958037,1.57592342020769,5.05871417886668,6.19337904141621,7.75681453610975,7.74172599116816,8.46261545593281,7.19322313754289,6.65793461815589,9.42562959772537,11.9614984878419,5.71155700789318,5.64988276407689,2.4975196507968,5.85356168155501,3.2779945416708,4.26458948731951,2.4864859488679,5.82770144265915,3.26351280788912
"68","Surin",1.71198946288698,6.89652492850926,32.7281389873182,7.10293500559493,4.85002885802639,15.4603700795797,28.0976475035622,7.59690598737969,2.88044450017911,5.73366612789559,14.6607665548723,3.19343429908109,0.579315721094988,4.99362769683035,13.2801548169329,2.2796996007269,2.43878935260934,19.0524623677647,63.0252557412748,8.69313872293446,2.11946045487313,7.18952032434114,26.852497733137,3.46251146055226,1.20103234674427,5.04252287504484,29.6068128806204,24.7803981287918,15.1740669386808,21.7489822530221,46.7076160720188,5.42526925144219,0.45399457882684,2.41333960323741,6.02140178233493,3.65585108213192,0.573345974474111,4.7292605801083,34.64541652246,25.5093449472508,12.0999015777236,6.29840106500236,23.2074607423525,10.9148427546916,1.86027883362746,6.03304439104524,16.2749122406655,1.71691381879548,0.739664667523721,6.22838410659557,29.9964705823396,10.2732542447869,7.15675044837885,10.4240660000585,46.0376093529267,19.372800153241,6.87628089058306,10.4391465573826,46.104212231967,19.400826896667
"69","Tak",2.26019347256125,8.97799073822942,26.1334870264895,2.63689238465479,1.30377070489268,3.21983417853981,16.393290360931,8.54494455074025,2.56132157516451,7.44073391294085,32.665463320389,20.9751723235488,4.78142702694261,10.5893781562054,26.4417406654949,15.0280396588064,5.41818106517691,25.1717769768005,71.5606627270639,7.81517763992934,6.19324577008076,10.2652814873252,17.2038513815358,5.51283635430429,3.14126648882946,2.81767924666528,20.3812132175455,15.2154679319925,7.07545378952428,19.0280967146261,41.8401899350018,6.48685115271345,1.57231854244723,3.50376735847206,13.4221241886083,8.08561698108936,4.26251028260324,13.2918753411977,55.6201688384642,28.0869984888404,10.2007788560775,6.3120828269439,14.1245787848827,8.6144409072636,1.95454200667337,4.98974556370887,36.7739156468238,13.3653899027916,4.29184319231501,8.21289424396302,30.2725278687539,10.967218533097,5.63840852167996,9.34953588008723,33.643409696165,12.084772440751,4.1997842681582,9.26222897510973,33.3292441577752,11.9719236220833
"70","Trang",1.72037514008769,1.20153184387077,1.63845251436923,0.491535754310769,NA,4.49960343856442,4.96040620034511,3.41536164613926,1.67157014294375,5.71112996861572,11.5569563987554,9.05160221440983,6.28207610133085,5.29985112236393,5.90210693172346,6.66496429024554,3.7318053978429,5.95705389644513,26.8466335199168,8.8557988728403,1.79786284800992,2.69021395113305,4.74743638435245,4.51006456513483,4.72828802677442,11.0055452225714,11.4772114463959,9.35471343918572,11.8625389298236,14.1422933894433,21.8005279093724,8.84545656645991,4.27138275469953,3.12113272148728,8.7001574611458,7.72480348568102,3.53468347182713,2.38954584083962,10.7529562837783,7.09071754944801,6.64188316303121,4.25043126326964,18.8159335191083,9.01920780254777,4.14658843655315,3.52450672455151,6.10309804141088,3.96507006512044,3.78348369356031,5.23453841736581,14.0710611912358,6.6079569130113,6.18356179506166,6.08828956529613,15.8841913658687,6.166344559723,5.10451547935878,6.0957692235553,15.9037056024808,6.17392011103678
"71","Trat",3.17398421169568,5.13883158084062,5.66782894945657,6.12125526541309,4.96494324515323,9.91763852010801,7.10012757689551,7.66362976553801,7.70711347745142,28.02928378362,20.3401694483837,5.68161157776081,2.41914512318448,11.014495377684,8.939847275723,5.88445643465311,5.71279300972632,25.6741722331575,44.4793773337597,12.6118740794458,5.84246574847399,22.2865390799698,26.0258912745956,8.52572300374683,7.60822709604389,16.6659226522625,22.0972278023303,11.3834203830186,9.50193101385219,38.7131224135629,40.1593022738397,6.67467627820051,3.07834842276805,5.08495507078984,10.7873689716042,3.2688996883649,6.39246682130534,31.6717297849373,55.7887350340181,22.8820983537965,14.2305077227502,8.85409182418967,10.2330077640225,4.57219495839303,1.74045015957739,2.31970794876925,6.19796967561784,3.04461668275964,3.47903484977385,12.4660445240725,28.0486001791632,20.8733768775168,11.2083590845645,36.0264174280347,31.1767073896454,8.75135646025134,8.46495827770856,36.0516575004963,31.1985497600448,8.75748765194241
"72","Ubon Ratchathani",0.336000994562944,2.42667384962126,8.23202436679213,2.57600762498257,1.04189205426778,5.94093338375701,9.10633695229003,0.807595631854468,0.536688301393754,2.30999718734742,6.68051186580875,2.05127750236451,0.515631763225555,3.38281061555387,5.97047688804956,1.84767645034328,0.330596502277183,5.98365947030664,16.5193052861226,7.62641260709328,0.821708847726677,3.32070734715623,10.9200183916099,1.83368729884177,0.199843450106541,1.92392544679992,6.49324838294974,6.3435089024205,4.46747987298675,15.630627138708,25.9938232821173,2.73761851042111,0.432564913689089,1.79459528915147,4.38778548197535,1.48054111354997,0.823753998422423,6.96023095799796,47.1023341823384,23.2961971910369,7.78446514846723,3.86885197968443,7.5549586469644,3.904509601617,0.836411480073733,2.47170695726828,7.24174574350723,1.5203665096866,0.727872351709513,9.51292746499296,17.4507200185715,3.30112781434457,5.83200648446011,29.9816556552385,68.9587008496826,11.0087496792463,5.7275051049175,29.9524204285141,68.8914589576023,10.9980150054669
"73","Udon Thani",0.293985833802622,1.67680808909644,5.3897402863814,3.16851398653937,1.19617793848519,2.21407644685012,7.42366808649745,1.66055733513759,0.476705275036918,0.974696869273656,2.74539618178746,1.26710593005575,0.323915333165792,1.81254879316617,5.56711415043896,3.23669427351102,1.83121054447792,4.15561284415957,15.0021930008714,1.80866051248396,0.171872149510694,0.321068928361816,1.83009289166235,0.449496499706543,0.149376008269283,0.809907815439912,5.65869802629728,3.77246535086485,1.80630407385775,3.7147891061156,16.1434120868624,0.891549385467745,0.232847154971745,0.148133852055759,0.634859365953254,0.158714841488313,0.0633885968782659,0.401152871124995,3.18283133274174,4.24377511032232,0.822212221698529,0.442172659580113,1.61077183132755,0.852761557761646,0.210226408116018,0.735294426594297,2.86764826371776,0.504201892521804,0.126051267576554,1.13446855820391,4.6166567715798,1.76472886831719,2.67384938877557,6.46265510106508,17.8095043122279,2.45538376372703,2.4681520319893,6.46873197958094,17.8262507101774,2.45769257776842
"74","Uthai Thani",3.36417157275021,5.50500802813671,11.54522517012,4.58750669011392,2.24030919102424,4.07017800923523,14.271061644881,3.96842355900435,6.10066764107386,23.2815141727488,16.3173931210751,3.65997602715702,NA,1.3213033743039,3.50653587796035,1.2196646532036,1.93083360492458,1.42261676127068,7.24010316003829,3.96300383496833,1.6227351641442,4.45863099761869,7.5999392004864,4.10396716826265,3.74443806417568,8.69910014889623,21.1661244901923,14.2624781510973,9.29301297561226,12.9222835694174,15.6733165949379,5.60302139142707,1.30975784018964,2.41760499960714,5.8929121865424,9.51931968595311,3.6293694343742,14.3304500871433,73.7210830187194,58.583283630892,11.2085232371456,3.738030724592,3.56123197410454,3.48546108103849,0.707663290003197,0.50591976719596,5.00860569524,4.55327790476364,3.74932705908544,10.7520991952155,27.5395748254813,15.0630823631085,8.97420753895241,11.7634543230183,26.6979267678937,21.481090502903,8.81026767000459,11.7906634349996,26.7596796220426,21.5307767073906
"75","Uttaradit",0.644777197239494,2.79403452137114,11.4985266841043,2.79403452137114,1.9368132580636,5.96001048387386,12.8714684245107,2.69277582102735,2.01507956828273,13.248342337166,44.8211581787273,20.3045246689174,4.17719630107295,2.08955697069,2.64797305768474,0.540402664833621,0.505362292146648,1.95210827693909,7.3204060385216,5.09717161200764,1.95163055268,3.82980629851389,13.4946476650466,3.14333158462933,0.867547765886637,2.89229456574005,15.07608542392,5.42305231076259,4.48623376624682,8.0364900086881,16.6702867072111,2.60642919200695,0.217202432667246,1.95750900454142,3.53439125819979,0.97875450227071,0.580748404173341,0.7274891222189,11.4579536749477,7.31126567829994,2.4042314498524,4.44841155245188,8.03995694521015,1.75019470916139,0.804606747784604,2.56183351156375,9.60687566836407,1.86647870128216,0.659871829681137,3.89903987982129,10.1522170455724,2.97945500250495,2.0005922550638,6.23962383981994,21.894394366511,7.68810794549243,3.12845964982834,6.27594430547711,22.0218402861831,7.73285994782001
"76","Yala",1.69962884355129,2.47862539684563,5.41756693881973,7.11719578237102,11.3968735467862,9.5332827228177,22.2384848809847,8.30657354892572,5.16127146451379,3.53920397057048,8.69186857478338,14.8854755232817,8.39309361731899,4.92428905576757,4.71911034511059,12.9262587713899,13.0892454652347,20.7250248261494,37.2645397525554,16.6070231505953,3.28985461071219,2.26298253110603,1.79707436293714,1.89691182754476,1.18964815652309,2.89776042633959,4.59360885766332,10.5702397369887,8.96018493774131,10.6138241478174,8.98593700858157,4.10227559087419,3.29819192025843,5.14662410408533,14.4266306917642,10.614912214676,2.88681680887841,1.53174835672122,3.01562957729489,4.59524507016365,4.82018007738317,2.52862881941481,14.7924785935767,27.30919124968,17.3156163573235,4.00756929650878,2.34818513467311,3.19353178315543,4.17578994683526,1.86452370741894,8.6234221468126,14.8229634739806,14.5668963608234,13.3679414484165,38.8041633710978,18.1024207113973,11.8822323203952,13.2764413236612,38.5385588422943,17.9785142924579
